date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,class
6/3/2013 6:00,184,155,79,130,2600,94,4.1,1010.3,-6.2,0,0.8,HIGH
6/3/2013 7:00,160,164,112,130,2899,94,5.3,1011,-6,0,0.9,HIGH
6/3/2013 8:00,197,198,109,113,2600,94,6.9,1010.8,-6.5,0,1.3,HIGH
6/3/2013 9:00,158,192,88,105,2600,94,8.4,1010.8,-6.6,0,0.8,HIGH
6/3/2013 10:00,145,174,84,103,2600,94,8.8,1010.4,-6.2,0,1.1,HIGH
6/3/2013 11:00,175,178,89,109,2799,94,9.5,1009.5,-6,0,1,HIGH
6/3/2013 12:00,186,201,106,113,3000,94,10.4,1008.5,-5.6,0,0.2,HIGH
6/3/2013 13:00,199,204,119,122,3000,94,11.5,1007.6,-5.1,0,0.8,HIGH
6/3/2013 14:00,216,218,119,129,3000,94,13.2,1006.9,-4.5,0,1,HIGH
6/3/2013 15:00,195,226,143,129,3000,94,14.7,1007,-4.6,0,1.3,HIGH
6/3/2013 16:00,229,232,144,140,3299,94,14.6,1007.2,-4.7,0,0,HIGH
6/3/2013 17:00,235,243,150,141,3200,66,11.8,1007.9,-4.4,0,0.6,HIGH
6/3/2013 18:00,234,251,133,143,3299,24,8.5,1008.5,-4,0,0,HIGH
6/3/2013 19:00,239,255,97,141,3299,24,8.5,1009.3,-4.4,0,0.4,HIGH
6/3/2013 20:00,230,238,74,139,3500,24,5.8,1009.9,-3.6,0,0.2,HIGH
6/3/2013 21:00,196,227,69,137,3600,24,5.3,1009.4,-4,0,0.7,HIGH
6/3/2013 22:00,202,232,73,130,3700,24,8.3,1009.3,-3.6,0,1.8,HIGH
6/3/2013 23:00,204,228,57,124,4099,24,5,1009.4,-3.3,0,1,HIGH
7/3/2013 0:00,209,230,62,123,4299,24,2.9,1009.2,-3.2,0,0.6,HIGH
7/3/2013 1:00,219,245,54,118,4200,24,2.2,1009,-3.3,0,1.6,HIGH
7/3/2013 2:00,259,276,55,119,4200,24,3.3,1008.9,-3.3,0,1.6,HIGH
7/3/2013 3:00,222,258,44,105,4299,24,1.2,1008.3,-3.9,0,0.4,HIGH
7/3/2013 4:00,215,240,29,95,4299,24,0.9,1008.5,-2.5,0,1.4,HIGH
7/3/2013 5:00,211,226,19,94,4500,24,0.5,1008.6,-3.4,0,0.9,HIGH
7/3/2013 6:00,214,223,18,94,4900,24,-0.4,1008.4,-3.3,0,0.1,HIGH
7/3/2013 7:00,209,222,16,94,5200,24,2.6,1008.7,-1.8,0,0,HIGH
7/3/2013 8:00,243,220,28,92,6900,24,8.9,1008.7,-2.1,0,0.9,HIGH
7/3/2013 9:00,244,261,110,142,6900,24,9.4,1007.9,-2.6,0,1.1,HIGH
7/3/2013 10:00,296,314,136,210,7700,24,10.5,1007.2,-2.6,0,1,HIGH
7/3/2013 11:00,366,409,148,228,6799,24,14.7,1005.5,-2.3,0,3.2,HIGH
7/3/2013 12:00,390,412,161,230,5700,24,16,1003.2,-2.5,0,2.7,HIGH
7/3/2013 13:00,386,392,133,168,3799,44,17.9,1001.8,-3,0,2.5,HIGH
7/3/2013 14:00,285,293,99,114,3399,93,18.1,1000.5,-3.4,0,1.8,HIGH
7/3/2013 15:00,317,326,86,108,3100,105,19.5,999.3,-4.8,0,3,HIGH
7/3/2013 16:00,240,319,55,68,1800,107,19.1,998.9,-3.8,0,0.9,HIGH
7/3/2013 17:00,161,175,70,77,1899,107,17.3,998.5,-3.5,0,0.4,HIGH
7/3/2013 18:00,206,214,67,87,1800,107,12.5,998.9,-2.2,0,0.7,HIGH
7/3/2013 19:00,183,184,64,125,2399,24,11.2,999.4,-1.6,0,1,HIGH
7/3/2013 20:00,178,196,87,165,3700,107,10.2,999.6,0.2,0,0.5,HIGH
7/3/2013 21:00,236,265,96,191,4200,107,8.6,999.5,0.1,0,0.6,HIGH
7/3/2013 22:00,301,352,66,192,4900,107,8.1,1000.1,-0.9,0,0.8,HIGH
7/3/2013 23:00,390,427,41,179,5099,107,7,1000,-1.4,0,0.4,HIGH
8/3/2013 0:00,437,416,88,189,5700,107,5.4,1000,-1.5,0,0.9,HIGH
8/3/2013 1:00,424,442,33,174,5099,107,5.3,1000.2,-1.8,0,0.9,HIGH
8/3/2013 2:00,456,411,22,168,5599,107,4.1,999.9,-2.3,0,0,HIGH
8/3/2013 3:00,382,422,26,155,5099,107,3.5,999.8,-2.5,0,0.6,HIGH
8/3/2013 4:00,377,305,31,142,4299,107,3.4,1000.2,-2.6,0,1,HIGH
8/3/2013 5:00,335,268,22,128,4099,107,3.4,1001,-2,0,0.2,HIGH
8/3/2013 6:00,364.6666667,331.6666667,26.33333333,141.6666667,4499,107,3.5,1001.6,-2.5,0,0.7,HIGH
8/3/2013 7:00,238.3333333,192,28,119.3333333,5266,107,6.6,1002.2,-0.9,0,0.1,HIGH
8/3/2013 8:00,3,3,31,88,7400,107,11.6,1002.3,-1.9,0,1,LOW
8/3/2013 9:00,3,12,105,178,8199,107,16.6,1002.6,-3.5,0,1,LOW
8/3/2013 10:00,374.6666667,373,116.2392,211.6643,4799.666667,107,19.9,1002.4,-5.2,0,0.9,HIGH
8/3/2013 11:00,266,260,81,183,4900,107,21.2,1002,-2.7,0,3.1,HIGH
8/3/2013 12:00,167,192,47,126,2500,107,21.7,1001.1,-4.4,0,2.9,HIGH
8/3/2013 13:00,146,172,38,80,1600,107,17.2,1001,0.8,0,3.5,HIGH
8/3/2013 14:00,207,356,66,93,2899,107,13.8,1001.2,-0.3,0,4.9,HIGH
8/3/2013 15:00,272,386,84,97,2899,107,11.9,1001.5,-2,0,5.1,HIGH
8/3/2013 16:00,162,211,59,68,1700,103,10.9,1001.7,-1.5,0,2.4,HIGH
8/3/2013 17:00,104,120,41,48,1000,92,9.9,1001.9,-1.5,0,1.6,MEDIUM
8/3/2013 18:00,84,89,36,43,900,92,9.2,1002.4,-1,0,1.3,MEDIUM
8/3/2013 19:00,86,89,33,46,1100,92,8.4,1002.4,-2.3,0,1.9,MEDIUM
8/3/2013 20:00,61,94,37,58,1100,92,7.2,1002.2,-3.7,0,3,MEDIUM
8/3/2013 21:00,57,67,32,46,1200,92,6,1002,-4.5,0,1.9,MEDIUM
8/3/2013 22:00,90,92,47,64,1700,92,5.9,1001.1,-5.1,0,1,MEDIUM
8/3/2013 23:00,57,76,57,55,1800,92,5.3,999.2,-5.1,0,0.4,MEDIUM
9/3/2013 0:00,55,71,58,55,1899,92,4.4,997.9,-4.9,0,0,MEDIUM
9/3/2013 1:00,62,90,59,54,2299,92,3,996.9,-4.2,0,0.1,MEDIUM
9/3/2013 2:00,76,107,43,58,2500,92,2.6,995.9,-3.7,0,1.2,MEDIUM
9/3/2013 3:00,82,101,32,62,2700,92,2.3,994.7,-4.2,0,0.9,MEDIUM
9/3/2013 4:00,80,83,21,58,2600,92,1.7,993.7,-4,0,0,MEDIUM
9/3/2013 5:00,80,89,19,56,2799,92,2.4,993.9,-3.9,0,1.7,MEDIUM
9/3/2013 6:00,84,93,27,65,2799,92,4,994.1,-3.5,0,1.4,MEDIUM
9/3/2013 7:00,113,124,60,86,2700,92,5,994.7,-2.8,0,1.7,MEDIUM
9/3/2013 8:00,119,140,70,86,2500,92,7,996,-3.3,0,0.4,HIGH
9/3/2013 9:00,117,163,82,83,2399,92,14.3,997.3,-1.8,0,5.3,HIGH
9/3/2013 10:00,141,272,86,79,2100,92,17.3,999.6,-5.9,0,7.5,HIGH
9/3/2013 11:00,104,605,42,43,1100,92,13.8,1002.9,-10.9,0,6.1,MEDIUM
9/3/2013 12:00,87,314.3333333,6,20,500,92,11.7,1005.8,-16.8,0,9.2,MEDIUM
9/3/2013 13:00,67,839,3,19,500,92,9.9,1008.5,-19.3,0,6.4,MEDIUM
9/3/2013 14:00,46,634,3,18,400,84,9.5,1009.8,-19.6,0,7.1,MEDIUM
9/3/2013 15:00,25,390,3,18,400,84,9.7,1011.1,-19.4,0,4.7,MEDIUM
9/3/2013 16:00,16,234,3,17,400,84,10,1012.8,-20.3,0,6.2,LOW
9/3/2013 17:00,18,183,3,19,400,84,8.9,1014.7,-20.1,0,6.5,LOW
9/3/2013 18:00,17,154,3,17,400,85,7.9,1017.5,-20.8,0,5.2,LOW
9/3/2013 19:00,16,103,3,19,400,85,6.9,1019.2,-20.6,0,7.1,LOW
9/3/2013 20:00,18,129,3,16,400,85,6.1,1021,-20.3,0,8.8,LOW
9/3/2013 21:00,12,70,3,19,400,85,5.6,1022.6,-19.9,0,4.5,LOW
9/3/2013 22:00,10,45,3,16,300,85,5.3,1023.1,-20.1,0,2.4,LOW
9/3/2013 23:00,3,26,4,16,400,85,4.3,1023.4,-20.1,0,1.6,LOW
10/3/2013 0:00,9,61,5,24,400,85,2.1,1022.9,-17.5,0,1.6,LOW
10/3/2013 1:00,6,32,6,29,400,85,0.2,1023.2,-16.6,0,0.5,LOW
10/3/2013 2:00,10,63,7,42,400,85,-1.6,1023.1,-15.8,0,0,LOW
10/3/2013 3:00,12,14,8,49,933,85,-0.9,1023.3,-15.9,0,0,LOW
10/3/2013 4:00,19,56,6,49,900,85,-1.9,1024,-14.7,0,0,LOW
10/3/2013 5:00,18,47,9,67,1300,85,-2.8,1024.1,-13.4,0,0,LOW
10/3/2013 6:00,19,34,9,68,1399,85,-2.1,1024.4,-13.3,0,0.1,LOW
10/3/2013 7:00,26,50,7,63,1500,85,3.7,1025.4,-15.6,0,3,MEDIUM
10/3/2013 8:00,27,41,22,61,1000,85,5.7,1025.5,-16.8,0,2.8,MEDIUM
10/3/2013 9:00,24,44,39,49,800,85,6.8,1025,-17.3,0,5.2,MEDIUM
10/3/2013 10:00,27,76,27,35,900,85,8.7,1024.3,-17.4,0,3.1,MEDIUM
10/3/2013 11:00,31,70,24,27,800,85,9.9,1023.7,-17.3,0,2.4,MEDIUM
10/3/2013 12:00,30,65,25,26,600,85,11.3,1022.8,-17.2,0,1.3,MEDIUM
10/3/2013 13:00,33,59,20,20,500,85,11.2,1021.7,-17.2,0,3.8,MEDIUM
10/3/2013 14:00,34,36,18,19,500,91,11.4,1020.8,-16.1,0,3.9,MEDIUM
10/3/2013 15:00,38,60,16,17,400,97,11.3,1020.4,-16.2,0,3.9,MEDIUM
10/3/2013 16:00,32,53,20,19,400,97,10.8,1020.2,-14.9,0,4.6,MEDIUM
10/3/2013 17:00,45,68,23,25,500,97,9.6,1020.2,-14.3,0,3,MEDIUM
10/3/2013 18:00,54,70,23,27,600,97,8.9,1020.6,-13.5,0,3.7,MEDIUM
10/3/2013 19:00,67,105,29,37,700,97,8.3,1020.9,-12.8,0,3.2,MEDIUM
10/3/2013 20:00,78,117,34,67,1000,97,7.6,1021.1,-12.3,0,2.4,MEDIUM
10/3/2013 21:00,87,118,37,78,1200,97,7.2,1021.2,-12.1,0,2.8,MEDIUM
10/3/2013 22:00,95,133,43,89,1399,97,6.8,1020.6,-11.9,0,2.3,MEDIUM
10/3/2013 23:00,98,124,39,88,1500,97,6.7,1020.7,-12.5,0,2.4,MEDIUM
11/3/2013 0:00,86,113,59,57,1000,97,5.3,1020.5,-11.3,0,0.9,MEDIUM
11/3/2013 1:00,96,122,66,64,1200,97,4.5,1020.1,-11.2,0,0.8,MEDIUM
11/3/2013 2:00,102,120,62,67,1300,97,3.6,1019.3,-10.5,0,0.4,MEDIUM
11/3/2013 3:00,104,121,68,66,1200,97,2.4,1019,-9.9,0,0.4,MEDIUM
11/3/2013 4:00,104,118,63,70,1300,97,0.2,1018.9,-9,0,1.6,MEDIUM
11/3/2013 5:00,108,110,52,65,1300,97,1.5,1018.9,-8.9,0,0.1,MEDIUM
11/3/2013 6:00,100,105,37,64,1300,97,-0.2,1019.1,-8.2,0,0.8,MEDIUM
11/3/2013 7:00,88,95,35,72,1300,97,2.1,1019.2,-7.8,0,0.8,MEDIUM
11/3/2013 8:00,103,116,49,73,1500,97,5,1019.1,-8.2,0,0.8,MEDIUM
11/3/2013 9:00,113,138,85,78,1700,97,6,1018.6,-8.7,0,2.3,MEDIUM
11/3/2013 10:00,121,149,115,78,1600,97,7.5,1017.8,-8.6,0,2.2,HIGH
11/3/2013 11:00,142,148,128,81,1700,97,9.1,1016.5,-9.4,0,2,HIGH
11/3/2013 12:00,148,173,133,85,1700,97,10.5,1015.2,-9.3,0,1.9,HIGH
11/3/2013 13:00,136,157,122,74,1399,97,11.6,1013.8,-7.8,0,3.1,HIGH
11/3/2013 14:00,122,136,103,54,1100,97,11.8,1012.8,-7.6,0,3.7,HIGH
11/3/2013 15:00,110,120,100,57,1100,93,11.6,1012.1,-7.8,0,3.4,MEDIUM
11/3/2013 16:00,116,143,122,66,1500,92,11,1011.3,-6.4,0,2.7,HIGH
11/3/2013 17:00,141,202,154,76,2000,92,10.6,1011.6,-4.6,0,2.2,HIGH
11/3/2013 18:00,142,203,83,68,1399,77,10.4,1011.9,-4.1,0,1.3,HIGH
11/3/2013 19:00,152,188,68,75,1600,61,10.4,1012.2,-3.3,0,0.8,HIGH
11/3/2013 20:00,166,202,77,101,1899,61,10.2,1012.4,-5,0,1.1,HIGH
11/3/2013 21:00,183,210,81,105,2000,61,9.6,1011.8,-5.1,0,0.8,HIGH
11/3/2013 22:00,140,142,66,91,1500,61,9.2,1011.5,-5.5,0,1.5,HIGH
11/3/2013 23:00,106,121,54,73,1200,61,8.5,1010.4,-5.4,0,0.9,MEDIUM
12/3/2013 0:00,103,137,53,70,1300,61,7.8,1009.7,-5.3,0,1.3,MEDIUM
12/3/2013 1:00,120,160,53,81,1800,61,7.6,1008.8,-4.8,0,1.1,HIGH
12/3/2013 2:00,132,152,54,78,2100,61,6.7,1007.9,-3.8,0,0.8,HIGH
12/3/2013 3:00,108,130,65,73,1800,61,7.2,1008,-2.8,0,1.5,MEDIUM
12/3/2013 4:00,122,143,56,71,1800,61,5.6,1008.6,-0.1,0.5,0.2,HIGH
12/3/2013 5:00,129,182,31,66,2299,61,4.5,1008.3,0.8,0.3,1.7,HIGH
12/3/2013 6:00,140,142,16,76,2600,61,3.8,1008.5,2,1,0,HIGH
12/3/2013 7:00,113,119,11,63,2200,61,3,1008.8,1.5,2.6,0.9,MEDIUM
12/3/2013 8:00,122,119,9,61,1899,61,3.4,1008.8,2.2,0.3,1.7,HIGH
12/3/2013 9:00,97,99,9,65,2100,61,3.5,1008.6,2.3,0.1,1.3,MEDIUM
12/3/2013 10:00,135,100,12,74,2299,61,3.7,1008.9,2.5,0.2,0.9,HIGH
12/3/2013 11:00,136,111,10,65,2200,61,4,1008.7,2.7,0.1,1.6,HIGH
12/3/2013 12:00,122,122,12,72,2399,61,4.6,1008.2,2.8,0.1,1.3,HIGH
12/3/2013 13:00,150,123,16,74,2100,61,4.9,1008.8,3.2,0,1.5,HIGH
12/3/2013 14:00,146,104,21,74,1899,56,5.2,1009.1,3.4,0,2.1,HIGH
12/3/2013 15:00,128,95,23,67,1800,46,5.6,1009.3,3.8,0,1.5,HIGH
12/3/2013 16:00,134,102,26,71,1899,43,6.5,1009.7,3.8,0.1,0,HIGH
12/3/2013 17:00,118,120,26,71,1899,43,6.4,1011.3,3.5,0,0.8,HIGH
12/3/2013 18:00,139,120,36,76,1700,31,5.3,1012.7,3.5,0,1.4,HIGH
12/3/2013 19:00,114,118,32,81,1899,13,4.6,1014.3,3.4,0,0.6,HIGH
12/3/2013 20:00,141,118,31,79,2100,13,4.6,1016.3,3.4,0,0.8,HIGH
12/3/2013 21:00,131,95,17,69,2100,13,4.6,1017.6,3.6,0,1.9,HIGH
