date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,class
2/3/2013 23:00,92,114,78,108,2899,7,-1.3,1023.2,-14.5,0,0,MEDIUM
3/3/2013 0:00,122,142,86,106,3100,8,-2.2,1022.3,-12.8,0,0,HIGH
3/3/2013 1:00,134,152,72,108,3299,7,-1.8,1021.4,-13.3,0,0.7,HIGH
3/3/2013 2:00,145,162,76,109,2899,7,-2.4,1020.4,-13.3,0,1.3,HIGH
3/3/2013 3:00,139,145,88,111,2200,5,-3.3,1019.4,-12.5,0,1.2,HIGH
3/3/2013 4:00,87,111,84,107,2500,5,-4.2,1019,-12.6,0,0.1,MEDIUM
3/3/2013 5:00,90,109,77,102,3100,5,-5.2,1018.5,-11.6,0,0.9,MEDIUM
3/3/2013 6:00,118,122,83,106,3399,6,-5.4,1018.3,-11.3,0,0,HIGH
3/3/2013 7:00,118,122,74,103,3200,6,-3.3,1018.6,-9.8,0,0.1,HIGH
3/3/2013 8:00,122,137,88,105,3200,5,1.2,1018.1,-13.7,0,0.8,HIGH
3/3/2013 9:00,118,137,91,102,2600,6,4,1017.6,-13.4,0,0.6,HIGH
3/3/2013 10:00,108,118,102,105,2299,10,6.8,1016.7,-13.5,0,1.1,MEDIUM
3/3/2013 11:00,104,119,95,111,2200,14,9.5,1015.6,-13.7,0,0.5,MEDIUM
3/3/2013 12:00,106,126,91,132,2600,14,13.4,1014.4,-13.6,0,1.8,MEDIUM
3/3/2013 13:00,115,142,68,130,2399,19,15.5,1013,-13.8,0,4,HIGH
3/3/2013 14:00,102,128,28,66,1200,50,16.4,1012.4,-15.4,0,7,MEDIUM
3/3/2013 15:00,56,77,9,24,500,80,16.6,1012,-15.2,0,4.7,MEDIUM
3/3/2013 16:00,30,70,8,28,500,78,15.8,1012.2,-14.7,0,1.3,MEDIUM
3/3/2013 17:00,27,89,23,74,1000,56,12.6,1013,-13.4,0,1.3,MEDIUM
3/3/2013 18:00,63,126,37,106,1300,35,9.9,1014.1,-10.3,0,1,MEDIUM
3/3/2013 19:00,94,168,60,147,1899,10,6.8,1014.9,-9.6,0,0,MEDIUM
3/3/2013 20:00,130,215,58,151,2200,5,5.2,1015.2,-8.3,0,0,HIGH
3/3/2013 21:00,149,227,53,143,2399,5,4,1015.4,-9.1,0,0.2,HIGH
3/3/2013 22:00,134,170,42,132,2600,5,2.7,1015.8,-8.4,0,0.4,HIGH
3/3/2013 23:00,103,138,36,128,2799,5,7.1,1016.7,-12.2,0,0.4,MEDIUM
4/3/2013 0:00,88,119,38,119,2899,6,9.9,1017.5,-14.1,0,4.9,MEDIUM
4/3/2013 1:00,76,94,21,58,800,29,9.3,1018.4,-13.9,0,3.6,MEDIUM
4/3/2013 2:00,26,42,7,17,400,74,8.4,1018.7,-13.9,0,1.5,MEDIUM
4/3/2013 3:00,11,27,5,14,300,80,7.4,1018.6,-14.2,0,3.6,LOW
4/3/2013 4:00,7,12,8,18,300,74,6.2,1019.6,-15.2,0,2.7,LOW
4/3/2013 5:00,3,6,10,22,300,74,6,1020.1,-14.2,0,2.4,LOW
4/3/2013 6:00,3,6,14,39,400,53,4.2,1020.8,-12.7,0,2,LOW
4/3/2013 7:00,12,20,20,72,600,20,7.2,1021.5,-12.6,0,3.2,LOW
4/3/2013 8:00,10,24,26,75,700,19,8.6,1022.3,-14.4,0,2.8,LOW
4/3/2013 9:00,13,27,23,51,600,44,9.9,1022.6,-14.8,0,2.4,LOW
4/3/2013 10:00,13,20,16,32,500,68,11.5,1022.3,-14.3,0,0,LOW
4/3/2013 11:00,14,18,8,22,400,80,12.3,1022,-15.4,0,2.4,LOW
4/3/2013 12:00,12,17,11,25,500,81,13.9,1020.6,-16.2,0,3.3,LOW
4/3/2013 13:00,3,13,4,19,400,88,14.8,1019.5,-15.5,0,1.4,LOW
4/3/2013 14:00,3,6,4,21,400,89,15.3,1018.6,-15.1,0,1.3,LOW
4/3/2013 15:00,10,11,4,22,400,92,15.6,1018.1,-14.8,0,2,LOW
4/3/2013 16:00,5,13,7,43,600,77,14.7,1017.5,-15.5,0,2.9,LOW
4/3/2013 17:00,19,24,8,44,600,86,13.2,1017.8,-15.7,0,3,LOW
4/3/2013 18:00,21,29,6,54,600,82,12.6,1018.3,-13.4,0,2.9,LOW
4/3/2013 19:00,24,38,11,71,700,59,12,1018.5,-13.1,0,2.7,MEDIUM
4/3/2013 20:00,32,61,14,84,900,43,10.9,1018.8,-11.9,0,1.4,MEDIUM
4/3/2013 21:00,40,66,19,85,900,44,10.2,1018.8,-11.8,0,2,MEDIUM
4/3/2013 22:00,50,73,23,84,900,45,10,1018.5,-12,0,3,MEDIUM
4/3/2013 23:00,54,76,45,98,1100,92,9.4,1017.5,-11.3,0,2.7,MEDIUM
5/3/2013 0:00,69,87,54,66,1100,92,8.8,1017,-10.7,0,2.1,MEDIUM
5/3/2013 1:00,74,94,75,61,1100,92,7.8,1016.5,-10.6,0,1.3,MEDIUM
5/3/2013 2:00,87,112,74,63,1100,92,4.7,1016.1,-10.6,0,0,MEDIUM
5/3/2013 3:00,93,106,80,71,1300,92,4.5,1015.7,-9.3,0,0,MEDIUM
5/3/2013 4:00,99,110,88,82,1500,92,1.3,1015.7,-8.8,0,1.2,MEDIUM
5/3/2013 5:00,116,127,83,85,1700,92,0.4,1015.7,-9.6,0,0.8,HIGH
5/3/2013 6:00,121,128,67,103,2500,92,-0.2,1015.5,-8.4,0,1,HIGH
5/3/2013 7:00,116,131,61,103,3500,92,2.1,1015.4,-8.6,0,0.9,HIGH
5/3/2013 8:00,125,146,69,103,3799,92,5,1015.1,-8.9,0,1,HIGH
5/3/2013 9:00,140,167,86,118,4299,92,6.7,1014.5,-8.9,0,1.3,HIGH
5/3/2013 10:00,152,194,103,140,3799,92,9.1,1013.8,-8.5,0,0.9,HIGH
5/3/2013 11:00,128,197,105,152,3700,92,10.9,1012.8,-8.4,0,1.3,HIGH
5/3/2013 12:00,3,215,98,155,2799,21,12.3,1011.4,-8.8,0,0,LOW
5/3/2013 13:00,3,192,86,162,2600,92,13,1010.1,-8.3,0,1.5,LOW
5/3/2013 14:00,3,175,86,196,3000,92,13.3,1009.5,-8,0,1.6,LOW
5/3/2013 15:00,163,192,85,211,3000,86,13.8,1009.1,-7.6,0,1.9,HIGH
5/3/2013 16:00,192,206,95,195,2700,86,13.2,1009,-7.5,0,1.8,HIGH
5/3/2013 17:00,203,230,93,163,2100,82,11.6,1009.4,-7.3,0,0.7,HIGH
5/3/2013 18:00,195,216,92,156,2000,59,9.4,1009.8,-5.7,0,0.7,HIGH
5/3/2013 19:00,185,204,97,175,2200,48,6.7,1010.4,-5,0,0.1,HIGH
5/3/2013 20:00,203,218,102,184,2700,48,5.2,1010.7,-4.7,0,0,HIGH
5/3/2013 21:00,217,226,117,183,2799,48,4.3,1010.5,-2.6,0,1,HIGH
5/3/2013 22:00,235,238,123,185,3299,48,4.3,1010.7,-4.2,0,0.8,HIGH
5/3/2013 23:00,242,243,122,181,3299,48,4.9,1010.5,-5.8,0,0,HIGH
6/3/2013 0:00,229,232,124,182,3299,48,5.6,1010.4,-7,0,0.8,HIGH
6/3/2013 1:00,202,236,117,169,2899,44,3.5,1010.2,-6,0,0.5,HIGH
6/3/2013 2:00,184,214,101,158,2399,35,6.3,1009.9,-7,0,1,HIGH
6/3/2013 3:00,169,190,107,155,2232.333333,35,6.3,1009.6,-7,0,0.7,HIGH
6/3/2013 4:00,153,175,87,140,1899,35,5.1,1009.5,-6.5,0,1,HIGH
6/3/2013 5:00,145,160,93,139,2200,35,4.6,1009.8,-6.3,0,0.7,HIGH
6/3/2013 6:00,148,162,97,138,2500,35,4.1,1010.3,-6.2,0,0.8,HIGH
6/3/2013 7:00,156,178,108,131,2399,35,5.3,1011,-6,0,0.9,HIGH
6/3/2013 8:00,152,179,88,119,2399,35,6.9,1010.8,-6.5,0,1.3,HIGH
6/3/2013 9:00,176,177,88,116,2500,35,8.4,1010.8,-6.6,0,0.8,HIGH
6/3/2013 10:00,138,170,96,114,2200,35,8.8,1010.4,-6.2,0,1.1,HIGH
6/3/2013 11:00,167,171,97,112,2100,35,9.5,1009.5,-6,0,1,HIGH
6/3/2013 12:00,172,176,109,122,2299,35,10.4,1008.5,-5.6,0,0.2,HIGH
6/3/2013 13:00,189,201,116,131,2500,35,11.5,1007.6,-5.1,0,0.8,HIGH
6/3/2013 14:00,204,223,118,138,2700,35,13.2,1006.9,-4.5,0,1,HIGH
6/3/2013 15:00,227,245,119,153,2899,35,14.7,1007,-4.6,0,1.3,HIGH
6/3/2013 16:00,237,257,133,166,3100,35,14.6,1007.2,-4.7,0,0,HIGH
6/3/2013 17:00,232,247,134,176,3200,30,11.8,1007.9,-4.4,0,0.6,HIGH
6/3/2013 18:00,232,249,146,179,3399,14,8.5,1008.5,-4,0,0,HIGH
6/3/2013 19:00,235,258,142,177,3500,14,8.5,1009.3,-4.4,0,0.4,HIGH
6/3/2013 20:00,235,262,140,173,3500,14,5.8,1009.9,-3.6,0,0.2,HIGH
6/3/2013 21:00,238,260,139,165,3700,14,5.3,1009.4,-4,0,0.7,HIGH
6/3/2013 22:00,234,257,140,158,3700,14,8.3,1009.3,-3.6,0,1.8,HIGH
6/3/2013 23:00,234,251,130,156,4099,14,5,1009.4,-3.3,0,1,HIGH
7/3/2013 0:00,231,249,121,151,3899,14,2.9,1009.2,-3.2,0,0.6,HIGH
7/3/2013 1:00,226,236,126,146,3600,14,2.2,1009,-3.3,0,1.6,HIGH
7/3/2013 2:00,228,241,122,140,3500,14,3.3,1008.9,-3.3,0,1.6,HIGH
7/3/2013 3:00,230,250,104,136,3600,14,1.2,1008.3,-3.9,0,0.4,HIGH
7/3/2013 4:00,227,245,74,153,6500,14,0.9,1008.5,-2.5,0,1.4,HIGH
7/3/2013 5:00,291,321,69,159,7200,14,0.5,1008.6,-3.4,0,0.9,HIGH
7/3/2013 6:00,314,337,88,165,6500,14,-0.4,1008.4,-3.3,0,0.1,HIGH
7/3/2013 7:00,318,331,87,157,5500,14,2.6,1008.7,-1.8,0,0,HIGH
7/3/2013 8:00,300,301,111,150,5000,14,8.9,1008.7,-2.1,0,0.9,HIGH
7/3/2013 9:00,281,287,160,149,4099,14,9.4,1007.9,-2.6,0,1.1,HIGH
7/3/2013 10:00,253,256,153,180,4500,14,10.5,1007.2,-2.6,0,1,HIGH
7/3/2013 11:00,258,273,130,216,4700,14,14.7,1005.5,-2.3,0,3.2,HIGH
7/3/2013 12:00,299,341,142,273,5599,14,16,1003.2,-2.5,0,2.7,HIGH
7/3/2013 13:00,363,396,136,210,3899,32,17.9,1001.8,-3,0,2.5,HIGH
7/3/2013 14:00,332,336,100,148,3299,78,18.1,1000.5,-3.4,0,1.8,HIGH
7/3/2013 15:00,317,319,75,106,2600,102,19.5,999.3,-4.8,0,3,HIGH
7/3/2013 16:00,214,261,58,94,2000,102,19.1,998.9,-3.8,0,0.9,HIGH
7/3/2013 17:00,150,194,63,87,1700,102,17.3,998.5,-3.5,0,0.4,HIGH
7/3/2013 18:00,195,208,66,118,1899,102,12.5,998.9,-2.2,0,0.7,HIGH
7/3/2013 19:00,188,198,64,144,2000,34,11.2,999.4,-1.6,0,1,HIGH
7/3/2013 20:00,178,196,69,190,2799,102,10.2,999.6,0.2,0,0.5,HIGH
7/3/2013 21:00,203,257,113,245,4599,102,8.6,999.5,0.1,0,0.6,HIGH
7/3/2013 22:00,403,502,122,256,5400,102,8.1,1000.1,-0.9,0,0.8,HIGH
7/3/2013 23:00,490,535,118,237,5400,102,7,1000,-1.4,0,0.4,HIGH
8/3/2013 0:00,493,500,116,223,5700,102,5.4,1000,-1.5,0,0.9,HIGH
8/3/2013 1:00,396,446,105,210,5099,102,5.3,1000.2,-1.8,0,0.9,HIGH
8/3/2013 2:00,346,391,107,203,4700,102,4.1,999.9,-2.3,0,0,HIGH
8/3/2013 3:00,312,340,105,200,4299,102,3.5,999.8,-2.5,0,0.6,HIGH
8/3/2013 4:00,303,329,86,188,4200,102,3.4,1000.2,-2.6,0,1,HIGH
8/3/2013 5:00,294,320,78,180,4200,102,3.4,1001,-2,0,0.2,HIGH
8/3/2013 6:00,291,314,72,174,4000,102,3.5,1001.6,-2.5,0,0.7,HIGH
8/3/2013 7:00,288,309,63,163,5000,102,6.6,1002.2,-0.9,0,0.1,HIGH
8/3/2013 8:00,284,306,76,161,5500,102,11.6,1002.3,-1.9,0,1,HIGH
8/3/2013 9:00,279,324,100,170,5200,102,16.6,1002.6,-3.5,0,1,HIGH
8/3/2013 10:00,216,233,78.54,151.922,2166,102,19.9,1002.4,-5.2,0,0.9,HIGH
8/3/2013 11:00,157,135,46,132,2500,102,21.2,1002,-2.7,0,3.1,HIGH
8/3/2013 12:00,105,123,36,111,1600,102,21.7,1001.1,-4.4,0,2.9,MEDIUM
8/3/2013 13:00,184,203,43,111,1800,102,17.2,1001,0.8,0,3.5,HIGH
8/3/2013 14:00,332,487,98,148,3899,102,13.8,1001.2,-0.3,0,4.9,HIGH
8/3/2013 15:00,239,284,87,97,2600,102,11.9,1001.5,-2,0,5.1,HIGH
8/3/2013 16:00,155,168,60,64,1500,101,10.9,1001.7,-1.5,0,2.4,HIGH
8/3/2013 17:00,86,101,46,50,1000,93,9.9,1001.9,-1.5,0,1.6,MEDIUM
8/3/2013 18:00,85,90,41,53,1000,93,9.2,1002.4,-1,0,1.3,MEDIUM
8/3/2013 19:00,88,92,38,68,1200,93,8.4,1002.4,-2.3,0,1.9,MEDIUM
8/3/2013 20:00,90,61,37,57,1000,93,7.2,1002.2,-3.7,0,3,MEDIUM
8/3/2013 21:00,59,65,35,66,1200,93,6,1002,-4.5,0,1.9,MEDIUM
8/3/2013 22:00,63,71,52,71,1700,93,5.9,1001.1,-5.1,0,1,MEDIUM
8/3/2013 23:00,82,54,60,67,1700,93,5.3,999.2,-5.1,0,0.4,MEDIUM
9/3/2013 0:00,51,53,72,63,2000,93,4.4,997.9,-4.9,0,0,MEDIUM
9/3/2013 1:00,61,84,84,83,2600,93,3,996.9,-4.2,0,0.1,MEDIUM
9/3/2013 2:00,72,91,87,88,2700,93,2.6,995.9,-3.7,0,1.2,MEDIUM
9/3/2013 3:00,77,102,83,80,2899,93,2.3,994.7,-4.2,0,0.9,MEDIUM
9/3/2013 4:00,81,104,79,103,3100,93,1.7,993.7,-4,0,0,MEDIUM
9/3/2013 5:00,84,111,80,104,3600,93,2.4,993.9,-3.9,0,1.7,MEDIUM
9/3/2013 6:00,114,117,77,106,3799,93,4,994.1,-3.5,0,1.4,HIGH
9/3/2013 7:00,106,107,72,109,2500,93,5,994.7,-2.8,0,1.7,MEDIUM
9/3/2013 8:00,108,117,78,103,2200,93,7,996,-3.3,0,0.4,MEDIUM
9/3/2013 9:00,114,140,88,100,2100,93,14.3,997.3,-1.8,0,5.3,HIGH
9/3/2013 10:00,130,227,86,90,2000,93,17.3,999.6,-5.9,0,7.5,HIGH
9/3/2013 11:00,62,325,29,28,600,93,13.8,1002.9,-10.9,0,6.1,MEDIUM
9/3/2013 12:00,62,740,3,14,300,93,11.7,1005.8,-16.8,0,9.2,MEDIUM
9/3/2013 13:00,45,558,3,12,300,93,9.9,1008.5,-19.3,0,6.4,MEDIUM
9/3/2013 14:00,47,710,3,12,300,94,9.5,1009.8,-19.6,0,7.1,MEDIUM
9/3/2013 15:00,36,811,3,12,300,94,9.7,1011.1,-19.4,0,4.7,MEDIUM
9/3/2013 16:00,15,281,3,13,300,94,10,1012.8,-20.3,0,6.2,LOW
9/3/2013 17:00,15,175,3,13,300,94,8.9,1014.7,-20.1,0,6.5,LOW
9/3/2013 18:00,12,100,3,12,300,94,7.9,1017.5,-20.8,0,5.2,LOW
9/3/2013 19:00,12,84,3,15,300,94,6.9,1019.2,-20.6,0,7.1,LOW
9/3/2013 20:00,14,79,3,18,300,94,6.1,1021,-20.3,0,8.8,LOW
9/3/2013 21:00,12,77,3,19,300,94,5.6,1022.6,-19.9,0,4.5,LOW
9/3/2013 22:00,14,32,3,18,300,94,5.3,1023.1,-20.1,0,2.4,LOW
9/3/2013 23:00,9,10,3,15,300,94,4.3,1023.4,-20.1,0,1.6,LOW
10/3/2013 0:00,3,7,3,21,400,94,2.1,1022.9,-17.5,0,1.6,LOW
10/3/2013 1:00,3,7,6,31,400,94,0.2,1023.2,-16.6,0,0.5,LOW
10/3/2013 2:00,14,15,6,41,600,94,-1.6,1023.1,-15.8,0,0,LOW
10/3/2013 3:00,16,32,8,53,733.3333333,94,-0.9,1023.3,-15.9,0,0,LOW
10/3/2013 4:00,6,21,8,54,800,94,-1.9,1024,-14.7,0,0,LOW
10/3/2013 5:00,26,37,11,87,900,94,-2.8,1024.1,-13.4,0,0,MEDIUM
10/3/2013 6:00,23,41,19,89,1000,94,-2.1,1024.4,-13.3,0,0.1,MEDIUM
10/3/2013 7:00,25,31,20,91,1300,94,3.7,1025.4,-15.6,0,3,MEDIUM
10/3/2013 8:00,29,35,25,80,1000,94,5.7,1025.5,-16.8,0,2.8,MEDIUM
10/3/2013 9:00,26,33,30,57,800,94,6.8,1025,-17.3,0,5.2,MEDIUM
10/3/2013 10:00,27,40,24,48,800,94,8.7,1024.3,-17.4,0,3.1,MEDIUM
10/3/2013 11:00,36,54,20,37,800,94,9.9,1023.7,-17.3,0,2.4,MEDIUM
10/3/2013 12:00,36,44,21,36,700,94,11.3,1022.8,-17.2,0,1.3,MEDIUM
10/3/2013 13:00,32,34,18,30,600,94,11.2,1021.7,-17.2,0,3.8,MEDIUM
10/3/2013 14:00,32,35,18,32,600,94,11.4,1020.8,-16.1,0,3.9,MEDIUM
10/3/2013 15:00,32,46,17,31,500,95,11.3,1020.4,-16.2,0,3.9,MEDIUM
10/3/2013 16:00,38,55,18,31,500,95,10.8,1020.2,-14.9,0,4.6,MEDIUM
10/3/2013 17:00,41,64,20,37,500,95,9.6,1020.2,-14.3,0,3,MEDIUM
10/3/2013 18:00,52,80,22,44,600,95,8.9,1020.6,-13.5,0,3.7,MEDIUM
10/3/2013 19:00,60,84,26,58,800,95,8.3,1020.9,-12.8,0,3.2,MEDIUM
10/3/2013 20:00,74,101,33,80,900,95,7.6,1021.1,-12.3,0,2.4,MEDIUM
10/3/2013 21:00,73,99,32,82,900,95,7.2,1021.2,-12.1,0,2.8,MEDIUM
10/3/2013 22:00,78,108,42,88,1100,95,6.8,1020.6,-11.9,0,2.3,MEDIUM
10/3/2013 23:00,79,106,47,84,1000,95,6.7,1020.7,-12.5,0,2.4,MEDIUM
11/3/2013 0:00,79,104,58,68,900,95,5.3,1020.5,-11.3,0,0.9,MEDIUM
11/3/2013 1:00,91,119,88,70,1000,95,4.5,1020.1,-11.2,0,0.8,MEDIUM
11/3/2013 2:00,94,114,89,73,1000,95,3.6,1019.3,-10.5,0,0.4,MEDIUM
11/3/2013 3:00,101,120,95,82,1100,95,2.4,1019,-9.9,0,0.4,MEDIUM
11/3/2013 4:00,99,106,83,85,1100,95,0.2,1018.9,-9,0,1.6,MEDIUM
11/3/2013 5:00,93,98,81,68,900,95,1.5,1018.9,-8.9,0,0.1,MEDIUM
11/3/2013 6:00,88,100,62,81,1100,95,-0.2,1019.1,-8.2,0,0.8,MEDIUM
11/3/2013 7:00,87,89,54,88,1100,95,2.1,1019.2,-7.8,0,0.8,MEDIUM
11/3/2013 8:00,94,102,72,90,1300,95,5,1019.1,-8.2,0,0.8,MEDIUM
11/3/2013 9:00,104,114,80,90,1399,95,6,1018.6,-8.7,0,2.3,MEDIUM
11/3/2013 10:00,116,131,100,96,1700,95,7.5,1017.8,-8.6,0,2.2,HIGH
11/3/2013 11:00,131,153,113,105,2000,95,9.1,1016.5,-9.4,0,2,HIGH
11/3/2013 12:00,148,157,125,108,1899,95,10.5,1015.2,-9.3,0,1.9,HIGH
11/3/2013 13:00,134,140,116,91,1500,95,11.6,1013.8,-7.8,0,3.1,HIGH
11/3/2013 14:00,105,130,97,63,1100,95,11.8,1012.8,-7.6,0,3.7,MEDIUM
11/3/2013 15:00,108,118,104,65,1100,93,11.6,1012.1,-7.8,0,3.4,MEDIUM
11/3/2013 16:00,110,140,115,84,1399,86,11,1011.3,-6.4,0,2.7,MEDIUM
11/3/2013 17:00,130,184,156,99,2000,86,10.6,1011.6,-4.6,0,2.2,HIGH
11/3/2013 18:00,137,204,86,92,1500,74,10.4,1011.9,-4.1,0,1.3,HIGH
11/3/2013 19:00,145,185,74,95,1399,65,10.4,1012.2,-3.3,0,0.8,HIGH
11/3/2013 20:00,154,197,74,110,1600,65,10.2,1012.4,-5,0,1.1,HIGH
11/3/2013 21:00,151,169,65,104,1500,65,9.6,1011.8,-5.1,0,0.8,HIGH
11/3/2013 22:00,115,121,46,90,1200,65,9.2,1011.5,-5.5,0,1.5,HIGH
11/3/2013 23:00,99,122,39,91,1300,65,8.5,1010.4,-5.4,0,0.9,MEDIUM
12/3/2013 0:00,109,124,54,101,1399,65,7.8,1009.7,-5.3,0,1.3,MEDIUM
12/3/2013 1:00,122,148,66,101,2000,65,7.6,1008.8,-4.8,0,1.1,HIGH
12/3/2013 2:00,123,133,70,96,1899,65,6.7,1007.9,-3.8,0,0.8,HIGH
12/3/2013 3:00,123,134,73,96,1899,65,7.2,1008,-2.8,0,1.5,HIGH
12/3/2013 4:00,128,146,79,95,2100,65,5.6,1008.6,-0.1,0.5,0.2,HIGH
12/3/2013 5:00,125,186,55,91,2200,65,4.5,1008.3,0.8,0.3,1.7,HIGH
12/3/2013 6:00,134,135,20,92,2299,65,3.8,1008.5,2,1,0,HIGH
12/3/2013 7:00,107,114,20,91,2200,65,3,1008.8,1.5,2.6,0.9,MEDIUM
12/3/2013 8:00,116,114,17,85,1800,65,3.4,1008.8,2.2,0.3,1.7,HIGH
12/3/2013 9:00,114,87,17,86,1700,65,3.5,1008.6,2.3,0.1,1.3,HIGH
12/3/2013 10:00,101,102,23,92,2100,65,3.7,1008.9,2.5,0.2,0.9,MEDIUM
12/3/2013 11:00,122,125,24,94,2200,65,4,1008.7,2.7,0.1,1.6,HIGH
12/3/2013 12:00,125,125,25,93,2200,65,4.6,1008.2,2.8,0.1,1.3,HIGH
12/3/2013 13:00,148,126,36,90,2000,65,4.9,1008.8,3.2,0,1.5,HIGH
12/3/2013 14:00,137,94,34,83,1600,64,5.2,1009.1,3.4,0,2.1,HIGH
12/3/2013 15:00,123,85,33,77,1500,45,5.6,1009.3,3.8,0,1.5,HIGH
12/3/2013 16:00,108,109,30,82,1700,39,6.5,1009.7,3.8,0.1,0,MEDIUM
12/3/2013 17:00,134,109,43,85,1700,39,6.4,1011.3,3.5,0,0.8,HIGH
12/3/2013 18:00,140,115,41,92,1899,34,5.3,1012.7,3.5,0,1.4,HIGH
12/3/2013 19:00,142,108,38,96,2000,18,4.6,1014.3,3.4,0,0.6,HIGH
12/3/2013 20:00,130,137,30,96,2700,17,4.6,1016.3,3.4,0,0.8,HIGH
12/3/2013 21:00,166,138,31,94,2799,17,4.6,1017.6,3.6,0,1.9,HIGH
12/3/2013 22:00,163,137,28,94,2399,14,4.1,1018.7,1.6,0,0.9,HIGH
12/3/2013 23:00,128,52,38,77,1700,7,5.3,1019.5,-6.3,0,2.5,HIGH
