date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,class
2/3/2013 8:00,14,11,61,44,600,28,-2.6,1026.6,-16.7,0,0.8,LOW
2/3/2013 9:00,22,31,63,60,800,18,-1.2,1026.2,-16.2,0,0.9,MEDIUM
2/3/2013 10:00,31,49,48,33,500,43,-0.1,1025.8,-16.9,0,0.6,MEDIUM
2/3/2013 11:00,27,35,79,47,600,35,1.1,1025.5,-16.8,0,1.8,MEDIUM
2/3/2013 12:00,36,50,73,50,700,38,2,1024.3,-18.1,0,1.2,MEDIUM
2/3/2013 13:00,31,47,41,39,500,48,2.2,1022.8,-17.9,0,1.1,MEDIUM
2/3/2013 14:00,28,37,25,34,400,54,2.3,1022,-17.3,0,2.1,MEDIUM
2/3/2013 15:00,26,31,25,50,600,40,2.8,1021.3,-17.4,0,1.8,MEDIUM
2/3/2013 16:00,29,41,27,60,700,30,2.2,1020.7,-16.8,0,1.4,MEDIUM
2/3/2013 17:00,36,52,44,81,800,16,1.2,1020.4,-15.8,0,0.9,MEDIUM
2/3/2013 18:00,44,67,42,91,1000,5,0.1,1020.4,-15.5,0,1,MEDIUM
2/3/2013 19:00,53,70,36,100,1100,2,-1.3,1019.9,-12.6,0,1,MEDIUM
2/3/2013 20:00,52,71,42,100,1800,2,-1.6,1019.7,-13.5,0,1.1,MEDIUM
2/3/2013 21:00,97,103,34,88,1600,2,-1.8,1019.6,-12.5,0,1.2,MEDIUM
2/3/2013 22:00,89,89,30,83,1600,2,-1.8,1019,-13.3,0,0.7,MEDIUM
2/3/2013 23:00,80,83,30,77,1399,2,-2.8,1018.1,-10.1,0,1.4,MEDIUM
3/3/2013 0:00,62,70,22,66,1300,2,-2.9,1017,-11.9,0,0,MEDIUM
3/3/2013 1:00,51,63,20,52,1000,6,-3.8,1016.2,-12.7,0,0.9,MEDIUM
3/3/2013 2:00,42,49,18,48,900,7,-4.6,1015,-11.2,0,0.8,MEDIUM
3/3/2013 3:00,40,45,19,52,1100,2,-5.5,1014.3,-11.2,0,1.5,MEDIUM
3/3/2013 4:00,44,51,16,45,1000,6,-6.1,1013.7,-12,0,1.3,MEDIUM
3/3/2013 5:00,45,49,12,45,1100,3,-6.9,1013.2,-12.6,0,0.4,MEDIUM
3/3/2013 6:00,55,58,12,44,1100,3,-7.2,1013.1,-12.3,0,0.8,MEDIUM
3/3/2013 7:00,47,57,12,43,1000,3,-5.6,1013.3,-11.3,0,1.5,MEDIUM
3/3/2013 8:00,58,59,17,41,1100,8,-0.4,1012.8,-11.8,0,0.5,MEDIUM
3/3/2013 9:00,64,68,83,55,1300,10,2.4,1012.5,-12.7,0,2,MEDIUM
3/3/2013 10:00,77,97,133,74,1500,16,5.2,1011.7,-12.8,0,0.9,MEDIUM
3/3/2013 11:00,96,127,83,62,1200,33,7.6,1010.4,-12.8,0,2.1,MEDIUM
3/3/2013 12:00,95,112,87,61,1200,43,10.1,1009.4,-12.5,0,3,MEDIUM
3/3/2013 13:00,94,115,75,57,1100,52,11.5,1008.1,-12.8,0,2.1,MEDIUM
3/3/2013 14:00,103,128,66,51,1000,55,13.2,1007.4,-12.9,0,3,MEDIUM
3/3/2013 15:00,103,140,64,65,1000,54,15.3,1007.1,-14,0,4.4,MEDIUM
3/3/2013 16:00,98,151,63,63,900,54,15.1,1007.3,-14.2,0,4.9,MEDIUM
3/3/2013 17:00,82,154,9,19,200,78,13.1,1007.9,-13.9,0,1.9,MEDIUM
3/3/2013 18:00,22,70,5,14,200,77,8.8,1009.2,-12.4,0,2.7,MEDIUM
3/3/2013 19:00,12,40,18,25,500,41,9.4,1010,-12.5,0,3.1,LOW
3/3/2013 20:00,18,60,12,29,500,40,7.3,1010.1,-12.5,0,0.9,LOW
3/3/2013 21:00,18,52,10,29.49456667,300,52,4.7,1010.5,-12.3,0,0,LOW
3/3/2013 22:00,17,44,34,47,1200,4,3.3,1011.3,-10.7,0,1.2,LOW
3/3/2013 23:00,40,79,29,47,1000,19,9.9,1011.8,-13.4,0,2.6,MEDIUM
4/3/2013 0:00,38,68,27,34,700,33,7.2,1012.8,-13.1,0,0.7,MEDIUM
4/3/2013 1:00,28,51,11,6,100,75,5.9,1013.7,-13.2,0,1.6,MEDIUM
4/3/2013 2:00,9,24,16,10,100,74,4.7,1013.9,-13.2,0,5.3,LOW
4/3/2013 3:00,13,26,13,8,200,73,7.2,1014,-15.6,0,3.5,LOW
4/3/2013 4:00,6,14,21,12,100,74,4,1014,-14.3,0,1.4,LOW
4/3/2013 5:00,8,26,29,31,400,43,1.8,1014.7,-13.2,0,2,LOW
4/3/2013 6:00,14,30,31,38,500,35,0,1016,-13.3,0,0.2,LOW
4/3/2013 7:00,13,38,40,55,600,16,2.4,1017,-11.9,0,0.5,LOW
4/3/2013 8:00,14,42,60,92,3299,2,7.1,1017.6,-12.2,0,1.7,LOW
4/3/2013 9:00,47,117,64,49,500,38,8.6,1017.8,-13.8,0,1.9,MEDIUM
4/3/2013 10:00,26,48,34,22,200,66,10.1,1017.2,-13.9,0,2.2,MEDIUM
4/3/2013 11:00,15,29,31,23,200,69,11.4,1016.8,-14.4,0,2.9,LOW
4/3/2013 12:00,17,28,21,20,200,75,12.5,1015.7,-14.3,0,3.5,LOW
4/3/2013 13:00,21,29,13,15,200,84,12.9,1014.5,-14,0,2.6,LOW
4/3/2013 14:00,16,21,13,14,100,88,13.7,1013.5,-14.3,0,1.9,LOW
4/3/2013 15:00,15,19,15,16,100,90,13.9,1012.9,-14.1,0,1.6,LOW
4/3/2013 16:00,16,24,14,14,100,91,13.3,1012.3,-14.6,0,1.5,LOW
4/3/2013 17:00,20,27,23,26,200,81,11.2,1012.5,-13.8,0,2,LOW
4/3/2013 18:00,27,36,24,34,300,72,7.8,1013.2,-11.6,0,1.1,MEDIUM
4/3/2013 19:00,34.33333333,53,23,79,700,18,5.6,1013.5,-12,0,1.6,MEDIUM
4/3/2013 20:00,45,92,30,90,1000,8,3.5,1013.7,-11.7,0,1.6,MEDIUM
4/3/2013 21:00,46,100,24,54,1000,25,2.3,1013.7,-10.3,0,1,MEDIUM
4/3/2013 22:00,60,85,22,54,900,21,2.1,1013.6,-10.8,0,2.2,MEDIUM
4/3/2013 23:00,51.66666667,74,18,47,900,91,1.4,1013.1,-10.8,0,0.8,MEDIUM
5/3/2013 0:00,27.33333333,70,16,39,700,91,1.2,1012.5,-10.6,0,1.3,MEDIUM
5/3/2013 1:00,18,57,16,31,600,91,0.8,1012,-10.7,0,1.3,LOW
5/3/2013 2:00,18,51,23,27,600,91,0.3,1011.6,-10.3,0,2.3,LOW
5/3/2013 3:00,22.66666667,51,13,28,733.3333333,91,-0.1,1011.1,-10.4,0,1.6,MEDIUM
5/3/2013 4:00,43,51,14,28,800,91,-0.9,1010.9,-9.8,0,2,MEDIUM
5/3/2013 5:00,43,53,13,28,800,91,-0.9,1010.6,-9.8,0,1.4,MEDIUM
5/3/2013 6:00,43,58,15,28,800,91,-1.5,1010.7,-9.4,0,1.8,MEDIUM
5/3/2013 7:00,45,58,14,36,900,91,0.4,1010.5,-8.8,0,0.4,MEDIUM
5/3/2013 8:00,64.66666667,62,20,44,1000,91,5,1010.4,-8.5,0,0.6,MEDIUM
5/3/2013 9:00,63.33333333,69,39,39,1200,91,7.8,1009.9,-9.2,0,1.1,MEDIUM
5/3/2013 10:00,141,98,84,62,1600,91,8.8,1009,-8.7,0,1.6,HIGH
5/3/2013 11:00,161.6666667,122,101,75,1700,91,9.9,1007.8,-8.7,0,1.5,HIGH
5/3/2013 12:00,102.3333333,135,105,77,1600,42,12,1006.5,-8.5,0,2.1,MEDIUM
5/3/2013 13:00,154.6666667,142,90,80,1500,91,13.1,1005.2,-9.4,0,1.2,HIGH
5/3/2013 14:00,88.66666667,146,84,83,1266.666667,91,14.3,1004.5,-8.4,0,1.7,MEDIUM
5/3/2013 15:00,134.3333333,136,75,75,1100,91,14.1,1004.2,-7.9,0,2.2,HIGH
5/3/2013 16:00,134.3333333,136,77,82,1100,88,13,1004.2,-8.3,0,1.1,HIGH
5/3/2013 17:00,3,158,80,79,1200,88,11.5,1004.6,-7.9,0,0.2,LOW
5/3/2013 18:00,3,184,82,83,1600,88,7.9,1005.1,-7.4,0,1.6,LOW
5/3/2013 19:00,3,233,61,150,2299,88,6.2,1005.5,-7.4,0,2.2,LOW
5/3/2013 20:00,189,243,54,124,2500,88,5,1005.9,-6.9,0,0.6,HIGH
5/3/2013 21:00,200,233,54,123,2200,88,3.4,1006,-7.1,0,0.6,HIGH
5/3/2013 22:00,182,203,47,92,1899,88,3.1,1005.7,-6.6,0,0.8,HIGH
5/3/2013 23:00,163,163,42,90,1899,88,2,1005.7,-6.8,0,0.6,HIGH
6/3/2013 0:00,156,159,38,67,1700,88,1.1,1005.5,-6.5,0,0.5,HIGH
6/3/2013 1:00,142,142,34,58,1500,88,0.6,1005.5,-6.5,0,1.9,HIGH
6/3/2013 2:00,154,132,29,63,1700,88,0.2,1004.7,-6.2,0,1,HIGH
6/3/2013 3:00,134,136,25,51,1600,88,0,1004.7,-6.2,0,0.7,HIGH
6/3/2013 4:00,154,128,21,51,1600,88,0,1004.7,-6.2,0,0.9,HIGH
6/3/2013 5:00,135,138,21,57,1600,88,0.4,1005.3,-6.3,0,1.6,HIGH
6/3/2013 6:00,132,143,31,76,1800,88,0.7,1005.6,-6,0,1.7,HIGH
6/3/2013 7:00,130,143,31,79,1800,88,1.6,1006.3,-5.3,0,1.2,HIGH
6/3/2013 8:00,134,150,51,84,1899,88,3.3,1006.3,-4,0,0.4,HIGH
6/3/2013 9:00,142,160,70,91,2100,88,5.5,1006.1,-4.7,0,1,HIGH
6/3/2013 10:00,175,182,83,91,2100,88,7.9,1005.9,-5.2,0,0.4,HIGH
6/3/2013 11:00,188,192,103,91,1800,88,8.8,1005,-5.8,0,0.9,HIGH
6/3/2013 12:00,175,185,113,91,1700,88,9.7,1003.8,-6.2,0,1.8,HIGH
6/3/2013 13:00,170,178,89,80,1600,88,11.2,1002.7,-6.2,0,1.7,HIGH
6/3/2013 14:00,121,159,96,71,1399,88,12.8,1002.2,-6.3,0,3,HIGH
6/3/2013 15:00,140,141,112,66,1399,84,13.5,1002.3,-6.2,0,1.9,HIGH
6/3/2013 16:00,150,156,127,62,1399,70,13.6,1002.2,-6.1,0,0.7,HIGH
6/3/2013 17:00,149,170,118,83,1500,65,11.2,1002.8,-5.8,0,0.5,HIGH
6/3/2013 18:00,177,252,90,96,1700,65,7.8,1003.6,-4.7,0,1.2,HIGH
6/3/2013 19:00,173,316,61,117,2200,65,7.1,1004.2,-5.3,0,1.5,HIGH
6/3/2013 20:00,192,340,67,144,4299,65,5.2,1004.7,-4.9,0,0.9,HIGH
6/3/2013 21:00,267,354,66,150,4400,65,3.9,1004.5,-4.8,0,0.5,HIGH
6/3/2013 22:00,288,354,54,132,3500,65,2.3,1004.6,-4.5,0,1.5,HIGH
6/3/2013 23:00,245,279,49,127,4000,65,2.8,1004.2,-4.4,0,2.3,HIGH
7/3/2013 0:00,240,276,44,116,3500,65,1.8,1004.1,-4.5,0,1.2,HIGH
7/3/2013 1:00,231,239,33,101,2600,65,0.6,1004.6,-4.6,0,1.7,HIGH
7/3/2013 2:00,174,197,32,104,3200,65,0.7,1003.8,-4.2,0,1.3,HIGH
7/3/2013 3:00,203,205,34,101,2399,65,-0.2,1003.6,-4.3,0,0.8,HIGH
7/3/2013 4:00,142,173,32,98,2399,65,-0.8,1003.6,-4.7,0,0.5,HIGH
7/3/2013 5:00,165,184,20,88,2299,65,-1.6,1003.8,-4.8,0,1.1,HIGH
7/3/2013 6:00,151,161,16,85,2399,65,-1.6,1003.5,-4.9,0,0.7,HIGH
7/3/2013 7:00,142,165,23,84,2100,65,1.9,1003.8,-3.8,0,0.8,HIGH
7/3/2013 8:00,126,135,38,85,2200,65,5.9,1003.6,-3.2,0,0.9,HIGH
7/3/2013 9:00,128,139,89,100,1899,65,8.6,1003.2,-3.6,0,1.1,HIGH
7/3/2013 10:00,144,171,126,78,1200,65,11.1,1002.4,-3.8,0,1.3,HIGH
7/3/2013 11:00,116,138,128,87,1399,65,13.7,1000.8,-3.6,0,1.4,HIGH
7/3/2013 12:00,122,169,144,113,1800,65,15.9,998.5,-5.2,0,1.9,HIGH
7/3/2013 13:00,181,222,104,95,1600,65,17.6,996.9,-5,0,1.3,HIGH
7/3/2013 14:00,135,166,83,87,1300,68,16.6,995.8,-4.6,0,2.1,HIGH
7/3/2013 15:00,144,181,81,118,1800,68,16.5,995,-3.6,0,0.7,HIGH
7/3/2013 16:00,190,336,100,163,2600,68,15.6,994.4,-3.4,0,1.1,HIGH
7/3/2013 17:00,290,553,75,177,2700,68,13.1,994.1,-3.7,0,2.7,HIGH
7/3/2013 18:00,350,238.6666667,67,199,3000,68,11,994.8,-3.5,0,1,HIGH
7/3/2013 19:00,363,349.3333333,57,198,3500,4,8.8,994.7,-3.4,0,2,HIGH
7/3/2013 20:00,354,545,55,205,4400,68,8.6,994.7,-3.6,0,2.3,HIGH
7/3/2013 21:00,371,418,56,169,3500,68,7.3,995.3,-3,0,1.6,HIGH
7/3/2013 22:00,264,318,52,124,2399,68,5.9,995.2,-3.5,0,1.6,HIGH
7/3/2013 23:00,228,229,47,145,3000,68,6.1,995.4,-3.3,0,0.9,HIGH
8/3/2013 0:00,223,252,40,113,2700,68,5.3,995.1,-3.3,0,2.4,HIGH
8/3/2013 1:00,221,230,43,118,2700,68,4.7,995.2,-3.1,0,1.2,HIGH
8/3/2013 2:00,208,234,32,78,2100,68,2.6,995.1,-3.3,0,1.8,HIGH
8/3/2013 3:00,195,206,28,84,2399,68,2,995,-3.5,0,1.3,HIGH
8/3/2013 4:00,173,193,24,66,1899,68,1.9,995.4,-3.8,0,1.2,HIGH
8/3/2013 5:00,174,180,24,78,2000,68,1.2,996.4,-4.1,0,1.4,HIGH
8/3/2013 6:00,211,235,34,92,2100,68,1.2,996.9,-4.3,0,0.4,HIGH
8/3/2013 7:00,197,213,44,99,2399,68,3.9,997.5,-3.4,0,2.9,HIGH
8/3/2013 8:00,227,232,61,102,2799,68,10.3,997.9,-3.4,0,0.7,HIGH
8/3/2013 9:00,240,246,112,98,2200,68,14.6,997.8,-4.7,0,1.3,HIGH
8/3/2013 10:00,173,193,105.3864,79.4511,1399.666667,68,17.8,997.6,-3.6,0,2.8,HIGH
8/3/2013 11:00,112,122,66,58,1000,68,19.4,997,-3.5,0,2.2,MEDIUM
8/3/2013 12:00,114,148,57,61,1000,76,20.3,996.5,-3.4,0,2.4,HIGH
8/3/2013 13:00,139,173,48,66,1200,97,16.5,996.2,1.7,0,5.2,HIGH
8/3/2013 14:00,534,835,114,184,7299,107,14.8,996.5,-0.1,0,3.9,HIGH
8/3/2013 15:00,510,624,159,158,8000,107,13.8,996.8,-0.7,0,3.9,HIGH
8/3/2013 16:00,212,246,112,90,2299,107,12.3,997,-0.9,0,2.9,HIGH
8/3/2013 17:00,165,202,74,74,1399,107,11,997.1,-1.8,0,4.6,HIGH
8/3/2013 18:00,136,145,52,66,1100,107,9.4,997.5,-1.7,0,1.3,HIGH
8/3/2013 19:00,112,135,40,71,1000,107,7.8,997.3,-2,0,2.4,MEDIUM
8/3/2013 20:00,110,129,36,74,1200,107,6.4,997.4,-2.5,0,1.5,MEDIUM
8/3/2013 21:00,99,139,33,82,1399,107,5.2,997,-2.6,0,1.8,MEDIUM
8/3/2013 22:00,94,135,38,75,1399,107,4.7,996,-3.6,0,3,MEDIUM
8/3/2013 23:00,98,127,29,65,1399,107,4.5,994.2,-4.5,0,3.1,MEDIUM
9/3/2013 0:00,88,97,29,55,1300,107,4.7,992.6,-4.6,0,3.1,MEDIUM
9/3/2013 1:00,78,79,24,42,1200,107,3.6,991.5,-4.1,0,1.2,MEDIUM
9/3/2013 2:00,51,72,42.33333333,31,1000,107,2.6,990.7,-4,0,1.9,MEDIUM
9/3/2013 3:00,78,81,25,31,1100,107,2.5,989.6,-4.1,0,1.9,MEDIUM
9/3/2013 4:00,77,80,23,34.66666667,1000,107,1.6,988.5,-4.3,0,1.4,MEDIUM
9/3/2013 5:00,80,84,22,27,1100,107,0.4,989.1,-4.3,0,0.8,MEDIUM
9/3/2013 6:00,96,122,24,71,1700,107,0.3,989.3,-4,0,1.5,MEDIUM
9/3/2013 7:00,116,151,39,92,2100,107,2.2,990.3,-3.1,0,1.2,HIGH
9/3/2013 8:00,118,163,50,87,2200,107,7.1,991.6,-3.8,0,3.3,HIGH
9/3/2013 9:00,125,182,78,81,2000,107,15.7,993,-2.8,0,4.2,HIGH
9/3/2013 10:00,126,213,133,64,1500,107,16.6,996,-9.4,0,7.8,HIGH
9/3/2013 11:00,50,349,51,26,400,107,13.4,998.8,-12,0,9.6,MEDIUM
9/3/2013 12:00,18,308,10,12,200,107,10.1,1001.2,-17.2,0,12.9,LOW
9/3/2013 13:00,21,251,6,9,100,107,9.1,1003.5,-19.9,0,10.1,LOW
9/3/2013 14:00,27,490,4,7,200,99,9,1005,-20,0,6.1,MEDIUM
9/3/2013 15:00,12,208,5,7,200,99,9.6,1006.5,-19.5,0,9,LOW
9/3/2013 16:00,10,105,6,7,200,99,9.7,1007.4,-20.5,0,2.8,LOW
9/3/2013 17:00,12,81,12,8,200,95,8.3,1009.7,-19.5,0,3.5,LOW
9/3/2013 18:00,7,42,8,9,200,95,6.9,1012.4,-18.8,0,2.4,LOW
9/3/2013 19:00,6,44,9,13,300,95,6,1014.5,-19.6,0,4.5,LOW
9/3/2013 20:00,12,51,20,21,300,95,4.2,1016.4,-18.1,0,2.6,LOW
9/3/2013 21:00,16,67,47,28,400,95,3.1,1017.8,-17.7,0,0.7,LOW
9/3/2013 22:00,11,67,29,21,300,95,2,1017.8,-17.5,0,1.8,LOW
9/3/2013 23:00,16,39,26,20,400,95,0,1018,-16.8,0,1,LOW
10/3/2013 0:00,11,33,17,18,300,95,-0.9,1018,-15.9,0,1.5,LOW
10/3/2013 1:00,22,42,27,24,600,95,-1,1017.8,-15.6,0,1.4,MEDIUM
10/3/2013 2:00,30,39,28,33,800,95,-2.5,1017.9,-14.6,0,0.6,MEDIUM
10/3/2013 3:00,24,34,24,28,500,95,-3.7,1018.2,-13.9,0,1.5,MEDIUM
10/3/2013 4:00,16,24,19,24,600,95,-3.8,1018.8,-14,0,0.9,LOW
10/3/2013 5:00,12,31,16,24,500,95,-4.5,1018.8,-13.4,0,0.5,LOW
10/3/2013 6:00,24,47,13,36,800,95,-4.8,1019.2,-12.5,0,0.7,MEDIUM
10/3/2013 7:00,22,36,15,52,1200,95,-0.6,1020,-12.6,0,1,MEDIUM
10/3/2013 8:00,30,52,45,57,800,95,3,1020.2,-13.8,0,1.8,MEDIUM
10/3/2013 9:00,57,84,86,63,900,95,4.9,1019.9,-13,0,1.7,MEDIUM
10/3/2013 10:00,71,94,79,59,1000,95,8.2,1019.1,-13.5,0,1.5,MEDIUM
10/3/2013 11:00,66,105,53,61,900,95,10.1,1018.3,-17.2,0,2.6,MEDIUM
10/3/2013 12:00,49,58,34,52,700,95,11.2,1017.4,-16.3,0,2.9,MEDIUM
10/3/2013 13:00,27,44,26,38,600,95,11.7,1016.3,-15.9,0,2.1,MEDIUM
10/3/2013 14:00,33,44,24,32,600,92,12.6,1015.3,-17.2,0,3.8,MEDIUM
10/3/2013 15:00,40,42,24,30,500,92,12.2,1014.9,-16.4,0,2.9,MEDIUM
10/3/2013 16:00,34,51,21,32,500,91,10.8,1014.8,-15.7,0,4.1,MEDIUM
10/3/2013 17:00,34,88,26,40,500,89,8.9,1014.9,-14.9,0,2.2,MEDIUM
10/3/2013 18:00,45,112,25,44,400,84,7.7,1015.5,-13.9,0,1.8,MEDIUM
10/3/2013 19:00,49,102,38,52,600,79,4.9,1016,-12.6,0,1,MEDIUM
10/3/2013 20:00,73,118,42,71,900,79,2.5,1016.2,-12.2,0,1.5,MEDIUM
10/3/2013 21:00,101,142,39,104,1500,79,1.6,1016.3,-12.2,0,1.3,MEDIUM
10/3/2013 22:00,88,122,27,76,1300,79,0.7,1016,-11.4,0,1.2,MEDIUM
10/3/2013 23:00,89,110,26,68,1300,79,0.4,1016,-10.7,0,1.3,MEDIUM
11/3/2013 0:00,95,111,22,59,1300,79,-0.4,1015.5,-10.1,0,1.5,MEDIUM
11/3/2013 1:00,78,85,18,42,1000,79,-0.5,1015.3,-10.4,0,1.1,MEDIUM
11/3/2013 2:00,69,77,17,35,800,79,-1.1,1014.6,-10.2,0,1.4,MEDIUM
11/3/2013 3:00,70,72,15,33,800,79,-1.6,1014.2,-9.9,0,1.6,MEDIUM
11/3/2013 4:00,66,72,14,31,700,79,-2,1014,-10.1,0,2,MEDIUM
11/3/2013 5:00,70,75,11,32,800,79,-2,1014,-10.1,0,2,MEDIUM
11/3/2013 6:00,73,82,10,36,800,79,-2.6,1014.1,-9.5,0,1.5,MEDIUM
11/3/2013 7:00,73,83,11,42,800,79,-0.9,1014.6,-8.1,0,1,MEDIUM
11/3/2013 8:00,94,106,16,50,1100,79,3.9,1014.3,-9.5,0,1,MEDIUM
11/3/2013 9:00,99,140,30,50,1100,79,5.9,1013.8,-9.6,0,1.8,MEDIUM
11/3/2013 10:00,118,136,91,68,1399,79,6.9,1013.2,-9.5,0,2.4,HIGH
11/3/2013 11:00,119,135,113,66,1300,79,8.4,1012,-9.6,0,2.4,HIGH
11/3/2013 12:00,128,133,122,67,1200,79,9.1,1010.6,-9.4,0,1.4,HIGH
11/3/2013 13:00,123,131,144,72,1200,79,10,1009.4,-9.2,0,1.6,HIGH
11/3/2013 14:00,130,141,160,82,1300,79,10.6,1008.2,-9.2,0,1.6,HIGH
11/3/2013 15:00,139,157,159,94,1300,79,10.2,1007.2,-9,0,1.3,HIGH
11/3/2013 16:00,139,164,150,92,1300,77,9.9,1006.3,-8.7,0,1.7,HIGH
11/3/2013 17:00,139,174,139,98,1300,71,8.7,1006.8,-8.4,0,0.8,HIGH
11/3/2013 18:00,140,211,109,109,1300,56,7.8,1007,-7.5,0,1,HIGH
11/3/2013 19:00,153,218,95,119,1500,47,7.2,1007.5,-6.5,0,1.3,HIGH
11/3/2013 20:00,165,199,82,116,1899,47,7,1007.4,-6.7,0,1,HIGH
11/3/2013 21:00,208,246,80,118,2799,47,7.5,1007.1,-5.3,0,0.5,HIGH
11/3/2013 22:00,199,238,77,119,2299,47,7.5,1006.7,-4.6,0,0.7,HIGH
11/3/2013 23:00,182,219,67,107,1800,47,7.6,1005.7,-4.2,0,0.9,HIGH
12/3/2013 0:00,169,204,54,100,1800,47,6.1,1004.8,-3.6,0,1.6,HIGH
12/3/2013 1:00,161,182,51,96,1800,47,5.8,1004.2,-4.1,0,1.7,HIGH
12/3/2013 2:00,151,171,45,90,1700,47,5.8,1003.2,-4.1,0,1.1,HIGH
12/3/2013 3:00,136,150,49,90,1500,47,5.7,1003.1,-3.7,0,1.1,HIGH
12/3/2013 4:00,131,149,53,91,1399,47,5.1,1003.3,-1.8,0,1.8,HIGH
12/3/2013 5:00,127,144,40,90,1399,47,4.6,1003.4,-0.6,0,2.3,HIGH
12/3/2013 6:00,116,135,56,103,1300,47,3.4,1003.4,2.8,0,1.8,HIGH
12/3/2013 7:00,99,109,22,99,1200,47,2.4,1003.8,2.4,0.8,1,MEDIUM
12/3/2013 8:00,80,83,14,96,1200,47,2.3,1004,2.3,0.3,0.1,MEDIUM
12/3/2013 9:00,82,87,9,94,1300,47,2.6,1003.5,2.6,0.3,1.6,MEDIUM
12/3/2013 10:00,110,87,11,99,1300,47,2.8,1004,2.8,0,1.4,MEDIUM
12/3/2013 11:00,109,87,13,98,1399,47,3.8,1003.7,2.8,0,0.8,MEDIUM
12/3/2013 12:00,118,79,16,85,1200,47,4.5,1003.3,3,0,0,HIGH
12/3/2013 13:00,112,71,21,78,1100,47,5.9,1003.8,2.5,0,0.6,MEDIUM
12/3/2013 14:00,117,78,17,72,1100,47,6.3,1004.3,2.9,0,0.7,HIGH
12/3/2013 15:00,110,65,19,67,1000,47,7,1004,3.1,0,1,MEDIUM
12/3/2013 16:00,112,73,22,68,1000,39,7.1,1004.9,3.3,0,1.1,MEDIUM
12/3/2013 17:00,101,120,40,99,1300,22,6.7,1006.5,3.1,0,0.6,MEDIUM
12/3/2013 18:00,118,125,28,96,1300,16,6.5,1007.9,2.2,0,2.4,HIGH
12/3/2013 19:00,137,125,25,89,1399,16,5.2,1009.4,1.3,0,2.4,HIGH
12/3/2013 20:00,66,42,22,53,700,28,5.3,1011.1,-4.3,0,3,MEDIUM
