date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,class
2/3/2013 21:00,88,118,72,91,1800,2,-0.1,1021.8,-10.9,0,0.2,MEDIUM
2/3/2013 22:00,101,125,82,93,2000,2,-2.4,1021.3,-11.7,0,0.6,MEDIUM
2/3/2013 23:00,108,127,70,92,2100,2,-2.3,1020.3,-12.1,0,0.1,MEDIUM
3/3/2013 0:00,101,108,56,92,2100,2,-0.6,1019.4,-14.2,0,1.3,MEDIUM
3/3/2013 1:00,77,93,62,94,2299,2,-0.1,1018.7,-14.5,0,1.4,MEDIUM
3/3/2013 2:00,97,109,68,92,2600,2,-2.8,1017.3,-13.4,0,0.6,MEDIUM
3/3/2013 3:00,107,120,75,89,2700,2,-4.4,1016.6,-11.7,0,0.4,MEDIUM
3/3/2013 4:00,107,118,76,89,2799,2,-5.1,1015.9,-11.5,0,0.7,MEDIUM
3/3/2013 5:00,104,109,65,86,2000,2,-5.3,1015.7,-11.2,0,1,MEDIUM
3/3/2013 6:00,87,94,60,86,2000,2,-5.8,1015.6,-11.1,0,1,MEDIUM
3/3/2013 7:00,86,95,69,86,2000,2,-3.2,1015.8,-10.3,0,0.6,MEDIUM
3/3/2013 8:00,84,101,73,86,2399,2,1.7,1015.1,-12.5,0,0.6,MEDIUM
3/3/2013 9:00,88,119,83,91,2799,2,3.8,1015,-12.6,0,0.5,MEDIUM
3/3/2013 10:00,91,127,84,95,2600,2,7.2,1014.1,-12.1,0,0.8,MEDIUM
3/3/2013 11:00,93,129,88,102,2600,4,11.1,1012.8,-11.7,0,2.3,MEDIUM
3/3/2013 12:00,101,143,79,115,3000,6,12.7,1011.9,-12.5,0,1.9,MEDIUM
3/3/2013 13:00,110,152,54,92,2000,18,13.7,1010.6,-11.7,0,2.3,MEDIUM
3/3/2013 14:00,92,143,52,86,1800,35,14.7,1010.2,-12.6,0,2.3,MEDIUM
3/3/2013 15:00,114,169,43,58,1300,55,15,1009.6,-12.3,0,2.8,HIGH
3/3/2013 16:00,95,146,29,46,1000,60,13.6,1009.8,-9.6,0,3.2,MEDIUM
3/3/2013 17:00,77,130,36,57,1000,50,11.6,1010.4,-8.9,0,1.5,MEDIUM
3/3/2013 18:00,84,159,65,102,1600,16,8.6,1011.4,-8,0,1.3,MEDIUM
3/3/2013 19:00,123,225,66,116,1800,2,9.6,1012.4,-12.3,0,2.9,HIGH
3/3/2013 20:00,150,242,69,120,2200,2,12.1,1012.6,-13,0,0.8,HIGH
3/3/2013 21:00,147,191,23,80,1100,2,5.1,1012.8,-12.4,0,0.2,HIGH
3/3/2013 22:00,62,68,14,73,800,2,3.5,1012.9,-10.9,0,1,MEDIUM
3/3/2013 23:00,27,41,20,89,1600,2,9.6,1013.8,-11.7,0,1.9,MEDIUM
4/3/2013 0:00,33,46,21,85,2000,2,9.6,1014.8,-11.7,0,2.6,MEDIUM
4/3/2013 1:00,31,36,31,73,1200,2,8.8,1015.6,-11.8,0,2.1,MEDIUM
4/3/2013 2:00,23,31,10,25,500,44,7.8,1016.1,-11.6,0,2.1,MEDIUM
4/3/2013 3:00,10,27,5,17,400,56,7.6,1015.9,-11.7,0,2.8,LOW
4/3/2013 4:00,8,16,12,32,500,37,4.8,1016.8,-12.2,0,0.4,LOW
4/3/2013 5:00,9,22,15,23,400,44,1.9,1017.4,-11.6,0,1,LOW
4/3/2013 6:00,4,24,18,32,600,33,1,1018.1,-10.5,0,0,LOW
4/3/2013 7:00,8,22,22,53,900,11,6.6,1019,-11.1,0,0.8,LOW
4/3/2013 8:00,9,28,32,61,1100,8,9,1019.8,-11.1,0,2,LOW
4/3/2013 9:00,12,29,22,37,600,36,10.7,1019.8,-12.7,0,2.5,LOW
4/3/2013 10:00,11,13,15,25,500,51,11.6,1019.7,-12.7,0,2.5,LOW
4/3/2013 11:00,12,14,11,19,400,60,13.1,1019,-13,0,1.4,LOW
4/3/2013 12:00,15,16,12,19,400,63,14.3,1018.1,-12.9,0,0.8,LOW
4/3/2013 13:00,13,16,11,18,400,67,14.5,1017,-13.7,0,1.3,LOW
4/3/2013 14:00,8,13,9,20,400,69,15.8,1016.1,-12.6,0,2.5,LOW
4/3/2013 15:00,10,15,11,25,400,67,15.1,1015.4,-14.2,0,2,LOW
4/3/2013 16:00,12,18,10,28,400,75,14.6,1015,-13.6,0,2.3,LOW
4/3/2013 17:00,23,26,8,28,500,87,12.8,1015.2,-11.7,0,2.9,MEDIUM
4/3/2013 18:00,29,38,13,43,500,63,11.2,1015.7,-11.6,0,2.3,MEDIUM
4/3/2013 19:00,32,66,16,65,700,32,9.5,1015.9,-10.6,0,1.5,MEDIUM
4/3/2013 20:00,40,92,25,78,1100,14,7.8,1016.1,-10.6,0,0.6,MEDIUM
4/3/2013 21:00,56,104,38,88,1399,4,6.9,1016.3,-10.4,0,2.2,MEDIUM
4/3/2013 22:00,71,111,35,83,1399,7,6.6,1016,-10.2,0,1.3,MEDIUM
4/3/2013 23:00,76,105,52,71,1399,87,4.9,1015,-9.7,0,1.2,MEDIUM
5/3/2013 0:00,82,106,86,63,1300,87,5,1014.6,-8.9,0,0.7,MEDIUM
5/3/2013 1:00,93,124,82,58,1300,87,3.7,1013.9,-8.4,0,2.7,MEDIUM
5/3/2013 2:00,107,138,30.33333333,56,1399,87,2.3,1013.5,-7.9,0,0.9,MEDIUM
5/3/2013 3:00,114,130,4,59,1399.666667,87,-0.4,1013,-7.7,0,1.1,HIGH
5/3/2013 4:00,125,137,5,78.66666667,1800,87,-1.1,1012.9,-8.1,0,0.9,HIGH
5/3/2013 5:00,138,149,59,74,2200,87,-1.9,1012.9,-7.8,0,0,HIGH
5/3/2013 6:00,132,145,63,79,2399,87,-0.1,1012.6,-9,0,0.6,HIGH
5/3/2013 7:00,129,137,67,82,2799,87,2.4,1012.5,-7.5,0,0,HIGH
5/3/2013 8:00,118,136,80,90,3399,87,7.2,1012.3,-8.8,0,1,HIGH
5/3/2013 9:00,117,150,117,97,3100,87,9,1011.7,-8.6,0,1.9,HIGH
5/3/2013 10:00,126,172,90,108,3000,87,10.3,1011,-8.9,0,1.7,HIGH
5/3/2013 11:00,133,180,83,108,2600,87,11.4,1010.2,-9,0,0.8,HIGH
5/3/2013 12:00,138,169,73,101,2000,25,13.2,1008.6,-8.7,0,0.8,HIGH
5/3/2013 13:00,134,157,72,116,2100,87,14.7,1007.4,-8.1,0,1.3,HIGH
5/3/2013 14:00,142,161,79,140,2399,87,15.4,1006.5,-7.5,0,1,HIGH
5/3/2013 15:00,168,187,102,132,2200,87,15.9,1006.2,-7.1,0,0.9,HIGH
5/3/2013 16:00,193,217,100,95,1700,87,14.9,1006,-6.7,0,0.9,HIGH
5/3/2013 17:00,184,208,104,75,1500,78,11.3,1006.5,-5.7,0,0.7,HIGH
5/3/2013 18:00,180,194,104,82,1500,78,11.3,1007,-5.7,0,0.7,HIGH
5/3/2013 19:00,185,206,88,146,2200,78,6.8,1007.6,-5.9,0,0,HIGH
5/3/2013 20:00,198,230,85,145,2299,78,5.7,1007.9,-5.6,0,0.6,HIGH
5/3/2013 21:00,202,234,88,145,3100,78,4.6,1007.9,-5.5,0,0.6,HIGH
5/3/2013 22:00,216,233,96,142,2700,78,4.4,1007.9,-5.4,0,0.9,HIGH
5/3/2013 23:00,214,220,100,154,3399,78,7.9,1007.5,-6.6,0,0.5,HIGH
6/3/2013 0:00,220,232,110,148,3100,78,4.8,1007.5,-6.2,0,0.4,HIGH
6/3/2013 1:00,229,232,99,136,2799,78,2.5,1007.3,-5.6,0,0.4,HIGH
6/3/2013 2:00,220,226,102,138,3000,78,2.3,1007,-5.4,0,0.9,HIGH
6/3/2013 3:00,159,208,82,129,2600,78,3.6,1006.9,-5.6,0,1,HIGH
6/3/2013 4:00,149,187,77,131,2799,78,4.7,1006.7,-6,0,0.5,HIGH
6/3/2013 5:00,186,187,75,131,2799,78,4.9,1006.8,-5.5,0,1.2,HIGH
6/3/2013 6:00,187,188,79,137,3000,78,5.3,1007.5,-5.7,0,1.5,HIGH
6/3/2013 7:00,186,200,86,128,2700,78,6.7,1008.2,-5.6,0,0.7,HIGH
6/3/2013 8:00,193,207,102,117,2799,78,7.6,1008.2,-4.8,0,1,HIGH
6/3/2013 9:00,194,215,88,100,2299,78,8.7,1008.1,-5.6,0,1,HIGH
6/3/2013 10:00,181,202,87,101,2600,78,9.6,1007.8,-5.1,0,1.3,HIGH
6/3/2013 11:00,177,199,105,106,3000,78,11.4,1006.7,-4.3,0,0.4,HIGH
6/3/2013 12:00,187,207,107,104,2600,78,12.2,1006,-4.5,0,0.8,HIGH
6/3/2013 13:00,192,218,116,112,2700,78,13.4,1005.3,-4.3,0,0.6,HIGH
6/3/2013 14:00,209,231,128,116,2799,78,14.6,1004.6,-4.2,0,1.6,HIGH
6/3/2013 15:00,226,244,138,122,3200,78,14.5,1004.6,-4.3,0,1.8,HIGH
6/3/2013 16:00,224,253,144,130,3299,78,13.8,1004.5,-4,0,1.1,HIGH
6/3/2013 17:00,225,260,146,129,3299,67,12,1005.2,-3.8,0,1,HIGH
6/3/2013 18:00,227,270,138,131,3200,8,8.6,1006.2,-3.6,0,0,HIGH
6/3/2013 19:00,228,278,125,134,3500,8,6,1006.8,-3.7,0,0,HIGH
6/3/2013 20:00,236,282,114,135,3700,8,4.7,1007.6,-3.3,0,0,HIGH
6/3/2013 21:00,247,293,110,134,4400,8,5,1007.1,-3.1,0,1,HIGH
6/3/2013 22:00,253,285,118,131,4700,8,6.8,1006.8,-2.9,0,0.8,HIGH
6/3/2013 23:00,254,280,134,130,4799,8,5.4,1006.9,-2.9,0,0.9,HIGH
7/3/2013 0:00,258,292,123,129,5299,8,5.2,1006.6,-2.9,0,2.4,HIGH
7/3/2013 1:00,270,316,103,124,5200,8,3.3,1006.5,-3.1,0,1.1,HIGH
7/3/2013 2:00,280,317,100,118,4500,8,2.2,1006,-3.1,0,0.8,HIGH
7/3/2013 3:00,264,285,98,110,4099,8,1,1005.7,-3.5,0,1.1,HIGH
7/3/2013 4:00,249,263,78,107,4799,8,0,1005.7,-3.6,0,1,HIGH
7/3/2013 5:00,243,257,69,105,4799,8,-0.4,1005.7,-3.1,0,0.2,HIGH
7/3/2013 6:00,243,256,61,104,5700,8,-0.3,1005.7,-2.7,0,0.9,HIGH
7/3/2013 7:00,240,259,60,106,5799,8,3.6,1006,-0.6,0,0.6,HIGH
7/3/2013 8:00,249,275,81,121,6700,8,9.4,1005.7,-0.8,0,0.1,HIGH
7/3/2013 9:00,262,306,137,158,6000,8,10.1,1005.2,-1,0,0.9,HIGH
7/3/2013 10:00,292,349,120,206,7599,8,12.8,1004.4,-0.8,0,1,HIGH
7/3/2013 11:00,327,407,130,241,8599,8,15.6,1002.7,-2.4,0,1.6,HIGH
7/3/2013 12:00,389,454,150,221,6099,8,16.1,1000.7,-2.4,0,2.2,HIGH
7/3/2013 13:00,366,400,137,167,3799,25,17.2,999.3,-2.5,0,2.1,HIGH
7/3/2013 14:00,294,336,99,110,3200,62,18.8,997.9,-2.8,0,2.4,HIGH
7/3/2013 15:00,338,338,78,94,2600,70,18.4,996.7,-1.5,0,2.1,HIGH
7/3/2013 16:00,190,274,56,59,1600,94,18.2,996.1,-1.1,0,0.8,HIGH
7/3/2013 17:00,159,202,70,81,1700,94,15.1,995.8,-1.1,0,1,HIGH
7/3/2013 18:00,208,226,73,117,1700,94,10.9,996.4,-0.6,0,0.9,HIGH
7/3/2013 19:00,197,212,62,136,1500,2,10.5,996.8,-0.6,0,1.3,HIGH
7/3/2013 20:00,153,190,66,147,2200,94,12.9,996.9,-2.6,0,0,HIGH
7/3/2013 21:00,193,251,92,184,3500,94,11,996.8,-1.4,0,0.6,HIGH
7/3/2013 22:00,304,380,103,191,4599,94,8.1,997.1,-1.4,0,1.3,HIGH
7/3/2013 23:00,400,468,98,182,4500,94,8.8,997.2,-1.1,0,1.2,HIGH
8/3/2013 0:00,410,454,106,178,4500,94,5,997.3,-1.9,0,1,HIGH
8/3/2013 1:00,421,431,74,172,4700,94,4.9,997.5,-1.8,0,0.4,HIGH
8/3/2013 2:00,379,431,74,164,4700,94,6.1,997.4,-1.8,0,0.6,HIGH
8/3/2013 3:00,316,375,94,157,4200,94,3.9,997.3,-2.1,0,0.7,HIGH
8/3/2013 4:00,282,312,65,148,4700,94,3.4,997.6,-2,0,1.3,HIGH
8/3/2013 5:00,287,319,52,158,6000,94,3,998.3,-2.1,0,0.8,HIGH
8/3/2013 6:00,289,333,49,162,7000,94,2.9,998.9,-1.8,0,0.4,HIGH
8/3/2013 7:00,338,342,48,164,7500,94,7.2,999.5,-0.3,0,1.1,HIGH
8/3/2013 8:00,330,352,66,165,7400,94,12.3,999.9,-0.3,0,0.2,HIGH
8/3/2013 9:00,340,377,118,198,8300,94,16.2,1000.2,-1,0,0.9,HIGH
8/3/2013 10:00,360,398,115.668,220.9028,5866.333333,94,18.7,999.9,-1.2,0,1.1,HIGH
8/3/2013 11:00,284,198,79,187,4700,94,21.1,999.6,-3.5,0,3.3,HIGH
8/3/2013 12:00,174,166,48,119,2299,94,22.2,998.4,-3.3,0,2.7,HIGH
8/3/2013 13:00,156,174,41,72,1399,94,22.9,997.4,-3.5,0,2.7,HIGH
8/3/2013 14:00,138,304,47,61,1300,94,16.7,997.5,1.1,0,4.6,HIGH
8/3/2013 15:00,264,460,92,106,2700,94,13.5,998.2,0.5,0,3.8,HIGH
8/3/2013 16:00,181,253,71,75,1300,86,11.5,999,-0.7,0,1.6,HIGH
8/3/2013 17:00,115,132,49,56,600,86,9.7,999,-1.1,0,3.2,HIGH
8/3/2013 18:00,56,69,38,46,600,86,8.7,999.6,-1.7,0,0.8,MEDIUM
8/3/2013 19:00,43,72,35,49,900,86,8.6,999.6,-0.7,0,2.2,MEDIUM
8/3/2013 20:00,55,72,37,54,1100,86,7.5,999.2,-2.3,0,0.6,MEDIUM
8/3/2013 21:00,49,52,33,42,1100,86,7.4,998.9,-2.1,0,1.7,MEDIUM
8/3/2013 22:00,50,60,38,68,1600,86,6.7,998.1,-3.6,0,2.5,MEDIUM
8/3/2013 23:00,45,54,52,55,1700,86,5.9,996.7,-4.6,0,2,MEDIUM
9/3/2013 0:00,45,48,54,56,2000,86,3.9,995.4,-4.1,0,0.2,MEDIUM
9/3/2013 1:00,55,72,61,61,2299,86,3.4,994.3,-3.9,0,1.3,MEDIUM
9/3/2013 2:00,61,75,48.66666667,60,2299,86,2.4,993.1,-3.7,0,1.5,MEDIUM
9/3/2013 3:00,68,81,5,79,2499.666667,86,1.6,992,-3.5,0,1,MEDIUM
9/3/2013 4:00,70,80,5,52.33333333,2500,86,1,991.1,-3.7,0,0.8,MEDIUM
9/3/2013 5:00,73,88,48,75,2700,86,1.1,991.2,-3.2,0,0.4,MEDIUM
9/3/2013 6:00,77,99,74,76,2700,86,3.8,991.3,-3.3,0,0.2,MEDIUM
9/3/2013 7:00,102,109,80,89,2299,86,5.5,991.7,-2.6,0,1.7,MEDIUM
9/3/2013 8:00,103,138,87,83,2100,86,9.7,992.8,-2.3,0,2.6,MEDIUM
9/3/2013 9:00,112,140,92,79,2000,86,18,995.2,-0.8,0,9.9,MEDIUM
9/3/2013 10:00,141,375,98,70,1700,86,15.7,997.1,-5.4,0,13.2,HIGH
9/3/2013 11:00,104,589,53,36,900,86,13.8,1000.5,-10.2,0,5.3,MEDIUM
9/3/2013 12:00,69,902,10,11,300,86,12,1003.2,-13.9,0,6.2,MEDIUM
9/3/2013 13:00,72,961,4,9,200,86,10.5,1005.8,-16.8,0,3.7,MEDIUM
9/3/2013 14:00,68,890,3,7,200,81,10.5,1006.7,-17.8,0,3.6,MEDIUM
9/3/2013 15:00,40,432,3,11,300,81,10.5,1008.2,-17.8,0,4.9,MEDIUM
9/3/2013 16:00,20,161,3,11,300,81,11.1,1009.7,-18.3,0,4,LOW
9/3/2013 17:00,18,119,3,13,300,81,9.7,1011.7,-18.4,0,1.8,LOW
9/3/2013 18:00,17,85,3,11,300,81,8.1,1014.7,-18.7,0,3.7,LOW
9/3/2013 19:00,13,76,3,16,300,81,7,1016.7,-18.8,0,1.9,LOW
9/3/2013 20:00,15,52,5,18,400,81,6,1018.7,-18.8,0,2.2,LOW
9/3/2013 21:00,12,35,9,19,300,81,5.3,1019.6,-18.6,0,2.6,LOW
9/3/2013 22:00,16,21,6,18,400,81,4.6,1020.2,-18.4,0,1.8,LOW
9/3/2013 23:00,3,7,4,16,400,81,1.8,1020.4,-15.7,0,0.5,LOW
10/3/2013 0:00,11,12,4,22,400,81,4.1,1020.1,-18.2,0,1.3,LOW
10/3/2013 1:00,3,6,6,26,500,81,2.6,1020.3,-18.8,0,1.4,LOW
10/3/2013 2:00,3,9,9,40,600,81,-0.4,1020.3,-15.9,0,0.6,LOW
10/3/2013 3:00,3,7,12,38,700,81,-1.9,1020.7,-12.6,0,1.2,LOW
10/3/2013 4:00,16,22,11,60,1200,81,-1,1021.4,-13.6,0,1,LOW
10/3/2013 5:00,24,25,22,77,1200,81,-3.2,1021.6,-14.3,0,0.5,MEDIUM
10/3/2013 6:00,32,36,26,78,1800,81,-2.6,1022.1,-13.8,0,1.5,MEDIUM
10/3/2013 7:00,28,37,25,75,1800,81,3.2,1022.8,-15.5,0,2,MEDIUM
10/3/2013 8:00,18,28,33,68,1300,81,5.5,1023.1,-15.7,0,4.3,LOW
10/3/2013 9:00,29,32,40,50,1000,81,6.7,1022.6,-16,0,3.6,MEDIUM
10/3/2013 10:00,30,54,28,37,1000,81,8.3,1021.7,-16.1,0,3.1,MEDIUM
10/3/2013 11:00,32,42,24,26,800,81,9.6,1021.2,-15.1,0,3.7,MEDIUM
10/3/2013 12:00,30,43,26,24,600,81,10.2,1020.3,-15.4,0,4.6,MEDIUM
10/3/2013 13:00,22,34,22,21,500,81,10.7,1019.1,-14.9,0,4.1,MEDIUM
10/3/2013 14:00,22,27,16,18,400,79,11.2,1018.2,-14.5,0,3,MEDIUM
10/3/2013 15:00,37,64,18,19,500,85,11,1017.8,-14.7,0,4,MEDIUM
10/3/2013 16:00,39,53,22,23,500,85,10.5,1017.5,-13.6,0,3.5,MEDIUM
10/3/2013 17:00,46,67,25,29,500,85,9.2,1017.4,-13.3,0,1.4,MEDIUM
10/3/2013 18:00,51,72,26,34,600,85,8.2,1017.7,-12.9,0,1.3,MEDIUM
10/3/2013 19:00,66,86,30,54,900,85,6.7,1018,-11.5,0,1.7,MEDIUM
10/3/2013 20:00,69,100,31,66,1000,85,5.9,1018.3,-10.8,0,1.2,MEDIUM
10/3/2013 21:00,66,87,27,60,900,85,4.8,1018.4,-10.5,0,0.9,MEDIUM
10/3/2013 22:00,78,103,36,58,1100,85,4.4,1017.8,-10.1,0,0.9,MEDIUM
10/3/2013 23:00,87,110,41,61,1200,85,3.3,1017.9,-10,0,1.3,MEDIUM
11/3/2013 0:00,98,118,55,61,1200,85,2,1017.9,-9.6,0,1,MEDIUM
11/3/2013 1:00,104,124,72,63,1200,85,1.1,1017.3,-9,0,0.8,MEDIUM
11/3/2013 2:00,110,117,78,67,1300,85,0.4,1016.6,-8.8,0,0.8,MEDIUM
11/3/2013 3:00,114,122,89,64,1300,85,-1.1,1016.3,-8.5,0,0.7,HIGH
11/3/2013 4:00,111,113,70,67,1300,85,-1.9,1016.1,-8,0,0.2,MEDIUM
11/3/2013 5:00,112,115,86,63,1300,85,-2.5,1016.2,-7.8,0,1.1,MEDIUM
11/3/2013 6:00,97,110,91,65,1399,85,-2.1,1016.2,-7.2,0,0.7,MEDIUM
11/3/2013 7:00,89,93,59,73,1800,85,-0.2,1016.4,-7,0,0.5,MEDIUM
11/3/2013 8:00,98,104,60,77,1700,85,3.8,1016.4,-7.7,0,0.2,MEDIUM
11/3/2013 9:00,103,103,78,71,1500,85,5.9,1015.9,-7.4,0,1.2,MEDIUM
11/3/2013 10:00,92,118,111,70,1500,85,7.3,1015,-8.3,0,0.7,MEDIUM
11/3/2013 11:00,105,124,110,70,1600,85,9.1,1013.9,-9,0,1.1,MEDIUM
11/3/2013 12:00,136,148,122,78,1600,85,10.4,1012.5,-8.3,0,1.9,HIGH
11/3/2013 13:00,132,139,116,70,1399,85,11,1011.3,-7.8,0,2.5,HIGH
11/3/2013 14:00,118,124,98,56,1200,85,10.7,1010.1,-7.1,0,2.8,HIGH
11/3/2013 15:00,106,113,95,56,1100,80,11.1,1009.3,-6.8,0,1.8,MEDIUM
11/3/2013 16:00,123,154,118,67,1600,74,10.5,1008.5,-6.4,0,2.7,HIGH
11/3/2013 17:00,144,203,159,80,2299,74,9.6,1008.8,-5.9,0,2,HIGH
11/3/2013 18:00,145,229,106,79,1800,51,9.5,1009,-6.4,0,0.9,HIGH
11/3/2013 19:00,156,164,113,98,2200,47,9.4,1009.2,-6.1,0,1,HIGH
11/3/2013 20:00,188,237,177,111,2899,47,9.3,1009.5,-5.8,0,0.9,HIGH
11/3/2013 21:00,191,250,153,110,2899,47,8.8,1009,-4.1,0,1.2,HIGH
11/3/2013 22:00,131,251,77,91,1600,47,8.7,1008.5,-5.6,0,1.6,HIGH
11/3/2013 23:00,82,92,53,78,1300,47,7.2,1007.3,-5.5,0,0.1,MEDIUM
12/3/2013 0:00,101,107,60,72,1399,47,5.5,1006.5,-5.2,0,0.9,MEDIUM
12/3/2013 1:00,122,129,64,80,1700,47,7.3,1006.1,-5.4,0,1.3,HIGH
12/3/2013 2:00,105,130,71,77,1800,47,7.1,1005,-5,0,1,MEDIUM
12/3/2013 3:00,106,109,64,72,1600,47,6.8,1004.8,-4.3,0,1,MEDIUM
12/3/2013 4:00,90,102,63,70,1399,47,4.7,1005.6,0.1,1.4,1.3,MEDIUM
12/3/2013 5:00,103,194,40,66,1399,47,3.7,1005.3,1.7,1.2,0.6,MEDIUM
12/3/2013 6:00,98,118,18,78,2100,47,3.2,1005.9,2.2,1.5,0.8,MEDIUM
12/3/2013 7:00,125,119,16,74,2000,47,2.8,1005.8,1.9,2,0,HIGH
12/3/2013 8:00,120,84,13,72,1899,47,3.4,1005.7,2.5,0.2,1.7,HIGH
12/3/2013 9:00,120,88,13,73,2100,47,4,1005.9,2.5,0,0.9,HIGH
12/3/2013 10:00,130,91,14,75,2100,47,4.4,1005.9,2.7,0.3,0.4,HIGH
12/3/2013 11:00,137,91,17,74,1899,47,4.6,1005.7,2.9,0,0.7,HIGH
12/3/2013 12:00,136,97,19,70,1800,47,5.3,1005.8,3.3,0,0.5,HIGH
12/3/2013 13:00,152,95,24,72,1899,47,5.5,1005.7,3,0,2.4,HIGH
12/3/2013 14:00,133,79,25,69,1700,44,6.2,1006.2,3.2,0,2.8,HIGH
12/3/2013 15:00,124,89,23,65,1700,32,6.4,1006.9,3.5,0,1.5,HIGH
12/3/2013 16:00,136,97,24,67,1800,22,7.2,1007.2,3.8,0,1.6,HIGH
12/3/2013 17:00,135,75,33,71,1800,22,6.9,1008.2,3.5,0,1.4,HIGH
12/3/2013 18:00,137,106,33,77,1700,4,4.8,1010.2,2.8,0,0.4,HIGH
12/3/2013 19:00,134,90,30,80,1700,4,4.3,1011.6,2.5,0,0.8,HIGH
12/3/2013 20:00,126,95,25,77,1700,4,5.3,1013.5,3.1,0,0.5,HIGH
12/3/2013 21:00,141,99,19,76,2100,4,4.4,1014.7,2.3,0,1,HIGH
