No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,class,TARGET
53,2013,3,3,4,112,118,92,105,2399,2,-4.2,1019,-12.6,0,0.1,MEDIUM,1
54,2013,3,3,5,101,107,74,99,2299,2,-5.2,1018.5,-11.6,0,0.9,MEDIUM,1
55,2013,3,3,6,88,105,80,94,2500,2,-5.4,1018.3,-11.3,0,0,MEDIUM,1
56,2013,3,3,7,98,113,82,100,2899,2,-3.3,1018.6,-9.8,0,0.1,MEDIUM,1
57,2013,3,3,8,97,124,79,95,2799,2,1.2,1018.1,-13.7,0,0.8,MEDIUM,1
58,2013,3,3,9,95,115,102,95,2399,3,4,1017.6,-13.4,0,0.6,MEDIUM,1
59,2013,3,3,10,91,112,102,98,2200,10,6.8,1016.7,-13.5,0,1.1,MEDIUM,1
60,2013,3,3,11,98,123,83,104,2500,14,9.5,1015.6,-13.7,0,0.5,MEDIUM,1
61,2013,3,3,12,107,134,70,111,2600,17,13.4,1014.4,-13.6,0,1.8,MEDIUM,1
62,2013,3,3,13,114,130,43,85,1800,38,15.5,1013,-13.8,0,4,HIGH,2
63,2013,3,3,14,81,104,19,46,1000,68,16.4,1012.4,-15.4,0,7,MEDIUM,1
64,2013,3,3,15,49,80,7,17,500,94,16.6,1012,-15.2,0,4.7,MEDIUM,1
65,2013,3,3,16,28,66,14,33,700,82,15.8,1012.2,-14.7,0,1.3,MEDIUM,1
66,2013,3,3,17,41,106,24,60,1000,67,12.6,1013,-13.4,0,1.3,MEDIUM,1
67,2013,3,3,18,58,106,26,74,1200,50,9.9,1014.1,-10.3,0,1,MEDIUM,1
68,2013,3,3,19,87,212,58,127,2000,17,6.8,1014.9,-9.6,0,0,MEDIUM,1
69,2013,3,3,20,142,274,56,136,2299,4,5.2,1015.2,-8.3,0,0,HIGH,2
70,2013,3,3,21,152,202,45,122,2399,2,4,1015.4,-9.1,0,0.2,HIGH,2
71,2013,3,3,22,143,149,29,107,2299,2,2.7,1015.8,-8.4,0,0.4,HIGH,2
72,2013,3,3,23,80,101,32,104,3299,2,7.1,1016.7,-12.2,0,0.4,MEDIUM,1
73,2013,3,4,0,68,110,46,109,4000,3,9.9,1017.5,-14.1,0,4.9,MEDIUM,1
74,2013,3,4,1,61,89,21,58,900,22,9.3,1018.4,-13.9,0,3.6,MEDIUM,1
75,2013,3,4,2,43,48,6.2832,20.1194,600,94,8.4,1018.7,-13.9,0,1.5,MEDIUM,1
76,2013,3,4,3,13,19,3,14,400,84,7.4,1018.6,-14.2,0,3.6,LOW,0
77,2013,3,4,4,6,13,8,28,500,65,6.2,1019.6,-15.2,0,2.7,LOW,0
78,2013,3,4,5,7,19,13,48,600,40,6,1020.1,-14.2,0,2.4,LOW,0
79,2013,3,4,6,9,23,18,61,800,27,4.2,1020.8,-12.7,0,2,LOW,0
80,2013,3,4,7,10,31,26,82,900,8,7.2,1021.5,-12.6,0,3.2,LOW,0
81,2013,3,4,8,11,34,27,76,1100,14,8.6,1022.3,-14.4,0,2.8,LOW,0
82,2013,3,4,9,15,25,18,40,700,55,9.9,1022.6,-14.8,0,2.4,LOW,0
83,2013,3,4,10,3,7,14,30,600,72,11.5,1022.3,-14.3,0,0,LOW,0
84,2013,3,4,11,13,15,12,25,500,80,12.3,1022,-15.4,0,2.4,LOW,0
85,2013,3,4,12,13,20,10,21,500,86,13.9,1020.6,-16.2,0,3.3,LOW,0
86,2013,3,4,13,3,9,6,18,500,92,14.8,1019.5,-15.5,0,1.4,LOW,0
87,2013,3,4,14,3,6,6,18,500,92,15.3,1018.6,-15.1,0,1.3,LOW,0
88,2013,3,4,15,4,10,6,23,500,89,15.6,1018.1,-14.8,0,2,LOW,0
89,2013,3,4,16,18,18,9,31,600,85,14.7,1017.5,-15.5,0,2.9,LOW,0
90,2013,3,4,17,17,24,8,33,600,102,13.2,1017.8,-15.7,0,3,LOW,0
91,2013,3,4,18,20,29,9,35,600,94,12.6,1018.3,-13.4,0,2.9,LOW,0
92,2013,3,4,19,31,60,13,53,700,68,12,1018.5,-13.1,0,2.7,MEDIUM,1
93,2013,3,4,20,39,86,19,68,1000,47,10.9,1018.8,-11.9,0,1.4,MEDIUM,1
94,2013,3,4,21,51,93,28,75,1100,42,10.2,1018.8,-11.8,0,2,MEDIUM,1
95,2013,3,4,22,59,98,24,86,1100,32,10,1018.5,-12,0,3,MEDIUM,1
96,2013,3,4,23,66,95,46,92,1300,102,9.4,1017.5,-11.3,0,2.7,MEDIUM,1
97,2013,3,5,0,74,96,60,84,1300,102,8.8,1017,-10.7,0,2.1,MEDIUM,1
98,2013,3,5,1,89,116,64,76,1399,102,7.8,1016.5,-10.6,0,1.3,MEDIUM,1
99,2013,3,5,2,95,133,65,71,1399,102,4.7,1016.1,-10.6,0,0,MEDIUM,1
100,2013,3,5,3,104,136,71,78,1866.333333,102,4.5,1015.7,-9.3,0,0,MEDIUM,1
101,2013,3,5,4,115,138,81,78.66666667,1200,102,1.3,1015.7,-8.8,0,1.2,HIGH,2
102,2013,3,5,5,131,146,78,94,2100,102,0.4,1015.7,-9.6,0,0.8,HIGH,2
103,2013,3,5,6,123,133,70,104,2700,102,-0.2,1015.5,-8.4,0,1,HIGH,2
104,2013,3,5,7,106,139,76,102,3000,102,2.1,1015.4,-8.6,0,0.9,MEDIUM,1
105,2013,3,5,8,107,150,75,97,3000,102,5,1015.1,-8.9,0,1,MEDIUM,1
106,2013,3,5,9,117,165,93,106,2700,102,6.7,1014.5,-8.9,0,1.3,HIGH,2
107,2013,3,5,10,131,176,86,114,2600,102,9.1,1013.8,-8.5,0,0.9,HIGH,2
108,2013,3,5,11,141,177,86,126,2600,102,10.9,1012.8,-8.4,0,1.3,HIGH,2
109,2013,3,5,12,153,190,78,143,2700,18,12.3,1011.4,-8.8,0,0,HIGH,2
110,2013,3,5,13,169,198,72,152,2500,102,13,1010.1,-8.3,0,1.5,HIGH,2
111,2013,3,5,14,169,181,68,170,2600,102,13.3,1009.5,-8,0,1.6,HIGH,2
112,2013,3,5,15,174,198,73,204,3100,102,13.8,1009.1,-7.6,0,1.9,HIGH,2
113,2013,3,5,16,194,221,82,205,3000,102,13.2,1009,-7.5,0,1.8,HIGH,2
114,2013,3,5,17,208,243,88,189,2399,94,11.6,1009.4,-7.3,0,0.7,HIGH,2
115,2013,3,5,18,213,249,85,170,2000,68,9.4,1009.8,-5.7,0,0.7,HIGH,2
116,2013,3,5,19,203,236,90,187,2299,47,6.7,1010.4,-5,0,0.1,HIGH,2
117,2013,3,5,20,209,240,92,185,2500,42,5.2,1010.7,-4.7,0,0,HIGH,2
118,2013,3,5,21,222,250,104,188,2899,32,4.3,1010.5,-2.6,0,1,HIGH,2
119,2013,3,5,22,228,245,103,184,3200,30,4.3,1010.7,-4.2,0,0.8,HIGH,2
120,2013,3,5,23,227,240,111,192,3100,30,4.9,1010.5,-5.8,0,0,HIGH,2
121,2013,3,6,0,236,251,111,187,3299,30,5.6,1010.4,-7,0,0.8,HIGH,2
122,2013,3,6,1,245,261,97,173,2700,30,3.5,1010.2,-6,0,0.5,HIGH,2
123,2013,3,6,2,176,220,94,172,2700,30,6.3,1009.9,-7,0,1,HIGH,2
124,2013,3,6,3,168,191,89,169,2600,30,6.3,1009.6,-7,0,0.7,HIGH,2
125,2013,3,6,4,155,182,84,163,2500,30,5.1,1009.5,-6.5,0,1,HIGH,2
126,2013,3,6,5,152,176,86,172,2399,30,4.6,1009.8,-6.3,0,0.7,HIGH,2
127,2013,3,6,6,154,181,95,163,2700,30,4.1,1010.3,-6.2,0,0.8,HIGH,2
128,2013,3,6,7,190,194,105,156,2600,30,5.3,1011,-6,0,0.9,HIGH,2
129,2013,3,6,8,193,199,78,134,2200,30,6.9,1010.8,-6.5,0,1.3,HIGH,2
130,2013,3,6,9,185,200,76,129,2399,30,8.4,1010.8,-6.6,0,0.8,HIGH,2
131,2013,3,6,10,138,172,74,124,2299,30,8.8,1010.4,-6.2,0,1.1,HIGH,2
132,2013,3,6,11,177,177,82,130,2399,30,9.5,1009.5,-6,0,1,HIGH,2
133,2013,3,6,12,182,197,88,138,2600,30,10.4,1008.5,-5.6,0,0.2,HIGH,2
134,2013,3,6,13,198,220,99,149,2600,30,11.5,1007.6,-5.1,0,0.8,HIGH,2
135,2013,3,6,14,221,245,107,157,2799,30,13.2,1006.9,-4.5,0,1,HIGH,2
136,2013,3,6,15,240,258,109,162,3000,30,14.7,1007,-4.6,0,1.3,HIGH,2
137,2013,3,6,16,245,261,123,164,3200,30,14.6,1007.2,-4.7,0,0,HIGH,2
138,2013,3,6,17,239,264,128,185,3500,30,11.8,1007.9,-4.4,0,0.6,HIGH,2
139,2013,3,6,18,240,275,133,185,3299,22,8.5,1008.5,-4,0,0,HIGH,2
140,2013,3,6,19,245,289,119,183,3500,22,8.5,1009.3,-4.4,0,0.4,HIGH,2
141,2013,3,6,20,244,292,117,178,3600,22,5.8,1009.9,-3.6,0,0.2,HIGH,2
142,2013,3,6,21,247,293,120,173,3899,22,5.3,1009.4,-4,0,0.7,HIGH,2
143,2013,3,6,22,248,285,124,167,4500,22,8.3,1009.3,-3.6,0,1.8,HIGH,2
144,2013,3,6,23,246,283,120,163,4500,22,5,1009.4,-3.3,0,1,HIGH,2
145,2013,3,7,0,251,280,112,158,4400,22,2.9,1009.2,-3.2,0,0.6,HIGH,2
146,2013,3,7,1,245,274,114,156,4299,22,2.2,1009,-3.3,0,1.6,HIGH,2
147,2013,3,7,2,253,278,106,151,4000,22,3.3,1008.9,-3.3,0,1.6,HIGH,2
148,2013,3,7,3,250,272,94,144,3899,22,1.2,1008.3,-3.9,0,0.4,HIGH,2
149,2013,3,7,4,242,266,86,144,4400,22,0.9,1008.5,-2.5,0,1.4,HIGH,2
150,2013,3,7,5,242,264,71,139,4799,22,0.5,1008.6,-3.4,0,0.9,HIGH,2
151,2013,3,7,6,242,262,66,144,5500,22,-0.4,1008.4,-3.3,0,0.1,HIGH,2
152,2013,3,7,7,261,281,78,165,6200,22,2.6,1008.7,-1.8,0,0,HIGH,2
153,2013,3,7,8,292,314,100,174,6599,22,8.9,1008.7,-2.1,0,0.9,HIGH,2
154,2013,3,7,9,300,337,134,181,5299,22,9.4,1007.9,-2.6,0,1.1,HIGH,2
155,2013,3,7,10,289,313,126,180,4200,22,10.5,1007.2,-2.6,0,1,HIGH,2
156,2013,3,7,11,260,279,120,219,5099,22,14.7,1005.5,-2.3,0,3.2,HIGH,2
157,2013,3,7,12,288,324,121,254,5200,22,16,1003.2,-2.5,0,2.7,HIGH,2
158,2013,3,7,13,312,319,108,202,3600,38,17.9,1001.8,-3,0,2.5,HIGH,2
159,2013,3,7,14,295,297,87,150,3299,87,18.1,1000.5,-3.4,0,1.8,HIGH,2
160,2013,3,7,15,308,322,73,133,3100,105,19.5,999.3,-4.8,0,3,HIGH,2
161,2013,3,7,16,243,293,48,97,2000,107,19.1,998.9,-3.8,0,0.9,HIGH,2
162,2013,3,7,17,214,219,60,102,2000,107,17.3,998.5,-3.5,0,0.4,HIGH,2
163,2013,3,7,18,206,224,60,127,2100,107,12.5,998.9,-2.2,0,0.7,HIGH,2
164,2013,3,7,19,193,211,60,171,2399,20,11.2,999.4,-1.6,0,1,HIGH,2
165,2013,3,7,20,184,244,80,221,3700,107,10.2,999.6,0.2,0,0.5,HIGH,2
166,2013,3,7,21,258,349,103,257,5000,107,8.6,999.5,0.1,0,0.6,HIGH,2
167,2013,3,7,22,438,552,114,258,5500,107,8.1,1000.1,-0.9,0,0.8,HIGH,2
168,2013,3,7,23,520,585,110,249,5400,107,7,1000,-1.4,0,0.4,HIGH,2
169,2013,3,8,0,488,518,115,241,4799,107,5.4,1000,-1.5,0,0.9,HIGH,2
170,2013,3,8,1,450,455,106,232,4900,107,5.3,1000.2,-1.8,0,0.9,HIGH,2
171,2013,3,8,2,362,407,100,226,4799,107,4.1,999.9,-2.3,0,0,HIGH,2
172,2013,3,8,3,322,364,89,216,4599,107,3.5,999.8,-2.5,0,0.6,HIGH,2
173,2013,3,8,4,308,336,72,189,4200,107,3.4,1000.2,-2.6,0,1,HIGH,2
174,2013,3,8,5,296,322,55,184,4500,107,3.4,1001,-2,0,0.2,HIGH,2
175,2013,3,8,6,123,131,60,196,4799,107,3.5,1001.6,-2.5,0,0.7,HIGH,2
176,2013,3,8,7,3,6,60,190,5200,107,6.6,1002.2,-0.9,0,0.1,LOW,0
177,2013,3,8,8,3,223,69,200,6000,107,11.6,1002.3,-1.9,0,1,LOW,0
178,2013,3,8,9,311,373,92,199,5400,107,16.6,1002.6,-3.5,0,1,HIGH,2
179,2013,3,8,10,260,197,81.1104,191.3396,3133.333333,107,19.9,1002.4,-5.2,0,0.9,HIGH,2
180,2013,3,8,11,200,203,55,188,3600,107,21.2,1002,-2.7,0,3.1,HIGH,2
181,2013,3,8,12,108,114,28,120,1800,107,21.7,1001.1,-4.4,0,2.9,MEDIUM,1
182,2013,3,8,13,159,202,34,113,1800,107,17.2,1001,0.8,0,3.5,HIGH,2
183,2013,3,8,14,203,493,58,129,2799,107,13.8,1001.2,-0.3,0,4.9,HIGH,2
184,2013,3,8,15,284,422,84,138,3299,107,11.9,1001.5,-2,0,5.1,HIGH,2
185,2013,3,8,16,163,240,58,106,1899,104,10.9,1001.7,-1.5,0,2.4,HIGH,2
186,2013,3,8,17,111,131,41,84,1200,99,9.9,1001.9,-1.5,0,1.6,MEDIUM,1
187,2013,3,8,18,52,83,33,64,1000,99,9.2,1002.4,-1,0,1.3,MEDIUM,1
188,2013,3,8,19,88,111,30,82,1200,99,8.4,1002.4,-2.3,0,1.9,MEDIUM,1
189,2013,3,8,20,58,72,35,89,1200,99,7.2,1002.2,-3.7,0,3,MEDIUM,1
190,2013,3,8,21,57,80,30,85,1300,99,6,1002,-4.5,0,1.9,MEDIUM,1
191,2013,3,8,22,87,43,40,96,1600,99,5.9,1001.1,-5.1,0,1,MEDIUM,1
192,2013,3,8,23,48,53,50,84,1700,99,5.3,999.2,-5.1,0,0.4,MEDIUM,1
193,2013,3,9,0,50,69,51,104,2299,99,4.4,997.9,-4.9,0,0,MEDIUM,1
194,2013,3,9,1,58,77,55,79,2399,99,3,996.9,-4.2,0,0.1,MEDIUM,1
195,2013,3,9,2,64,93,43,76,2399,99,2.6,995.9,-3.7,0,1.2,MEDIUM,1
196,2013,3,9,3,74,98,52,89,2299.333333,99,2.3,994.7,-4.2,0,0.9,MEDIUM,1
197,2013,3,9,4,83,99,59,94,2100,99,1.7,993.7,-4,0,0,MEDIUM,1
198,2013,3,9,5,81,108,71,110,2799,99,2.4,993.9,-3.9,0,1.7,MEDIUM,1
199,2013,3,9,6,104,112,69,125,3000,99,4,994.1,-3.5,0,1.4,MEDIUM,1
200,2013,3,9,7,113,135,60,118,2399,99,5,994.7,-2.8,0,1.7,MEDIUM,1
201,2013,3,9,8,110,140,60,116,2399,99,7,996,-3.3,0,0.4,MEDIUM,1
202,2013,3,9,9,114,158,74,110,2100,99,14.3,997.3,-1.8,0,5.3,HIGH,2
203,2013,3,9,10,151,365,92,105,2100,99,17.3,999.6,-5.9,0,7.5,HIGH,2
204,2013,3,9,11,94,556,51,48,800,99,13.8,1002.9,-10.9,0,6.1,MEDIUM,1
205,2013,3,9,12,77,98.66666667,8,23,400,99,11.7,1005.8,-16.8,0,9.2,MEDIUM,1
206,2013,3,9,13,43,587,3,19,300,99,9.9,1008.5,-19.3,0,6.4,MEDIUM,1
207,2013,3,9,14,42,602,3,17,300,95,9.5,1009.8,-19.6,0,7.1,MEDIUM,1
208,2013,3,9,15,38,495,3,17,300,95,9.7,1011.1,-19.4,0,4.7,MEDIUM,1
209,2013,3,9,16,22,276,3,18,300,95,10,1012.8,-20.3,0,6.2,MEDIUM,1
210,2013,3,9,17,17,187,3,18,300,95,8.9,1014.7,-20.1,0,6.5,LOW,0
211,2013,3,9,18,23,143,3,18,300,94,7.9,1017.5,-20.8,0,5.2,MEDIUM,1
212,2013,3,9,19,13,94,3,19,400,94,6.9,1019.2,-20.6,0,7.1,LOW,0
213,2013,3,9,20,13,136,3,18,400,94,6.1,1021,-20.3,0,8.8,LOW,0
214,2013,3,9,21,12,66,3,19,400,94,5.6,1022.6,-19.9,0,4.5,LOW,0
215,2013,3,9,22,9,35,3,20,400,94,5.3,1023.1,-20.1,0,2.4,LOW,0
216,2013,3,9,23,9,12,3,22,400,94,4.3,1023.4,-20.1,0,1.6,LOW,0
217,2013,3,10,0,13,16,3,29,500,94,2.1,1022.9,-17.5,0,1.6,LOW,0
218,2013,3,10,1,3,10,8,40,500,94,0.2,1023.2,-16.6,0,0.5,LOW,0
219,2013,3,10,2,3,12,12,44,500,94,-1.6,1023.1,-15.8,0,0,LOW,0
220,2013,3,10,3,13,19,16,60,700,94,-0.9,1023.3,-15.9,0,0,LOW,0
221,2013,3,10,4,3,20,18,64,800,94,-1.9,1024,-14.7,0,0,LOW,0
222,2013,3,10,5,18,52,14,69,1000,94,-2.8,1024.1,-13.4,0,0,LOW,0
223,2013,3,10,6,22,47,17,81,2200,94,-2.1,1024.4,-13.3,0,0.1,MEDIUM,1
224,2013,3,10,7,29,44,21,80,1500,94,3.7,1025.4,-15.6,0,3,MEDIUM,1
225,2013,3,10,8,29,45,22,81,1566.666667,94,5.7,1025.5,-16.8,0,2.8,MEDIUM,1
226,2013,3,10,9,29,62,29,51,900,94,6.8,1025,-17.3,0,5.2,MEDIUM,1
227,2013,3,10,10,25,52,19,41,900,94,8.7,1024.3,-17.4,0,3.1,MEDIUM,1
228,2013,3,10,11,31,80,17,32,900,94,9.9,1023.7,-17.3,0,2.4,MEDIUM,1
229,2013,3,10,12,28,52,18,31,700,94,11.3,1022.8,-17.2,0,1.3,MEDIUM,1
230,2013,3,10,13,35,49,16,31,700,94,11.2,1021.7,-17.2,0,3.8,MEDIUM,1
231,2013,3,10,14,35,55,13,29,600,94,11.4,1020.8,-16.1,0,3.9,MEDIUM,1
232,2013,3,10,15,42,75,13,28,600,97,11.3,1020.4,-16.2,0,3.9,MEDIUM,1
233,2013,3,10,16,40,72,15,30,600,97,10.8,1020.2,-14.9,0,4.6,MEDIUM,1
234,2013,3,10,17,45,103,19,36,600,97,9.6,1020.2,-14.3,0,3,MEDIUM,1
235,2013,3,10,18,50,108,19,43,700,97,8.9,1020.6,-13.5,0,3.7,MEDIUM,1
236,2013,3,10,19,60,100,24,51,800,97,8.3,1020.9,-12.8,0,3.2,MEDIUM,1
237,2013,3,10,20,74,130,28,75,1000,97,7.6,1021.1,-12.3,0,2.4,MEDIUM,1
238,2013,3,10,21,78,120,26,84,1200,97,7.2,1021.2,-12.1,0,2.8,MEDIUM,1
239,2013,3,10,22,81,139,34,88,1700,97,6.8,1020.6,-11.9,0,2.3,MEDIUM,1
240,2013,3,10,23,86,133,41,79,1399,97,6.7,1020.7,-12.5,0,2.4,MEDIUM,1
241,2013,3,11,0,92,143,60,63,1100,97,5.3,1020.5,-11.3,0,0.9,MEDIUM,1
242,2013,3,11,1,103,156,67,74,1399,97,4.5,1020.1,-11.2,0,0.8,MEDIUM,1
243,2013,3,11,2,104,138,67,79,1399,97,3.6,1019.3,-10.5,0,0.4,MEDIUM,1
244,2013,3,11,3,105,143,65,71,1300,97,2.4,1019,-9.9,0,0.4,MEDIUM,1
245,2013,3,11,4,104,135,58,78,1300,97,0.2,1018.9,-9,0,1.6,MEDIUM,1
246,2013,3,11,5,106,141,47,76,1399,97,1.5,1018.9,-8.9,0,0.1,MEDIUM,1
247,2013,3,11,6,99,124,52,77,1300,97,-0.2,1019.1,-8.2,0,0.8,MEDIUM,1
248,2013,3,11,7,83,105,36,83,1800,97,2.1,1019.2,-7.8,0,0.8,MEDIUM,1
249,2013,3,11,8,98,124,46,86,1500,97,5,1019.1,-8.2,0,0.8,MEDIUM,1
250,2013,3,11,9,102,127,69,81,1399,97,6,1018.6,-8.7,0,2.3,MEDIUM,1
251,2013,3,11,10,118,145,92,83,1500,97,7.5,1017.8,-8.6,0,2.2,HIGH,2
252,2013,3,11,11,119,146,92,83,1066.666667,97,9.1,1016.5,-9.4,0,2,HIGH,2
253,2013,3,11,12,3,3,198,85,1899,97,10.5,1015.2,-9.3,0,1.9,LOW,0
254,2013,3,11,13,89,146,96,86,1000,97,11.6,1013.8,-7.8,0,3.1,MEDIUM,1
255,2013,3,11,14,121,148,87,68,800,97,11.8,1012.8,-7.6,0,3.7,HIGH,2
256,2013,3,11,15,106,126,84,65,800,93,11.6,1012.1,-7.8,0,3.4,MEDIUM,1
257,2013,3,11,16,114,152,94,76,900,86,11,1011.3,-6.4,0,2.7,HIGH,2
258,2013,3,11,17,140,199,137,89,1600,85,10.6,1011.6,-4.6,0,2.2,HIGH,2
259,2013,3,11,18,141,202,79,86,1100,76,10.4,1011.9,-4.1,0,1.3,HIGH,2
260,2013,3,11,19,150,200,57,88,1100,57,10.4,1012.2,-3.3,0,0.8,HIGH,2
261,2013,3,11,20,165,224,64,112,1300,57,10.2,1012.4,-5,0,1.1,HIGH,2
262,2013,3,11,21,178,229,64,116,1399,57,9.6,1011.8,-5.1,0,0.8,HIGH,2
263,2013,3,11,22,136,200,52,107,1200,57,9.2,1011.5,-5.5,0,1.5,HIGH,2
264,2013,3,11,23,103,139,40,83,900,57,8.5,1010.4,-5.4,0,0.9,MEDIUM,1
265,2013,3,12,0,98,136,42,89,900,57,7.8,1009.7,-5.3,0,1.3,MEDIUM,1
266,2013,3,12,1,115,166,56,97,1200,57,7.6,1008.8,-4.8,0,1.1,HIGH,2
267,2013,3,12,2,125,164,55,89,1300,57,6.7,1007.9,-3.8,0,0.8,HIGH,2
268,2013,3,12,3,120,145,53,84,1100,57,7.2,1008,-2.8,0,1.5,HIGH,2
269,2013,3,12,4,113,141,52,82,1100,57,5.6,1008.6,-0.1,0.5,0.2,MEDIUM,1
270,2013,3,12,5,131,160,41,87,1700,57,4.5,1008.3,0.8,0.3,1.7,HIGH,2
271,2013,3,12,6,133,143,24,91,2000,57,3.8,1008.5,2,1,0,HIGH,2
272,2013,3,12,7,124,144,18,76,1399,57,3,1008.8,1.5,2.6,0.9,HIGH,2
273,2013,3,12,8,116,92,13,76,1300,57,3.4,1008.8,2.2,0.3,1.7,HIGH,2
274,2013,3,12,9,117,98,12,81,1399,57,3.5,1008.6,2.3,0.1,1.3,HIGH,2
275,2013,3,12,10,110,116,14,90,1600,57,3.7,1008.9,2.5,0.2,0.9,MEDIUM,1
