date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,class
4/3/2013 22:00,53,94,66,98,900,24,8.6,1016.3,-9.9,0,2.4,MEDIUM
4/3/2013 23:00,59,103,48,96,1000,95,7.7,1015.7,-9.3,0,2.1,MEDIUM
5/3/2013 0:00,70,102,57,90,1200,95,4.7,1015.2,-9.1,0,1.6,MEDIUM
5/3/2013 1:00,93,116,76,81,1300,95,1.1,1014.7,-7.9,0,0,MEDIUM
5/3/2013 2:00,108,135,78,88,1399,95,-0.6,1014.4,-8.1,0,0,MEDIUM
5/3/2013 3:00,116,143,88,84,1500,95,0.2,1014,-8.8,0,1.2,HIGH
5/3/2013 4:00,121,137,79,90,1700,95,1.8,1013.7,-9.5,0,1.5,HIGH
5/3/2013 5:00,121,138,69,97,2299,95,0.6,1013.9,-9.4,0,0.8,HIGH
5/3/2013 6:00,111,146,84,101,2700,95,-0.2,1013.4,-8.6,0,1.3,MEDIUM
5/3/2013 7:00,100,130,85,98,3000,95,2.9,1013.4,-9.1,0,1.3,MEDIUM
5/3/2013 8:00,98,136,78,97,3000,95,5.1,1013.4,-9.1,0,1.2,MEDIUM
5/3/2013 9:00,106,168,87,97,2600,95,7.7,1012.8,-8.4,0,1.5,MEDIUM
5/3/2013 10:00,111,142,84,100,2399,95,9.4,1012,-8.2,0,1.5,MEDIUM
5/3/2013 11:00,119,141,84,104,2200,95,10.6,1011.1,-8.1,0,1.4,HIGH
5/3/2013 12:00,129,154,84,118,2100,31,11.9,1009.7,-7.5,0,1.3,HIGH
5/3/2013 13:00,135,152,74,126,2000,95,12.6,1008.5,-8,0,1,HIGH
5/3/2013 14:00,128,139,69,145,2200,95,13.5,1007.7,-7.8,0,1.4,HIGH
5/3/2013 15:00,152,152,67,166,2399,95,13.8,1007.2,-7.6,0,1.2,HIGH
5/3/2013 16:00,158,158,77,190,2700,95,13.2,1007.1,-7,0,2,HIGH
5/3/2013 17:00,178,189,86,206,3000,80,12.1,1007.7,-6.4,0,1.6,HIGH
5/3/2013 18:00,196,216,96,197,2700,58,9,1008.2,-5.7,0,1.4,HIGH
5/3/2013 19:00,200,224,93,194,2899,46,5.3,1008.5,-4.8,0,0,HIGH
5/3/2013 20:00,201,224,94,189,2899,39,3.3,1008.7,-4.7,0,0.2,HIGH
5/3/2013 21:00,207,224,89,189,3500,39,2.9,1009,-4.6,0,1.2,HIGH
5/3/2013 22:00,215,236,100,192,3700,39,5.2,1008.9,-6.1,0,1.1,HIGH
5/3/2013 23:00,215,227,123,195,4200,39,4.9,1008.4,-6.1,0,1.4,HIGH
6/3/2013 0:00,230,248,136,188,4700,39,4.9,1008.5,-6.4,0,1.2,HIGH
6/3/2013 1:00,244,264,119,172,4200,39,4.8,1008.3,-5.9,0,1.5,HIGH
6/3/2013 2:00,176,222,108.3333333,158,3500,39,4.1,1007.8,-5.9,0,1.9,HIGH
6/3/2013 3:00,160,189,102,160,3332.333333,39,4,1007.6,-6.3,0,1.9,HIGH
6/3/2013 4:00,194,204,89,155.6666667,3100,39,3.9,1007.3,-6.1,0,1.4,HIGH
6/3/2013 5:00,186,194,111,154,3299,39,4.1,1007.8,-5.7,0,1.6,HIGH
6/3/2013 6:00,163,186,115,160,3299,39,4.5,1008.4,-5.3,0,2,HIGH
6/3/2013 7:00,158,188,100,153,3399,39,5.7,1009.3,-5,0,1.7,HIGH
6/3/2013 8:00,192,204,115,135,2899,39,6.6,1009.3,-4.8,0,1.7,HIGH
6/3/2013 9:00,191,225,102,120,2500,39,7.5,1009.1,-4.6,0,1.7,HIGH
6/3/2013 10:00,178,182,105,117,2399,39,8.7,1008.6,-4.5,0,1.5,HIGH
6/3/2013 11:00,176,181,112,118,2399,39,10.1,1007.7,-4.7,0,1.4,HIGH
6/3/2013 12:00,185,195,131,135,3100,39,11.1,1006.9,-4.2,0,0.4,HIGH
6/3/2013 13:00,208,225,134,150,3500,36,12.6,1005.8,-3.7,0,1.5,HIGH
6/3/2013 14:00,218,245,130,157,3399,25,14.5,1005.5,-3.3,0,1.6,HIGH
6/3/2013 15:00,232,256,146,158,3299,18,14.7,1005.5,-3.2,0,2.5,HIGH
6/3/2013 16:00,228,248,139,173,3500,12,14.2,1005.5,-3.2,0,1.4,HIGH
6/3/2013 17:00,226,252,151,173,3500,12,11.6,1005.9,-3.4,0,1.1,HIGH
6/3/2013 18:00,228,277,145,164,3200,12,6.8,1006.8,-2.9,0,0.9,HIGH
6/3/2013 19:00,225,265,148,171,3399,12,5.1,1007.6,-2.5,0,1.2,HIGH
6/3/2013 20:00,231,270,140,169,3700,12,4.4,1008.2,-2.5,0,1.1,HIGH
6/3/2013 21:00,236,266,156,162,3600,12,3.8,1007.7,-2.2,0,1.9,HIGH
6/3/2013 22:00,231,262,158,159,3700,12,2.4,1007.3,-2.5,0,1.2,HIGH
6/3/2013 23:00,238,266,149,156,4200,12,2.3,1007.2,-2.4,0,1.3,HIGH
7/3/2013 0:00,242,275,145,151,4099,12,1.5,1007.1,-2.6,0,0.8,HIGH
7/3/2013 1:00,246,281,140,148,3899,12,0.7,1007.1,-2.7,0,1.2,HIGH
7/3/2013 2:00,236,264,133,140,3600,12,1.5,1006.9,-2.5,0,0.6,HIGH
7/3/2013 3:00,224,260,122,132,3600,12,0.3,1006.5,-2.7,0,1.7,HIGH
7/3/2013 4:00,221,254,99,122,3500,12,-0.9,1006.4,-3.3,0,0.5,HIGH
7/3/2013 5:00,218,232,79,116,3700,12,1.6,1006.7,-1.5,0,1.7,HIGH
7/3/2013 6:00,214,222,70,116,4299,12,0.3,1006.6,-2.7,0,0.4,HIGH
7/3/2013 7:00,220,246,66,124,5400,12,2.4,1006.8,-1.4,0,1.5,HIGH
7/3/2013 8:00,237,250,80,157,6799,12,8.3,1006.5,-1,0,0.8,HIGH
7/3/2013 9:00,262,342,140,184,5900,12,10.1,1006.1,-0.7,0,0.6,HIGH
7/3/2013 10:00,278,333,141,199,5000,12,12.7,1005.5,-1.6,0,1.2,HIGH
7/3/2013 11:00,280,299,127,233,5299,12,16.5,1003.6,-1.6,0,1.7,HIGH
7/3/2013 12:00,289,328,109,270,5700,12,17.1,1001.6,-3.1,0,3.7,HIGH
7/3/2013 13:00,297,344,92,204,3700,29,17.7,1000.2,-3.2,0,3.1,HIGH
7/3/2013 14:00,252,254,88,142,3000,72,18.3,998.6,-3.2,0,3.6,HIGH
7/3/2013 15:00,264,282,56,89,2100,96,18.6,997.6,-1.8,0,3.3,HIGH
7/3/2013 16:00,230,230,48,74,1700,107,17.9,997.2,-0.9,0,1.9,HIGH
7/3/2013 17:00,192,205,63,96,1899,107,15.4,997.1,-1.7,0,1.4,HIGH
7/3/2013 18:00,205,242,63,122,2000,107,14.4,997.4,-2.5,0,1.9,HIGH
7/3/2013 19:00,197,235,57,163,2500,18,13.4,997.9,-2.6,0,1.5,HIGH
7/3/2013 20:00,197,247,82,218,3399,107,11.8,997.7,-2.1,0,1.5,HIGH
7/3/2013 21:00,263,309,137,226,4099,107,9.2,997.9,-1.3,0,1.4,HIGH
7/3/2013 22:00,319,375,123,226,4700,107,7.5,998.3,-1.2,0,1.3,HIGH
7/3/2013 23:00,369,414,109,221,4900,107,6.6,998.4,-0.9,0,0.1,HIGH
8/3/2013 0:00,358,372,118,214,4200,107,4.1,998.2,-1.3,0,0,HIGH
8/3/2013 1:00,353,368,107,197,4099,107,3.3,998.5,-1.7,0,0.9,HIGH
8/3/2013 2:00,351,361,87,192,4599,107,2.5,998.2,-1.9,0,0.8,HIGH
8/3/2013 3:00,335,337,81,192,4799,107,1.8,997.9,-1.8,0,0,HIGH
8/3/2013 4:00,273,308,75,175,4200,107,1.3,998.5,-1.8,0,1,HIGH
8/3/2013 5:00,265,293,70,176,4000,107,1.4,999,-1.5,0,0.8,HIGH
8/3/2013 6:00,291,293,74,173,4500,107,1.1,999.7,-1.8,0,0.8,HIGH
8/3/2013 7:00,282,307,65,182,5400,107,5.7,1000.4,0.5,0,1,HIGH
8/3/2013 8:00,266,308,78,191,6299,107,10.9,1000.8,1.4,0,0.7,HIGH
8/3/2013 9:00,315,358,86,214,6500,107,16.9,1001.1,-0.4,0,1,HIGH
8/3/2013 10:00,314,331,72.5424,220.0816,5566.333333,107,19.1,1000.9,-0.4,0,1.9,HIGH
8/3/2013 11:00,225,258,56,202,4099,107,20.5,1000.5,-3.3,0,4.4,HIGH
8/3/2013 12:00,185,210,45,172,3100,107,21.7,999.4,-2.3,0,3,HIGH
8/3/2013 13:00,133,188,35,97,1500,107,22.5,998.2,-2.3,0,3.3,HIGH
8/3/2013 14:00,127,185,36,68,1300,107,17.4,998.3,1.4,0,4.5,HIGH
8/3/2013 15:00,268,501,88,136,3799,107,13.9,999.5,1.2,0,2.7,HIGH
8/3/2013 16:00,163,277,63,85,1800,104,11.9,1000.2,0,0,2.6,HIGH
8/3/2013 17:00,116,170,46,63,1100,104,10.3,999.9,-0.5,0,2.8,HIGH
8/3/2013 18:00,84,117,40,60,800,104,9.3,1000.6,-0.9,0,1.4,MEDIUM
8/3/2013 19:00,73,91,39,55,800,104,8,1000.5,-0.3,0,0.8,MEDIUM
8/3/2013 20:00,90,116,43,77,1000,104,7.9,1000.4,-1.6,0,1.4,MEDIUM
8/3/2013 21:00,48,63,36,49,900,104,7.2,1000,-1.5,0,1.6,MEDIUM
8/3/2013 22:00,46,84,40,81,1300,104,6.3,999,-3.4,0,0.9,MEDIUM
8/3/2013 23:00,78,92,55,83,1600,104,5.7,997.7,-3.4,0,1,MEDIUM
9/3/2013 0:00,47,61,61,64,1600,104,3.6,996.1,-2.6,0,0.6,MEDIUM
9/3/2013 1:00,52,73,66,71,1800,104,2.1,994.9,-2.6,0,1.1,MEDIUM
9/3/2013 2:00,62,88,76,60,2100,104,1.4,994.1,-3.1,0,0,MEDIUM
9/3/2013 3:00,70,96,83,65,2299,104,1.1,993,-3.2,0,1.4,MEDIUM
9/3/2013 4:00,73,97,85,57,2299,104,1.8,992,-2.3,0,0,MEDIUM
9/3/2013 5:00,74,96,63,97,2200,104,3.2,992,-2.8,0,1.3,MEDIUM
9/3/2013 6:00,97,112,63,97,1899,104,2.8,992.2,-2.5,0,1,MEDIUM
9/3/2013 7:00,98,116,67,94,1800,104,4.6,992.9,-2.1,0,1.8,MEDIUM
9/3/2013 8:00,99,121,68,92,1800,104,8.4,994.1,-1.7,0,2.6,MEDIUM
9/3/2013 9:00,104,146,86,98,1899,104,16.3,995.9,-0.4,0,3.3,MEDIUM
9/3/2013 10:00,125,328,79,90,1800,104,16.7,998.3,-4.6,0,7.7,HIGH
9/3/2013 11:00,76,737,20,36,600,104,14.3,1001.3,-9.1,0,7.4,MEDIUM
9/3/2013 12:00,44,987,3,21,200,104,12.4,1004.3,-14.4,0,7.9,MEDIUM
9/3/2013 13:00,48,542,3,18,200,104,10.3,1006.5,-17,0,7.2,MEDIUM
9/3/2013 14:00,48,542,3,18,200,87,10.5,1008.1,-16.8,0,6.7,MEDIUM
9/3/2013 15:00,41,448,3,18,200,87,10.2,1009.4,-17.1,0,3.9,MEDIUM
9/3/2013 16:00,12,191,3,20,200,87,10.5,1010.8,-17.8,0,4.8,LOW
9/3/2013 17:00,10,171,4,23,200,87,8.6,1013,-18.3,0,4.8,LOW
9/3/2013 18:00,12,140,3,23,200,87,7.4,1015.9,-19.3,0,4.8,LOW
9/3/2013 19:00,9,112,8,26,200,87,6.4,1018.1,-18.4,0,3.5,LOW
9/3/2013 20:00,10,87,8,24,200,87,5.6,1019.7,-18.3,0,4.5,LOW
9/3/2013 21:00,10,64,11,27,200,87,4.8,1020.3,-17.6,0,3.3,LOW
9/3/2013 22:00,9,41,11,28,200,87,3.8,1021.2,-17.8,0,1.2,LOW
9/3/2013 23:00,12,24,4,29,300,87,0.8,1021.3,-14.1,0,0.6,LOW
10/3/2013 0:00,12,22,3,31,300,87,-0.5,1020.8,-13.4,0,0,LOW
10/3/2013 1:00,13,21,7,37,400,87,-0.2,1021.1,-11.6,0,1,LOW
10/3/2013 2:00,15,41,7,44,400,87,-2.1,1020.9,-11.7,0,0.7,LOW
10/3/2013 3:00,16,30,14,46,500,87,-2,1021.1,-11.8,0,1.2,LOW
10/3/2013 4:00,3,7,8,47,600,87,-1.3,1021.9,-14.8,0,0,LOW
10/3/2013 5:00,14,18,9,61,700,87,-1.8,1022,-10.9,0,1.7,LOW
10/3/2013 6:00,18,41,24,88,1200,87,-2,1022.5,-11.8,0,0,LOW
10/3/2013 7:00,29,55,35,91,1300,87,3.5,1023.2,-14.7,0,2.3,MEDIUM
10/3/2013 8:00,22,50,39,78,1000,87,5.3,1023.5,-15.9,0,4.6,MEDIUM
10/3/2013 9:00,28,57,45,67,1000,87,6.8,1023.1,-15.9,0,5.2,MEDIUM
10/3/2013 10:00,25,49,24,47,800,87,8.3,1022.4,-14.7,0,4.6,MEDIUM
10/3/2013 11:00,26,54,21,35,800,87,9.8,1021.9,-14.2,0,2.7,MEDIUM
10/3/2013 12:00,29,53,22,36,700,87,10.4,1021,-14.4,0,0.4,MEDIUM
10/3/2013 13:00,38,50,21,39,600,87,11.2,1020,-13.8,0,2.8,MEDIUM
10/3/2013 14:00,28,42,14,33,500,85,11.4,1019,-13.6,0,4,MEDIUM
10/3/2013 15:00,32,49,14,30,500,96,11.3,1018.7,-14.5,0,4.5,MEDIUM
10/3/2013 16:00,37,65,16,31,500,96,10.4,1018.3,-13.7,0,4.1,MEDIUM
10/3/2013 17:00,39,70,24,37,500,96,9.1,1018.2,-13.4,0,4.4,MEDIUM
10/3/2013 18:00,48,78,24,42,600,96,8.2,1018.5,-12.3,0,2.6,MEDIUM
10/3/2013 19:00,52,90,26,51,700,96,7.7,1018.8,-11.1,0,2.3,MEDIUM
10/3/2013 20:00,70,115,33,65,900,96,7.4,1018.8,-10.9,0,3.5,MEDIUM
10/3/2013 21:00,66,110,28,65,1000,96,6.5,1018.9,-10.3,0,2.7,MEDIUM
10/3/2013 22:00,73,119,38,64,1000,96,5.9,1018.5,-10,0,2.4,MEDIUM
10/3/2013 23:00,85,139,57,76,1200,96,3,1018.7,-9,0,0.9,MEDIUM
11/3/2013 0:00,83,138,60,72,1200,96,0.3,1018.5,-8.7,0,1.4,MEDIUM
11/3/2013 1:00,94,146,65,80,1200,96,-0.7,1018,-7.3,0,0.7,MEDIUM
11/3/2013 2:00,91,135,64,73,1200,96,-1.7,1017.4,-7,0,0.5,MEDIUM
11/3/2013 3:00,103,144,82,81,1200,96,-2.1,1017.2,-6.5,0,0.6,MEDIUM
11/3/2013 4:00,114,152,92,79,1300,96,-1.6,1016.9,-7.9,0,1.1,HIGH
11/3/2013 5:00,119,161,100,81,1300,96,-2.3,1016.9,-8,0,0.1,HIGH
11/3/2013 6:00,110,142,92,81,1399,96,-2.1,1017,-8,0,0.9,MEDIUM
11/3/2013 7:00,112,134,102,77,1399,96,1.3,1017.4,-8.3,0,1.9,MEDIUM
11/3/2013 8:00,92,114,84,74,1300,96,3.1,1017.5,-8.6,0,1.8,MEDIUM
11/3/2013 9:00,101,133,103,87,1899,96,4.6,1016.8,-8.2,0,1.8,MEDIUM
11/3/2013 10:00,120,172,114,104,2600,96,6.7,1016,-8.1,0,1.4,HIGH
11/3/2013 11:00,129,179,99,114,2700,96,7.6,1015,-8.1,0,1.3,HIGH
11/3/2013 12:00,125,148,97,97,1899,96,9.7,1013.4,-7.5,0,1.6,HIGH
11/3/2013 13:00,111,133,100,81,1399,96,11.3,1012.3,-7.1,0,3.5,MEDIUM
11/3/2013 14:00,109,138,96,76,1200,96,11.4,1010.9,-7.5,0,2.5,MEDIUM
11/3/2013 15:00,98,129,92,68,1100,95,10.7,1010.3,-6.2,0,2.1,MEDIUM
11/3/2013 16:00,112,158,114,80,1399,84,10.4,1009.5,-6.5,0,3.4,MEDIUM
11/3/2013 17:00,130,182,164,93,2000,83,9.7,1009.7,-5.8,0,2.1,HIGH
11/3/2013 18:00,152,224,189,112,2500,76,9.7,1009.8,-5.1,0,2,HIGH
11/3/2013 19:00,168,238,189,129,2700,54,9.6,1010,-4.4,0,1.5,HIGH
11/3/2013 20:00,176,251,179,129,2600,53,9.8,1010.4,-2.8,0,1.3,HIGH
11/3/2013 21:00,174,235,139,122,2200,53,9.6,1009.8,-2.7,0,1.5,HIGH
11/3/2013 22:00,141,194,96,114,1800,53,9.3,1009.2,-4,0,1.5,HIGH
11/3/2013 23:00,100,131,52,100,1300,53,8.6,1008,-4.6,0,1.1,MEDIUM
12/3/2013 0:00,88,110,49,88,1300,53,6.3,1007.5,-2.8,0,1,MEDIUM
12/3/2013 1:00,102,133,64,93,1600,53,4.8,1006.8,-2.8,0,0,MEDIUM
12/3/2013 2:00,117,144,70,91,1600,53,5.3,1005.8,-1,0,0.2,HIGH
12/3/2013 3:00,111,129,62,85,1399,53,6.4,1005.8,-1,0.1,2.2,MEDIUM
12/3/2013 4:00,110,132,61,84,1399,53,4.3,1006.3,1.5,0.4,0.9,MEDIUM
12/3/2013 5:00,153,217,41,96,2600,53,4.7,1006.1,1.5,0.1,1.3,HIGH
12/3/2013 6:00,144,155,27,91,2700,53,4.1,1006.2,2.6,0.9,1,HIGH
12/3/2013 7:00,109,120,26,87,2100,53,3.5,1006.9,2.2,0.9,1.4,MEDIUM
12/3/2013 8:00,98,105,19,85,2100,53,3.1,1006.9,1.9,0.4,1.5,MEDIUM
12/3/2013 9:00,100,104,21,86,2100,53,3.4,1006.6,2.2,0,1.3,MEDIUM
12/3/2013 10:00,105,113,23,88,2299,53,3.7,1006.8,2.2,0,0.9,MEDIUM
12/3/2013 11:00,148,114,23,86,2100,53,4.4,1006.5,2.6,0,1.4,HIGH
12/3/2013 12:00,140,110,24,86,2100,53,4.8,1006.8,2.2,0,1.5,HIGH
12/3/2013 13:00,136,93,32,82,1800,53,5.3,1006.6,2.8,0.1,1.8,HIGH
12/3/2013 14:00,137,100,33,81,1800,53,5.6,1007.1,2.9,0,1.6,HIGH
12/3/2013 15:00,139,104,34,81,1800,45,6.4,1007.6,3.2,0,1.5,HIGH
12/3/2013 16:00,131,98,31,77,1700,31,6.6,1008.1,3.2,0,0.6,HIGH
12/3/2013 17:00,108,110,40,86,1800,17,6.4,1009.4,3.4,0,1.4,MEDIUM
12/3/2013 18:00,114,131,41,98,2000,10,5.8,1011.1,3.1,0,0.4,HIGH
12/3/2013 19:00,117,124,31,99,2000,10,3.3,1012.5,2.1,0,0.5,HIGH
12/3/2013 20:00,135,117,29,92,1800,10,2.9,1014.1,2.2,0,0.7,HIGH
