date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,class
1/3/2013 19:00,14,6,3,2.333333333,200,83,2,1025.1,-19.3,0,1.7,LOW
1/3/2013 20:00,6,7,3,2.333333333,200,83,1.1,1025.9,-18.3,0,1.7,LOW
1/3/2013 21:00,9,7,3,2.333333333,200,82,1.6,1026.7,-17.4,0,2.3,LOW
1/3/2013 22:00,6,5,3,2.333333333,200,79,0.4,1027.2,-17.4,0,0,LOW
1/3/2013 23:00,6,9,3,2,300,72,0.3,1027,-16.6,0,1.5,LOW
2/3/2013 0:00,4,7,3,2,200,74,-0.5,1027.4,-16.4,0,3,LOW
2/3/2013 1:00,6,6,3,2,200,75,-1.8,1027.9,-16.7,0,0.9,LOW
2/3/2013 2:00,7,2,13,39,800,36,-1.7,1027.7,-17.4,0,1.5,LOW
2/3/2013 3:00,28,47,21,71,1200,6,-2.5,1027.7,-17.4,0,1.7,MEDIUM
2/3/2013 4:00,31,65,25,71,1200,5,-3.4,1027.5,-17,0,0.8,MEDIUM
2/3/2013 5:00,39,55,22,70,1200,2,-3.5,1026.9,-16.8,0,0.5,MEDIUM
2/3/2013 6:00,41,45,16,65,1000,4,-3.5,1026.1,-15.8,0,0.9,MEDIUM
2/3/2013 7:00,52,32,13,56,800,8,-3.3,1026.7,-14.4,0,0.9,MEDIUM
2/3/2013 8:00,36,18,16,52,900,12,-2,1026.4,-15.1,0,1,MEDIUM
2/3/2013 9:00,27,41,18,43,900,20,-0.2,1026.3,-16.6,0,0.5,MEDIUM
2/3/2013 10:00,29,38,20,35,600,42,0.6,1025.8,-17.2,0,1.3,MEDIUM
2/3/2013 11:00,19,12,22,38,600,43,1.3,1025.4,-17.1,0,1.1,LOW
2/3/2013 12:00,28,32,32,56,700,32,1.9,1024.2,-17.1,0,1.6,MEDIUM
2/3/2013 13:00,30,41,27,42,600,45,2.3,1022.6,-17.3,0,0.2,MEDIUM
2/3/2013 14:00,26,29,30,48,700,43,3,1021.9,-17.3,0,0,MEDIUM
2/3/2013 15:00,32,36,37,56,800,39,2.9,1020.9,-16.8,0,1.2,MEDIUM
2/3/2013 16:00,39,44,42,64,900,33,2.5,1020.6,-17.1,0,0.5,MEDIUM
2/3/2013 17:00,43,54,44,70,900,27,2.1,1020.2,-16.4,0,0.7,MEDIUM
2/3/2013 18:00,48,60,45,80,1000,19,1.5,1020.4,-16,0,0.7,MEDIUM
2/3/2013 19:00,46,64,36,80,1000,11,0.3,1020,-15.3,0,0.6,MEDIUM
2/3/2013 20:00,45,66,30,79,1200,6,0,1019.9,-15.2,0,0.2,MEDIUM
2/3/2013 21:00,50,68,36,82,1200,4,-1.2,1019.7,-13.7,0,1,MEDIUM
2/3/2013 22:00,56,73,26,76,1200,4,-2.1,1019.1,-13.3,0,0.4,MEDIUM
2/3/2013 23:00,55,66,25,76,1200,3,-2.2,1018.2,-13.4,0,1.1,MEDIUM
3/3/2013 0:00,60,60,26,77,1200,2,-2.4,1017.4,-13,0,1,MEDIUM
3/3/2013 1:00,59,63,21,72,1100,2,-3.8,1016.5,-12.2,0,1.4,MEDIUM
3/3/2013 2:00,52,53,20.33333333,69,1300,3,-3.8,1015.1,-12.7,0,0.8,MEDIUM
3/3/2013 3:00,57,57,20,67,1000,45,-4,1014.1,-13.4,0,0.7,MEDIUM
3/3/2013 4:00,53,48,19,70.66666667,1000,2,-4.8,1013.6,-13.2,0,0.2,MEDIUM
3/3/2013 5:00,48,55,19,66,1100,3,-5.6,1013.2,-13,0,0.5,MEDIUM
3/3/2013 6:00,53,55,19,69,1300,2,-5.7,1013.2,-13.1,0,0,MEDIUM
3/3/2013 7:00,53,59,15,67,1000,2,-3.3,1013.5,-12.8,0,0.8,MEDIUM
3/3/2013 8:00,50,56,22,62,1200,8,-0.3,1012.8,-11.4,0,0.5,MEDIUM
3/3/2013 9:00,60,78,33,60,1500,16,3.4,1012.5,-12.6,0,0.8,MEDIUM
3/3/2013 10:00,73,87,41,61,1200,24,6.5,1011.4,-12.2,0,2.1,MEDIUM
3/3/2013 11:00,76,101,49,64,1200,27,9,1010.4,-11.6,0,1.4,MEDIUM
3/3/2013 12:00,75,102,64,75,1500,27,12.2,1009.1,-13.7,0,1.8,MEDIUM
3/3/2013 13:00,92,147,51,58,1100,38,15.6,1007.5,-13.8,0,5.4,MEDIUM
3/3/2013 14:00,79,147,23,27,600,65,16.6,1006.9,-14.1,0,5.3,MEDIUM
3/3/2013 15:00,44,105,4,3,200,86,17,1006.8,-14.9,0,2.3,MEDIUM
3/3/2013 16:00,14,43,3,2,200,88,16.1,1006.9,-14.4,0,0.7,LOW
3/3/2013 17:00,5,29,3,2,200,87,13.9,1007.6,-14.1,0,0.6,LOW
3/3/2013 18:00,3,32,3,2,200,84,12.4,1009,-14.4,0,0.8,LOW
3/3/2013 19:00,11,46,3,2,200,83,8.9,1010,-13.5,0,0.9,LOW
3/3/2013 20:00,5,42,3,2,200,82,7.7,1010.1,-12.2,0,0.5,LOW
3/3/2013 21:00,12,34,3,2,200,79,6.9,1010.6,-12.3,0,0.7,LOW
3/3/2013 22:00,4,31,7,8,500,61,6.8,1011.2,-11.9,0,1.5,LOW
3/3/2013 23:00,14,38,4,4,300,68,8.6,1012.1,-11.4,0,2,LOW
4/3/2013 0:00,13,34,3,2,200,76,9.2,1013.2,-12.6,0,2.4,LOW
4/3/2013 1:00,10,36,3,2,200,80,7.3,1014.2,-12.5,0,2.1,LOW
4/3/2013 2:00,8,28,3,2.666666667,200,81,6.1,1014.4,-13.5,0,1.4,LOW
4/3/2013 3:00,5,19,3,3,200,84,6.6,1014.2,-14.8,0,4,LOW
4/3/2013 4:00,11,4,3,3,200,86,4.8,1014.6,-12.2,0,2.6,LOW
4/3/2013 5:00,5,17,3,3,200,87,5.4,1015.4,-12.1,0,4.7,LOW
4/3/2013 6:00,8,3,3,4,200,79,4.2,1016.1,-12.3,0,3,LOW
4/3/2013 7:00,7,19,8,7,300,71,6.3,1016.8,-12.3,0,0.8,LOW
4/3/2013 8:00,4,15,10,8,300,69,8.9,1017.4,-12.9,0,1.6,LOW
4/3/2013 9:00,5,16,13,8,300,70,10.2,1017.6,-13.8,0,3.8,LOW
4/3/2013 10:00,8,17,13,7,300,74,11.4,1017.1,-14.4,0,4.2,LOW
4/3/2013 11:00,7,11,6,4,300,80,12.7,1016.6,-15.1,0,4.4,LOW
4/3/2013 12:00,5,6,5,3,200,84,14.6,1015.4,-14.6,0,3.5,LOW
4/3/2013 13:00,10,7,6,4,300,86,15.1,1014.2,-15.2,0,3.4,LOW
4/3/2013 14:00,13,11,10,6,300,88,16.1,1013.1,-16.9,0,3,LOW
4/3/2013 15:00,16,18,9,6,300,91,16.1,1012.5,-16.9,0,2.3,LOW
4/3/2013 16:00,18,20,6,6,300,90,14.8,1012,-14.4,0,3.3,LOW
4/3/2013 17:00,18,16,5,5,300,92,12.9,1012.4,-14,0,2.6,LOW
4/3/2013 18:00,10,10,12,30,600,79,11.3,1012.7,-13.7,0,1.2,LOW
4/3/2013 19:00,39,80,19,46,800,63,8.7,1013.2,-12.5,0,0.5,MEDIUM
4/3/2013 20:00,41,80,18,44,900,49,5.9,1013.4,-11.7,0,0.2,MEDIUM
4/3/2013 21:00,60,74,18,38,800,50,4.9,1013.4,-11.7,0,0.8,MEDIUM
4/3/2013 22:00,50,71,22,38,1000,45,4,1013.2,-11.6,0,0.6,MEDIUM
4/3/2013 23:00,50,70,19,33,900,92,4.2,1012.6,-11.5,0,0.8,MEDIUM
5/3/2013 0:00,52,64,18,30,800,92,2.8,1012.1,-11.2,0,0.4,MEDIUM
5/3/2013 1:00,56,58,14,25,800,92,1.8,1011.7,-11,0,0.6,MEDIUM
5/3/2013 2:00,50,54,16,26,700,92,0.8,1011.4,-10.7,0,0.6,MEDIUM
5/3/2013 3:00,88,54,16,30,800,92,0.2,1011,-10.4,0,0.2,MEDIUM
5/3/2013 4:00,53,57,15,30,800,92,-0.1,1010.7,-10.1,0,0.8,MEDIUM
5/3/2013 5:00,46,55,13,23,700,92,-0.4,1010.9,-9.6,0,0,MEDIUM
5/3/2013 6:00,43,50,15,26,600,92,-1,1010.6,-9.4,0,0.8,MEDIUM
5/3/2013 7:00,47,57,17,38,700,92,1.2,1010.4,-9.4,0,0,MEDIUM
5/3/2013 8:00,52,64,16,33,700,92,6,1010.1,-10.7,0,0.8,MEDIUM
5/3/2013 9:00,52,72,23,30,800,92,7.8,1009.5,-10.6,0,1,MEDIUM
5/3/2013 10:00,69,90,30,46,1000,92,9.3,1008.7,-9.3,0,1.4,MEDIUM
5/3/2013 11:00,79,95,51,76,1300,92,11,1007.8,-9.4,0,1.9,MEDIUM
5/3/2013 12:00,102,138,74,100,1600,30,12.1,1006.5,-9,0,0.4,MEDIUM
5/3/2013 13:00,126,164,55,70,1300,92,13.2,1005.1,-8.1,0,0.9,HIGH
5/3/2013 14:00,131,150,50,61,1200,92,14.1,1004.3,-8.6,0,1.7,HIGH
5/3/2013 15:00,139,142,59,64,1399,92,13.5,1004.1,-8.4,0,0.8,HIGH
5/3/2013 16:00,152,173,58,79,1399,92,13.3,1003.9,-8,0,1.1,HIGH
5/3/2013 17:00,154,181,62,99,1600,82,12.4,1004.5,-8.2,0,1,HIGH
5/3/2013 18:00,165,194,59,100,1600,82,8.9,1005,-7.8,0,0.8,HIGH
5/3/2013 19:00,179,200,50,96,1600,82,7.7,1005.4,-7.6,0,0.2,HIGH
5/3/2013 20:00,172,180,43,94,1899,82,6.3,1005.9,-7.3,0,0.7,HIGH
5/3/2013 21:00,179,191,38,80,1700,82,5.6,1006,-7.3,0,0.2,HIGH
5/3/2013 22:00,173,168,39,73,1800,82,4.9,1005.8,-7,0,1.7,HIGH
5/3/2013 23:00,170,162,42,72,1700,82,3.7,1005.7,-6.9,0,0.4,HIGH
6/3/2013 0:00,166,153,40,66,1800,82,3.9,1005.4,-6.7,0,2,HIGH
6/3/2013 1:00,173,154,38,58,1500,82,3.9,1005.3,-6.4,0,0.8,HIGH
6/3/2013 2:00,161,140,41,61,1600,82,3.5,1004.8,-6.5,0,0.7,HIGH
6/3/2013 3:00,161,143,47,68,1600,82,3.7,1004.7,-6.3,0,1.3,HIGH
6/3/2013 4:00,163,150,49,69,1600,82,2.4,1004.7,-6.2,0,1,HIGH
6/3/2013 5:00,166,155,52,62,1600,82,2.1,1004.9,-5.8,0,0.9,HIGH
6/3/2013 6:00,172,164,51,55,1600,82,3.1,1005.1,-5.6,0,0.2,HIGH
6/3/2013 7:00,176,173,66,61,1700,82,4.7,1006.2,-4.9,0,0.6,HIGH
6/3/2013 8:00,183,178,66,61,1700,82,5.5,1006.2,-4.1,0,0.5,HIGH
6/3/2013 9:00,195,201,61,66,1899,82,7.2,1006.1,-5.5,0,0.5,HIGH
6/3/2013 10:00,200,206,68,71,2000,82,8.8,1005.8,-5.5,0,0.7,HIGH
6/3/2013 11:00,217,218,93,106,2500,82,10.6,1004.6,-5,0,0.9,HIGH
6/3/2013 12:00,268,278,93,116,2500,82,12.4,1003.4,-4.7,0,0.8,HIGH
6/3/2013 13:00,258,274,89,100,2100,82,13.4,1002.5,-4.3,0,1.2,HIGH
6/3/2013 14:00,221,217,98,82,1800,82,13.6,1001.8,-4.1,0,2.3,HIGH
6/3/2013 15:00,195,222,95,139,3000,75,13.6,1001.9,-3.7,0,2.2,HIGH
6/3/2013 16:00,294,351,88,139,2700,69,13.3,1002.2,-3.9,0,1.6,HIGH
6/3/2013 17:00,288,330,84,118,2399,69,12,1002.7,-3.8,0,1.3,HIGH
6/3/2013 18:00,267,288,90,116,2299,52,10.6,1003.7,-3.9,0,1.2,HIGH
6/3/2013 19:00,269,274,87,139,2500,52,7.1,1004.5,-3.5,0,1.4,HIGH
6/3/2013 20:00,280,284,78,141,3299,52,6.2,1004.9,-3.5,0,0.7,HIGH
6/3/2013 21:00,306,317,83,144,3100,52,5.5,1004.5,-3.6,0,0.6,HIGH
6/3/2013 22:00,284,285,76,140,2700,52,4.7,1004.3,-3.6,0,0.7,HIGH
6/3/2013 23:00,236,245,77,134,2500,52,4.5,1004.1,-3.3,0,0.9,HIGH
7/3/2013 0:00,223,228,83,134,2299,52,5.3,1004.2,-3.3,0,0.7,HIGH
7/3/2013 1:00,196,197,69,114,1899,52,6.2,1004.2,-3.2,0,1.4,HIGH
7/3/2013 2:00,150,149,34.5672,74,1300,52,3,1003.8,-3.8,0,0.5,HIGH
7/3/2013 3:00,91,85,32,46,700,52,1.4,1003.6,-4.3,0,1,MEDIUM
7/3/2013 4:00,61,61,24,41,900,52,1.3,1003.5,-5,0,1.8,MEDIUM
7/3/2013 5:00,50,40,20,26,500,52,1,1003.7,-5.3,0,1.5,MEDIUM
7/3/2013 6:00,26,13,19,26,400,52,0.2,1003.6,-5.4,0,1,MEDIUM
7/3/2013 7:00,19,13,18,31,600,52,4.9,1003.6,-4.4,0,0.1,LOW
7/3/2013 8:00,33,29,20,28,600,52,7,1003.4,-3.6,0,1.4,MEDIUM
7/3/2013 9:00,28,39,22,34,900,52,8.9,1003.2,-3.7,0,1,MEDIUM
7/3/2013 10:00,47,74,58,102,2399,52,12.5,1002.1,-5.5,0,1.1,MEDIUM
7/3/2013 11:00,134,204,107,157,3500,52,15,1000.3,-4.9,0,0.8,HIGH
7/3/2013 12:00,224,294,72,98,1899,52,16.3,998.4,-4.3,0,1.5,HIGH
7/3/2013 13:00,153,160,36,44,900,63,17.3,996.7,-4.1,0,1.4,HIGH
7/3/2013 14:00,74,52,30,43,900,75,16.6,995.5,-3.5,0,1.2,MEDIUM
7/3/2013 15:00,75,83,49,128,1800,75,16.8,994.7,-3.4,0,1,MEDIUM
7/3/2013 16:00,149,182,68,182,2500,75,16.6,994.1,-3.5,0,0.8,HIGH
7/3/2013 17:00,223,260,74,180,2700,75,14.5,993.9,-3.3,0,0.7,HIGH
7/3/2013 18:00,258,282,64,156,2500,75,12.5,994.5,-3.4,0,0.5,HIGH
7/3/2013 19:00,244,266,58,172,2700,34,11.8,994.7,-3.2,0,0.8,HIGH
7/3/2013 20:00,253,285,52,147,2500,75,9.8,994.6,-2.8,0,0.6,HIGH
7/3/2013 21:00,240,244,45,126,2500,75,7.9,995.1,-3,0,1.2,HIGH
7/3/2013 22:00,224,226,41,105,2200,75,8.1,995.1,-3.4,0,0.9,HIGH
7/3/2013 23:00,219,203,38,87,2000,75,6.8,995,-3.2,0,1.3,HIGH
8/3/2013 0:00,189,189,36,72,1899,75,5.9,995.3,-3,0,0,HIGH
8/3/2013 1:00,248,190,33,60,1700,75,4.4,995.6,-3.2,0,0.8,HIGH
8/3/2013 2:00,167,182,26,84,1600,75,4,995.2,-3.5,0,0.6,HIGH
8/3/2013 3:00,137,164,26,76,1800,75,4.5,994.7,-3.1,0,1.4,HIGH
8/3/2013 4:00,133,146,18,34,700,75,16.7,994.9,-5.8,0,5.2,HIGH
8/3/2013 5:00,79,100,8,7,300,75,15.4,995.6,-6.2,0,0.7,MEDIUM
8/3/2013 6:00,41,160,8,9,300,75,12.7,996.2,-5.4,0,1.7,MEDIUM
8/3/2013 7:00,37,129,9,10,300,75,14.9,996.7,-5.5,0,1.3,MEDIUM
8/3/2013 8:00,38,137,15,26,400,75,11.2,997.8,-4.1,0,1.7,MEDIUM
8/3/2013 9:00,48,149,18,30,700,75,14.5,997.9,-2.9,0,1.7,MEDIUM
8/3/2013 10:00,122,175,31.7016,50.0932,1133.333333,75,17.3,997.3,-3.5,0,1.4,HIGH
8/3/2013 11:00,166,277,43,85,1700,75,19.3,996.7,-3.6,0,2.1,HIGH
8/3/2013 12:00,108,172,28,48,900,75,20.6,995.8,-3.9,0,2.5,MEDIUM
8/3/2013 13:00,111,212,27,50,1000,82,21.9,994.7,-4.3,0,3,MEDIUM
8/3/2013 14:00,146,240,35,91,1399,82,17.6,995,1.5,0,4.5,HIGH
8/3/2013 15:00,410,631,56,142,3700,107,14.8,996.1,0.2,0,2.5,HIGH
8/3/2013 16:00,405,582,83,126,4900,107,13.1,996.5,-0.2,0,4,HIGH
8/3/2013 17:00,190,311,60,74,2100,107,11.7,996.5,-0.5,0,3.4,HIGH
8/3/2013 18:00,173,244,49,57,1600,107,10.4,997.4,-1,0,2.7,HIGH
8/3/2013 19:00,118,216,39,46,1300,107,9.4,997.3,-0.8,0,2.7,HIGH
8/3/2013 20:00,120,188,48,50,1100,107,8.6,997.1,-1.5,0,2.8,HIGH
8/3/2013 21:00,113,156,45,46,1200,107,7.6,996.9,-2.4,0,1.8,MEDIUM
8/3/2013 22:00,104,134,32,42,1200,107,6.8,996,-3.2,0,1.3,MEDIUM
8/3/2013 23:00,105,124,25,47,1300,107,5.6,994.5,-3,0,0.7,MEDIUM
9/3/2013 0:00,108,123,23,55,1300,107,4.3,993.1,-3,0,1.2,MEDIUM
9/3/2013 1:00,111,145,17,48,1300,107,3.9,991.9,-2.5,0,0,MEDIUM
9/3/2013 2:00,110,135,18,50,1300,107,3,991.2,-2.7,0,0.7,MEDIUM
9/3/2013 3:00,194,120,18,45,1200,107,2.4,989.8,-2.9,0,1.2,HIGH
9/3/2013 4:00,101,112,20,40,1200,107,1.9,988.9,-3,0,0.7,MEDIUM
9/3/2013 5:00,106,108,20,34,1200,107,2,989.2,-3.3,0,0.5,MEDIUM
9/3/2013 6:00,54,102,18,28,1200,107,1.8,989,-3.3,0,0.4,MEDIUM
9/3/2013 7:00,99,107,21,28,1300,107,6,990.5,-2.1,0,2.4,MEDIUM
9/3/2013 8:00,118,202,37,36,1399,107,14.2,992.3,-1.5,0,2.5,HIGH
9/3/2013 9:00,165,610,63,49,1399,107,16.8,993.8,-2.3,0,6.2,HIGH
9/3/2013 10:00,72,329,17,13,500,107,14.4,996.8,-7.1,0,7.8,MEDIUM
9/3/2013 11:00,22,408,3,21.03106667,200,107,12.9,999.1,-11.6,0,5.6,MEDIUM
9/3/2013 12:00,29,557,3,8.666666667,200,107,10.7,1001.8,-15.8,0,4.9,MEDIUM
9/3/2013 13:00,32,717,3,8.666666667,200,107,9.6,1003.9,-18.5,0,6,MEDIUM
9/3/2013 14:00,24,539,3,8.666666667,200,107,10.3,1005.2,-17.9,0,4.5,MEDIUM
9/3/2013 15:00,16,354,3,21.03106667,200,93,10.3,1006.3,-17.9,0,5.6,LOW
9/3/2013 16:00,15,230,3,7.333333333,200,89,9.2,1008,-18.8,0,7.1,LOW
9/3/2013 17:00,8,147,3,15.66666667,200,90,7.7,1010.2,-20,0,5.1,LOW
9/3/2013 18:00,3,93,3,4.333333333,200,91,6.6,1013.1,-19.9,0,5.2,LOW
9/3/2013 19:00,10,82,3,4.333333333,200,91,5.7,1015.1,-19.8,0,3.3,LOW
9/3/2013 20:00,10,70,3,4.333333333,200,91,5,1017,-19.6,0,2.5,LOW
9/3/2013 21:00,13,41,3,4.333333333,200,91,4.8,1017.7,-19.7,0,3.3,LOW
9/3/2013 22:00,13,23,3,4.333333333,200,91,3.8,1018.1,-19.8,0,1.2,LOW
9/3/2013 23:00,3,14,3,2,200,91,3.4,1018,-20.1,0,1.1,LOW
10/3/2013 0:00,7,13,3,3,200,91,4.4,1017.8,-20.1,0,2,LOW
10/3/2013 1:00,12,14,4,8,200,91,4.9,1018.1,-20.4,0,3,LOW
10/3/2013 2:00,13,7,7,9,200,91,4.5,1017.9,-20,0,3.3,LOW
10/3/2013 3:00,10,5,7,8,200,91,4.1,1018.1,-20.3,0,2.5,LOW
10/3/2013 4:00,13,4,8,8,300,91,4.7,1018.6,-19.8,0,3,LOW
10/3/2013 5:00,8,8,10,8,300,91,4.3,1018.8,-20.1,0,3.3,LOW
10/3/2013 6:00,10,7,12,10,300,91,3.6,1018.9,-18.6,0,1.2,LOW
10/3/2013 7:00,8,8,12,10,300,91,5.7,1019.8,-19,0,3.3,LOW
10/3/2013 8:00,11,18,10,11,300,91,8,1019.8,-18.8,0,2.8,LOW
10/3/2013 9:00,18,19,13,13,400,91,9.4,1019.2,-18.7,0,3.2,LOW
10/3/2013 10:00,7,11.33333333,10,7,300,91,10.6,1018.4,-16.8,0,2.5,LOW
10/3/2013 11:00,12,16.66666667,9,6,300,91,10.4,1018.1,-16.9,0,2,LOW
10/3/2013 12:00,16,24,10,13,300,91,11.3,1017.1,-17.2,0,3.6,LOW
10/3/2013 13:00,16,23,10,15,400,91,12.1,1016,-16.5,0,2.8,LOW
10/3/2013 14:00,21,39,12,17,400,91,11.9,1015.1,-15.7,0,3.7,LOW
10/3/2013 15:00,30,37,12,17,400,91,11.7,1014.7,-15.9,0,4.2,MEDIUM
10/3/2013 16:00,33,62,12,21,400,100,10.9,1014.5,-14.8,0,1.2,MEDIUM
10/3/2013 17:00,37,77,13,22,400,100,9.5,1014.6,-15.1,0,3.2,MEDIUM
10/3/2013 18:00,42,91,14,26,400,100,8.8,1015.1,-13.6,0,1.6,MEDIUM
10/3/2013 19:00,53,91,16,32,600,100,7.2,1015.5,-13.1,0,1.3,MEDIUM
10/3/2013 20:00,61,91,15,27,600,100,5.8,1015.7,-12.8,0,0.8,MEDIUM
10/3/2013 21:00,56,78,14,25,600,100,4.7,1015.7,-12.3,0,1,MEDIUM
10/3/2013 22:00,62,88,18,27,600,100,4.2,1015.5,-12.3,0,0,MEDIUM
10/3/2013 23:00,63,89,19,29,700,100,2.3,1015.4,-12.4,0,0.8,MEDIUM
11/3/2013 0:00,68,89,22,36,800,100,1.6,1015.2,-11.6,0,0,MEDIUM
11/3/2013 1:00,68,89,23,36,900,100,0.5,1015,-11.6,0,0.5,MEDIUM
11/3/2013 2:00,69,88,24,32,800,100,0.1,1014.3,-11.3,0,0.9,MEDIUM
11/3/2013 3:00,75,83,18,34,833.3333333,100,-1.4,1014.1,-10.8,0,0.9,MEDIUM
11/3/2013 4:00,79,100,23,34,900,100,-2,1014,-10.8,0,1,MEDIUM
11/3/2013 5:00,83,97,16,39,1000,100,-1.8,1013.5,-10.9,0,0.6,MEDIUM
11/3/2013 6:00,85,94,16,42,900,100,-1.7,1014,-10.3,0,0.6,MEDIUM
11/3/2013 7:00,80,100,18,48,900,100,-0.2,1014.3,-9.6,0,1.4,MEDIUM
11/3/2013 8:00,89,116,25,50,1000,100,2.7,1014.2,-10.6,0,1,MEDIUM
11/3/2013 9:00,107,141,31,54,1100,100,4.9,1013.7,-9.7,0,0.9,MEDIUM
11/3/2013 10:00,108,145,43,66,1100,100,6.3,1012.9,-8.4,0,2.2,MEDIUM
11/3/2013 11:00,112,152,57,68,1200,100,6.8,1011.7,-8.8,0,1.8,MEDIUM
11/3/2013 12:00,113,153,58,68,1200,100,8.3,1010.4,-9.2,0,0.9,MEDIUM
11/3/2013 13:00,132,158,71,66,1300,100,9,1009.2,-8.1,0,1.2,HIGH
11/3/2013 14:00,130,173,79,83,1399,100,9.8,1007.8,-7.9,0,1.4,HIGH
11/3/2013 15:00,148,185,89,103,1600,100,10,1007,-7.7,0,1.5,HIGH
11/3/2013 16:00,149,184,92,108,1500,100,10,1006.2,-7.7,0,1.8,HIGH
11/3/2013 17:00,152,179,106,108,1399,90,9.8,1006.1,-7,0,1.9,HIGH
11/3/2013 18:00,149,202,118,98,1500,76,9.7,1006.7,-6.2,0,1.8,HIGH
11/3/2013 19:00,152,205,122,103,1700,73,9.5,1006.9,-6.4,0,1.1,HIGH
11/3/2013 20:00,166,222,131,102,1899,68,9.4,1007.2,-6.1,0,1.8,HIGH
11/3/2013 21:00,175,222,122,93,1899,65,9.4,1006.7,-3.9,0,1.2,HIGH
11/3/2013 22:00,173,217,98,83,1899,56,9.2,1006.1,-3.4,0,1.7,HIGH
11/3/2013 23:00,163,210,85,80,1700,48,8.8,1005,-4.1,0,2.1,HIGH
12/3/2013 0:00,156,187,78,76,1500,46,8.3,1004.4,-4.5,0,1.9,HIGH
12/3/2013 1:00,150,195,74,83,1500,46,7.7,1003.7,-4.4,0,1.1,HIGH
12/3/2013 2:00,150,185,60,80,1399,46,7.7,1003.7,-4.4,0,0.6,HIGH
12/3/2013 3:00,134,176,54,74,1300,46,6.3,1003.2,-1.8,0,0.7,HIGH
12/3/2013 4:00,127,168,48,68,1300,46,6.2,1003.1,-1.7,0,0.7,HIGH
12/3/2013 5:00,135,171,39,75,1399,46,5.3,1003.2,-0.3,0.2,1.5,HIGH
12/3/2013 6:00,128,186,27,80,1500,46,3.4,1003.6,0.8,1.5,0.6,HIGH
12/3/2013 7:00,123,138,26,88,1700,46,3.1,1004,1.3,0.3,1.2,HIGH
12/3/2013 8:00,121,138,10,76,1500,46,2.7,1003.8,1.1,0.1,1,HIGH
12/3/2013 9:00,116,85,8,66,1399,46,3.1,1003.3,1.6,0,0.9,HIGH
12/3/2013 10:00,114,81,10,59,1300,46,3.6,1003.6,2,0,0,HIGH
12/3/2013 11:00,132,106,14,73,1700,46,3.8,1003.7,1.8,0,1.5,HIGH
12/3/2013 12:00,145,129,20,77,1800,46,4.4,1003.9,2.3,0,1.3,HIGH
12/3/2013 13:00,158,144,17,81,1800,43,5,1003.9,2.2,0,1.5,HIGH
12/3/2013 14:00,172,143,22,80,1800,33,5.3,1004.3,2.8,0,1.6,HIGH
12/3/2013 15:00,176,148,19,78,1800,33,6.3,1004.2,3.3,0,2.1,HIGH
12/3/2013 16:00,171,144,21,71,1899,32,6.7,1005,3.1,0,1.1,HIGH
12/3/2013 17:00,213,181,24,98,2299,32,6.6,1006.2,3.2,0,0,HIGH
12/3/2013 18:00,221,184,30,102,2299,21,5.5,1007.9,3.2,0,1.1,HIGH
12/3/2013 19:00,211,184,19,94,2399,16,4,1009.6,2.3,0,1.8,HIGH
12/3/2013 20:00,186,135,18,83,2299,16,4.6,1011.4,-0.4,0,1.1,HIGH
