date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,class
2/3/2013 2:00,13,9,30,56,800,33,-1.7,1027.7,-17.4,0,1.5,LOW
2/3/2013 3:00,14,24,23,42,633.3333333,41.33333333,-2.5,1027.7,-17.4,0,1.7,LOW
2/3/2013 4:00,14,18,24,25.33333333,400,45,-3.4,1027.5,-17,0,0.8,LOW
2/3/2013 5:00,13,13,37,57,600,28,-3.5,1026.9,-16.8,0,0.5,LOW
2/3/2013 6:00,16,15,38,66,900,16,-3.5,1026.1,-15.8,0,0.9,LOW
2/3/2013 7:00,19,25,39,63,900,18,-3.3,1026.7,-14.4,0,0.9,LOW
2/3/2013 8:00,22,26,41,66,1100,14,-2,1026.4,-15.1,0,1,MEDIUM
2/3/2013 9:00,29,43,53,69,1600,13,-0.2,1026.3,-16.6,0,0.5,MEDIUM
2/3/2013 10:00,46,70,40,54,900,29,0.6,1025.8,-17.2,0,1.3,MEDIUM
2/3/2013 11:00,30,33,40,61,800,28,1.3,1025.4,-17.1,0,1.1,MEDIUM
2/3/2013 12:00,31,41,42,51,700,38,1.9,1024.2,-17.1,0,1.6,MEDIUM
2/3/2013 13:00,30,34,42,50,700,42,2.3,1022.6,-17.3,0,0.2,MEDIUM
2/3/2013 14:00,30,32,50,59,900,36,3,1021.9,-17.3,0,0,MEDIUM
2/3/2013 15:00,38,41,49,58,900,38,2.9,1020.9,-16.8,0,1.2,MEDIUM
2/3/2013 16:00,42,49,49,62,900,35,2.5,1020.6,-17.1,0,0.5,MEDIUM
2/3/2013 17:00,44,50,50,66,900,31,2.1,1020.2,-16.4,0,0.7,MEDIUM
2/3/2013 18:00,44,55,50,73,900,23,1.5,1020.4,-16,0,0.7,MEDIUM
2/3/2013 19:00,47,60,34,76,1000,18,0.3,1020,-15.3,0,0.6,MEDIUM
2/3/2013 20:00,52,65,43,84,1300,12,0,1019.9,-15.2,0,0.2,MEDIUM
2/3/2013 21:00,69,76,51,82,1700,9,-1.2,1019.7,-13.7,0,1,MEDIUM
2/3/2013 22:00,72,83,49,82,1600,8,-2.1,1019.1,-13.3,0,0.4,MEDIUM
2/3/2013 23:00,62,71,68,87,2000,9,-2.2,1018.2,-13.4,0,1.1,MEDIUM
3/3/2013 0:00,73,87,41,76,1500,7,-2.4,1017.4,-13,0,1,MEDIUM
3/3/2013 1:00,50,60,36,73,1399,7,-3.8,1016.5,-12.2,0,1.4,MEDIUM
3/3/2013 2:00,60,62,37,75,1500,7,-3.8,1015.1,-12.7,0,0.8,MEDIUM
3/3/2013 3:00,60,63,41,74,1600,7,-4,1014.1,-13.4,0,0.7,MEDIUM
3/3/2013 4:00,64,66,31,69,1200,6,-4.8,1013.6,-13.2,0,0.2,MEDIUM
3/3/2013 5:00,56,58,34,71,1300,6,-5.6,1013.2,-13,0,0.5,MEDIUM
3/3/2013 6:00,53,59,24,68,1399,6,-5.7,1013.2,-13.1,0,0,MEDIUM
3/3/2013 7:00,52,62,25,68,1700,6,-3.3,1013.5,-12.8,0,0.8,MEDIUM
3/3/2013 8:00,58,75,51,71,2399,12,-0.3,1012.8,-11.4,0,0.5,MEDIUM
3/3/2013 9:00,81,106,69,72,2000,15,3.4,1012.5,-12.6,0,0.8,MEDIUM
3/3/2013 10:00,84,101,78,84,2200,17,6.5,1011.4,-12.2,0,2.1,MEDIUM
3/3/2013 11:00,106,148,91,93,1899,20,9,1010.4,-11.6,0,1.4,MEDIUM
3/3/2013 12:00,110,135,78,89,1800,24,12.2,1009.1,-13.7,0,1.8,MEDIUM
3/3/2013 13:00,113,151,64,80,1500,30,15.6,1007.5,-13.8,0,5.4,MEDIUM
3/3/2013 14:00,100,151,36,53,1000,52,16.6,1006.9,-14.1,0,5.3,MEDIUM
3/3/2013 15:00,68,128,14,20,400,78,17,1006.8,-14.9,0,2.3,MEDIUM
3/3/2013 16:00,32,90,10,16,400,82,16.1,1006.9,-14.4,0,0.7,MEDIUM
3/3/2013 17:00,21,71,27,21,400,76,13.9,1007.6,-14.1,0,0.6,LOW
3/3/2013 18:00,16,33,17,22,400,72,12.4,1009,-14.4,0,0.8,LOW
3/3/2013 19:00,18,43,12,35,600,59,8.9,1010,-13.5,0,0.9,LOW
3/3/2013 20:00,24,56,27,46,800,45,7.7,1010.1,-12.2,0,0.5,MEDIUM
3/3/2013 21:00,29,55,27,42,700,47,6.9,1010.6,-12.3,0,0.7,MEDIUM
3/3/2013 22:00,23,46,25,69,1300,19,6.8,1011.2,-11.9,0,1.5,MEDIUM
3/3/2013 23:00,30,78,14,24,700,52,8.6,1012.1,-11.4,0,2,MEDIUM
4/3/2013 0:00,25,42,30,22,400,57,9.2,1013.2,-12.6,0,2.4,MEDIUM
4/3/2013 1:00,16,38,24,13,300,72,7.3,1014.2,-12.5,0,2.1,LOW
4/3/2013 2:00,8,31,29,14,300,74,6.1,1014.4,-13.5,0,1.4,LOW
4/3/2013 3:00,6,20,4,10,400,76,6.6,1014.2,-14.8,0,4,LOW
4/3/2013 4:00,7,13,3,10,300,80,4.8,1014.6,-12.2,0,2.6,LOW
4/3/2013 5:00,3,14,31,46,600,38,5.4,1015.4,-12.1,0,4.7,LOW
4/3/2013 6:00,10,24,43,43,500,39,4.2,1016.1,-12.3,0,3,LOW
4/3/2013 7:00,12,28,38,38,700,42,6.3,1016.8,-12.3,0,0.8,LOW
4/3/2013 8:00,12,32,29,34,700,48,8.9,1017.4,-12.9,0,1.6,LOW
4/3/2013 9:00,16,29,21,19,500,65,10.2,1017.6,-13.8,0,3.8,LOW
4/3/2013 10:00,14,23,16,12,400,76,11.4,1017.1,-14.4,0,4.2,LOW
4/3/2013 11:00,7,16,7,11,400,80,12.7,1016.6,-15.1,0,4.4,LOW
4/3/2013 12:00,8,22,6,9,400,85,14.6,1015.4,-14.6,0,3.5,LOW
4/3/2013 13:00,14,16,7,9,400,89,15.1,1014.2,-15.2,0,3.4,LOW
4/3/2013 14:00,11,13,14,11,400,91,16.1,1013.1,-16.9,0,3,LOW
4/3/2013 15:00,21,24,11,10,400,95,16.1,1012.5,-16.9,0,2.3,LOW
4/3/2013 16:00,10,17,10,12,400,92,14.8,1012,-14.4,0,3.3,LOW
4/3/2013 17:00,13,15,8,21,400,86,12.9,1012.4,-14,0,2.6,LOW
4/3/2013 18:00,17,29,14,40,500,81,11.3,1012.7,-13.7,0,1.2,LOW
4/3/2013 19:00,32,54,39,63,700,57,8.7,1013.2,-12.5,0,0.5,MEDIUM
4/3/2013 20:00,43,71,66,91,1100,25,5.9,1013.4,-11.7,0,0.2,MEDIUM
4/3/2013 21:00,64,99,41,88,1500,18,4.9,1013.4,-11.7,0,0.8,MEDIUM
4/3/2013 22:00,76,123,25,57,1100,34,4,1013.2,-11.6,0,0.6,MEDIUM
4/3/2013 23:00,54,75,21,43,1200,95,4.2,1012.6,-11.5,0,0.8,MEDIUM
5/3/2013 0:00,57,69,20,37,900,95,2.8,1012.1,-11.2,0,0.4,MEDIUM
5/3/2013 1:00,48,57,38,66,1600,95,1.8,1011.7,-11,0,0.6,MEDIUM
5/3/2013 2:00,65,99,32,54,1399,95,0.8,1011.4,-10.7,0,0.6,MEDIUM
5/3/2013 3:00,60,75,20,36,1100,95,0.2,1011,-10.4,0,0.2,MEDIUM
5/3/2013 4:00,46,54,40,75,2299,95,-0.1,1010.7,-10.1,0,0.8,MEDIUM
5/3/2013 5:00,72,113,33,61,1600,95,-0.4,1010.9,-9.6,0,0,MEDIUM
5/3/2013 6:00,56,78,31,53,1100,95,-1,1010.6,-9.4,0,0.8,MEDIUM
5/3/2013 7:00,51,66,34,69,2000,95,1.2,1010.4,-9.4,0,0,MEDIUM
5/3/2013 8:00,68,105,40,66,1600,95,6,1010.1,-10.7,0,0.8,MEDIUM
5/3/2013 9:00,68,92,64,75,1899,95,7.8,1009.5,-10.6,0,1,MEDIUM
5/3/2013 10:00,87,117,81,92,2000,95,9.3,1008.7,-9.3,0,1.4,MEDIUM
5/3/2013 11:00,107,160,66,80,1500,95,11,1007.8,-9.4,0,1.9,MEDIUM
5/3/2013 12:00,109,139,52,65,1399,55,12.1,1006.5,-9,0,0.4,MEDIUM
5/3/2013 13:00,118,133,56,55,1300,95,13.2,1005.1,-8.1,0,0.9,HIGH
5/3/2013 14:00,126,127,57,60,1300,95,14.1,1004.3,-8.6,0,1.7,HIGH
5/3/2013 15:00,124,129,62,76,1500,92,13.5,1004.1,-8.4,0,0.8,HIGH
5/3/2013 16:00,149,153,59,81,1500,86,13.3,1003.9,-8,0,1.1,HIGH
5/3/2013 17:00,151,158,74,104,1600,81,12.4,1004.5,-8.2,0,1,HIGH
5/3/2013 18:00,158,168,64,106,1700,81,8.9,1005,-7.8,0,0.8,HIGH
5/3/2013 19:00,161,172,69,123,1899,81,7.7,1005.4,-7.6,0,0.2,HIGH
5/3/2013 20:00,173,187,68,127,2299,81,6.3,1005.9,-7.3,0,0.7,HIGH
5/3/2013 21:00,191,210,55,94,2100,81,5.6,1006,-7.3,0,0.2,HIGH
5/3/2013 22:00,181,183,52,78,1899,81,4.9,1005.8,-7,0,1.7,HIGH
5/3/2013 23:00,141,160,50,74,1899,81,3.7,1005.7,-6.9,0,0.4,HIGH
6/3/2013 0:00,152,154,65,115,2700,81,3.9,1005.4,-6.7,0,2,HIGH
6/3/2013 1:00,180,195,52,72,2000,81,3.9,1005.3,-6.4,0,0.8,HIGH
6/3/2013 2:00,146,153,69,100,2399,81,3.5,1004.8,-6.5,0,0.7,HIGH
6/3/2013 3:00,170,179,55,74,2133,81,3.7,1004.7,-6.3,0,1.3,HIGH
6/3/2013 4:00,149,155,59,117.3333333,2500,81,2.4,1004.7,-6.2,0,1,HIGH
6/3/2013 5:00,182,202,79,101,2500,81,2.1,1004.9,-5.8,0,0.9,HIGH
6/3/2013 6:00,182,187,86,94,2399,81,3.1,1005.1,-5.6,0,0.2,HIGH
6/3/2013 7:00,187,190,82,93,2700,81,4.7,1006.2,-4.9,0,0.6,HIGH
6/3/2013 8:00,195,200,86,85,2299,81,5.5,1006.2,-4.1,0,0.5,HIGH
6/3/2013 9:00,193,200,81,86,2799,81,7.2,1006.1,-5.5,0,0.5,HIGH
6/3/2013 10:00,200,219,109,114,3600,81,8.8,1005.8,-5.5,0,0.7,HIGH
6/3/2013 11:00,239,280,123,126,3700,81,10.6,1004.6,-5,0,0.9,HIGH
6/3/2013 12:00,271,324,142,142,3799,81,12.4,1003.4,-4.7,0,0.8,HIGH
6/3/2013 13:00,281,315,118,135,3399,81,13.4,1002.5,-4.3,0,1.2,HIGH
6/3/2013 14:00,263,284,121,152,3600,81,13.6,1001.8,-4.1,0,2.3,HIGH
6/3/2013 15:00,293,347,118,160,3299,81,13.6,1001.9,-3.7,0,2.2,HIGH
6/3/2013 16:00,302,352,112,158,3100,66,13.3,1002.2,-3.9,0,1.6,HIGH
6/3/2013 17:00,312,342,107,141,2700,60,12,1002.7,-3.8,0,1.3,HIGH
6/3/2013 18:00,280,300,110,135,2600,39,10.6,1003.7,-3.9,0,1.2,HIGH
6/3/2013 19:00,265,281,104,137,2700,37,7.1,1004.5,-3.5,0,1.4,HIGH
6/3/2013 20:00,268,285,107,136,3299,37,6.2,1004.9,-3.5,0,0.7,HIGH
6/3/2013 21:00,272,281,136,156,4799,37,5.5,1004.5,-3.6,0,0.6,HIGH
6/3/2013 22:00,339,394,118,148,5500,35,4.7,1004.3,-3.6,0,0.7,HIGH
6/3/2013 23:00,326,360,113,140,4500,30,4.5,1004.1,-3.3,0,0.9,HIGH
7/3/2013 0:00,282,287,98,131,3899,30,5.3,1004.2,-3.3,0,0.7,HIGH
7/3/2013 1:00,206,249,77,117,3399,22,6.2,1004.2,-3.2,0,1.4,HIGH
7/3/2013 2:00,227,228,80,111,3000,22,3,1003.8,-3.8,0,0.5,HIGH
7/3/2013 3:00,208,211,72,105,2899,22,1.4,1003.6,-4.3,0,1,HIGH
7/3/2013 4:00,198,200,73,110,3700,22,1.3,1003.5,-5,0,1.8,HIGH
7/3/2013 5:00,201,215,67,108,4700,22,1,1003.7,-5.3,0,1.5,HIGH
7/3/2013 6:00,202,234,72,102,4400,22,0.2,1003.6,-5.4,0,1,HIGH
7/3/2013 7:00,175,206,65,95,4400,22,4.9,1003.6,-4.4,0,0.1,HIGH
7/3/2013 8:00,143,180,114,96,5099,22,7,1003.4,-3.6,0,1.4,HIGH
7/3/2013 9:00,140,200,92,114,4599,22,8.9,1003.2,-3.7,0,1,HIGH
7/3/2013 10:00,169,240,138,150,4200,22,12.5,1002.1,-5.5,0,1.1,HIGH
7/3/2013 11:00,225,309,100,111,2299,22,15,1000.3,-4.9,0,0.8,HIGH
7/3/2013 12:00,174,183,58,62,1300,41,16.3,998.4,-4.3,0,1.5,HIGH
7/3/2013 13:00,71,82,46,53,1100,65,17.3,996.7,-4.1,0,1.4,MEDIUM
7/3/2013 14:00,83,88,53,98,1600,65,16.6,995.5,-3.5,0,1.2,MEDIUM
7/3/2013 15:00,137,133,73,177,2500,65,16.8,994.7,-3.4,0,1,HIGH
7/3/2013 16:00,207,230,81,186,2899,65,16.6,994.1,-3.5,0,0.8,HIGH
7/3/2013 17:00,258,285,80,163,2799,65,14.5,993.9,-3.3,0,0.7,HIGH
7/3/2013 18:00,264,298,77,141,2500,65,12.5,994.5,-3.4,0,0.5,HIGH
7/3/2013 19:00,241,247,105,191,3200,21,11.8,994.7,-3.2,0,0.8,HIGH
7/3/2013 20:00,256,286,98,199,3399,65,9.8,994.6,-2.8,0,0.6,HIGH
7/3/2013 21:00,262,282,96,171,3000,65,7.9,995.1,-3,0,1.2,HIGH
7/3/2013 22:00,238,241,82,166,3799,65,8.1,995.1,-3.4,0,0.9,HIGH
7/3/2013 23:00,249,261,70,145,3500,65,6.8,995,-3.2,0,1.3,HIGH
8/3/2013 0:00,224,238,60,132,3200,65,5.9,995.3,-3,0,0,HIGH
8/3/2013 1:00,216,227,68,140,5299,65,4.4,995.6,-3.2,0,0.8,HIGH
8/3/2013 2:00,263,292,71,141,6299,65,4,995.2,-3.5,0,0.6,HIGH
8/3/2013 3:00,290,328,68,131,5000,65,4.5,994.7,-3.1,0,1.4,HIGH
8/3/2013 4:00,257,273,63,125,4700,65,16.7,994.9,-5.8,0,5.2,HIGH
8/3/2013 5:00,233,235,57,105,3299,65,15.4,995.6,-6.2,0,0.7,HIGH
8/3/2013 6:00,193,211,30,36,700,65,12.7,996.2,-5.4,0,1.7,HIGH
8/3/2013 7:00,72,135,44,85,1500,65,14.9,996.7,-5.5,0,1.3,MEDIUM
8/3/2013 8:00,79,159,46,84,1700,65,11.2,997.8,-4.1,0,1.7,MEDIUM
8/3/2013 9:00,85,182,66,87,2399,65,14.5,997.9,-2.9,0,1.7,MEDIUM
8/3/2013 10:00,180,257,59.4048,94.0274,1833.333333,65,17.3,997.3,-3.5,0,1.4,HIGH
8/3/2013 11:00,207,264,63,96,2200,65,19.3,996.7,-3.6,0,2.1,HIGH
8/3/2013 12:00,179,222,43,76,1700,67,20.6,995.8,-3.9,0,2.5,HIGH
8/3/2013 13:00,153,202,37,75,1500,77,21.9,994.7,-4.3,0,3,HIGH
8/3/2013 14:00,159,244,40,88,1600,86,17.6,995,1.5,0,4.5,HIGH
8/3/2013 15:00,443,653,80,141,4500,107,14.8,996.1,0.2,0,2.5,HIGH
8/3/2013 16:00,289,438,83,86,2899,107,13.1,996.5,-0.2,0,4,HIGH
8/3/2013 17:00,173,252,73,65,1899,107,11.7,996.5,-0.5,0,3.4,HIGH
8/3/2013 18:00,141,213,69,65,1500,107,10.4,997.4,-1,0,2.7,HIGH
8/3/2013 19:00,112,182,58,62,1399,107,9.4,997.3,-0.8,0,2.7,MEDIUM
8/3/2013 20:00,113,158,63,67,1300,107,8.6,997.1,-1.5,0,2.8,MEDIUM
8/3/2013 21:00,117,138,62,69,1100,107,7.6,996.9,-2.4,0,1.8,HIGH
8/3/2013 22:00,99,118,50,59,1300,107,6.8,996,-3.2,0,1.3,MEDIUM
8/3/2013 23:00,100,132,50,63,1600,107,5.6,994.5,-3,0,0.7,MEDIUM
9/3/2013 0:00,100,133,56,65,1700,107,4.3,993.1,-3,0,1.2,MEDIUM
9/3/2013 1:00,96,103,53,50,1700,107,3.9,991.9,-2.5,0,0,MEDIUM
9/3/2013 2:00,102,132,36,51,1800,107,3,991.2,-2.7,0,0.7,MEDIUM
9/3/2013 3:00,107,128,28,43,1500,107,2.4,989.8,-2.9,0,1.2,MEDIUM
9/3/2013 4:00,97,112,33,40,1399,107,1.9,988.9,-3,0,0.7,MEDIUM
9/3/2013 5:00,104,123,51,73,1700,107,2,989.2,-3.3,0,0.5,MEDIUM
9/3/2013 6:00,106,128,62,87,1700,107,1.8,989,-3.3,0,0.4,MEDIUM
9/3/2013 7:00,104,131,65,83,1899,107,6,990.5,-2.1,0,2.4,MEDIUM
9/3/2013 8:00,116,162,82,91,2200,107,14.2,992.3,-1.5,0,2.5,HIGH
9/3/2013 9:00,142,366,86,63,1700,107,16.8,993.8,-2.3,0,6.2,HIGH
9/3/2013 10:00,106,579,34,26,900,107,14.4,996.8,-7.1,0,7.8,MEDIUM
9/3/2013 11:00,28,305,8,11,400,107,12.9,999.1,-11.6,0,5.6,MEDIUM
9/3/2013 12:00,35,595,3,4,300,107,10.7,1001.8,-15.8,0,4.9,MEDIUM
9/3/2013 13:00,20,438,3,4,300,107,9.6,1003.9,-18.5,0,6,LOW
9/3/2013 14:00,21,360,3,5,300,107,10.3,1005.2,-17.9,0,4.5,LOW
9/3/2013 15:00,22,260,4,7,300,97,10.3,1006.3,-17.9,0,5.6,MEDIUM
9/3/2013 16:00,9,191,8,8,300,94,9.2,1008,-18.8,0,7.1,LOW
9/3/2013 17:00,13,196,3,7,300,94,7.7,1010.2,-20,0,5.1,LOW
9/3/2013 18:00,15,110,6,9,300,94,6.6,1013.1,-19.9,0,5.2,LOW
9/3/2013 19:00,13,83,17,13,400,94,5.7,1015.1,-19.8,0,3.3,LOW
9/3/2013 20:00,12,64,13,10,300,94,5,1017,-19.6,0,2.5,LOW
9/3/2013 21:00,8,55,18,12,300,94,4.8,1017.7,-19.7,0,3.3,LOW
9/3/2013 22:00,14,29,3,7,400,94,3.8,1018.1,-19.8,0,1.2,LOW
9/3/2013 23:00,8,22,3,8,400,94,3.4,1018,-20.1,0,1.1,LOW
10/3/2013 0:00,12,20,3,10,500,94,4.4,1017.8,-20.1,0,2,LOW
10/3/2013 1:00,13,19,7,14,500,94,4.9,1018.1,-20.4,0,3,LOW
10/3/2013 2:00,10,11,8,15,600,94,4.5,1017.9,-20,0,3.3,LOW
10/3/2013 3:00,3,7,9,24,433.3333333,94,4.1,1018.1,-20.3,0,2.5,LOW
10/3/2013 4:00,3,8,11,24,400,94,4.7,1018.6,-19.8,0,3,LOW
10/3/2013 5:00,3,14,19,19,300,94,4.3,1018.8,-20.1,0,3.3,LOW
10/3/2013 6:00,10,13,22,20,300,94,3.6,1018.9,-18.6,0,1.2,LOW
10/3/2013 7:00,12,18,27,43,500,94,5.7,1019.8,-19,0,3.3,LOW
10/3/2013 8:00,20,46,31,67,1100,94,8,1019.8,-18.8,0,2.8,LOW
10/3/2013 9:00,16,17,14,31,600,94,9.4,1019.2,-18.7,0,3.2,LOW
10/3/2013 10:00,6,10,9,16,400,94,10.6,1018.4,-16.8,0,2.5,LOW
10/3/2013 11:00,12,32,14,25,400,94,10.4,1018.1,-16.9,0,2,LOW
10/3/2013 12:00,21,48,12,24,400,94,11.3,1017.1,-17.2,0,3.6,LOW
10/3/2013 13:00,20,36,11,20,500,94,12.1,1016,-16.5,0,2.8,LOW
10/3/2013 14:00,22,37,12,19,400,92,11.9,1015.1,-15.7,0,3.7,MEDIUM
10/3/2013 15:00,27,45,11,19,400,103,11.7,1014.7,-15.9,0,4.2,MEDIUM
10/3/2013 16:00,40,69,13,22,400,103,10.9,1014.5,-14.8,0,1.2,MEDIUM
10/3/2013 17:00,41,75,30,28,500,103,9.5,1014.6,-15.1,0,3.2,MEDIUM
10/3/2013 18:00,47,82,58,44,500,103,8.8,1015.1,-13.6,0,1.6,MEDIUM
10/3/2013 19:00,51,102,30,44,600,103,7.2,1015.5,-13.1,0,1.3,MEDIUM
10/3/2013 20:00,69,118,29,73,900,103,5.8,1015.7,-12.8,0,0.8,MEDIUM
10/3/2013 21:00,80,118,35,68,1100,103,4.7,1015.7,-12.3,0,1,MEDIUM
10/3/2013 22:00,95,131,42,81,1300,103,4.2,1015.5,-12.3,0,0,MEDIUM
10/3/2013 23:00,93,127,41,73,1300,103,2.3,1015.4,-12.4,0,0.8,MEDIUM
11/3/2013 0:00,79,107,34,53,1100,103,1.6,1015.2,-11.6,0,0,MEDIUM
11/3/2013 1:00,69,89,26,38,1000,103,0.5,1015,-11.6,0,0.5,MEDIUM
11/3/2013 2:00,91,137,36,81,2100,103,0.1,1014.3,-11.3,0,0.9,MEDIUM
11/3/2013 3:00,78,102,34,58,1200,103,-1.4,1014.1,-10.8,0,0.9,MEDIUM
11/3/2013 4:00,76,98,32,59,1300,103,-2,1014,-10.8,0,1,MEDIUM
11/3/2013 5:00,91,141,31,83,2299,103,-1.8,1013.5,-10.9,0,0.6,MEDIUM
11/3/2013 6:00,98,164,37,78,2100,103,-1.7,1014,-10.3,0,0.6,MEDIUM
11/3/2013 7:00,83,109,34,73,1399,103,-0.2,1014.3,-9.6,0,1.4,MEDIUM
11/3/2013 8:00,114,173,53,79,2299,103,2.7,1014.2,-10.6,0,1,HIGH
11/3/2013 9:00,120,186,67,82,2100,103,4.9,1013.7,-9.7,0,0.9,HIGH
11/3/2013 10:00,125,180,96,85,1800,103,6.3,1012.9,-8.4,0,2.2,HIGH
11/3/2013 11:00,117,153,70,66,1399,103,6.8,1011.7,-8.8,0,1.8,HIGH
11/3/2013 12:00,129,153,78,70,1500,103,8.3,1010.4,-9.2,0,0.9,HIGH
11/3/2013 13:00,128,153,75,74,1399,103,9,1009.2,-8.1,0,1.2,HIGH
11/3/2013 14:00,150,181,85,97,1700,103,9.8,1007.8,-7.9,0,1.4,HIGH
11/3/2013 15:00,152,170,89,102,1600,103,10,1007,-7.7,0,1.5,HIGH
11/3/2013 16:00,150,172,103,105,1500,96,10,1006.2,-7.7,0,1.8,HIGH
11/3/2013 17:00,148,173,119,105,1500,75,9.8,1006.1,-7,0,1.9,HIGH
11/3/2013 18:00,148,187,131,96,1700,72,9.7,1006.7,-6.2,0,1.8,HIGH
11/3/2013 19:00,155,222,160,115,2000,47,9.5,1006.9,-6.4,0,1.1,HIGH
11/3/2013 20:00,169,233,164,118,2299,47,9.4,1007.2,-6.1,0,1.8,HIGH
11/3/2013 21:00,174,223,146,111,2200,47,9.4,1006.7,-3.9,0,1.2,HIGH
11/3/2013 22:00,172,223,115,104,2000,47,9.2,1006.1,-3.4,0,1.7,HIGH
11/3/2013 23:00,159,202,84,104,1700,47,8.8,1005,-4.1,0,2.1,HIGH
12/3/2013 0:00,150,189,74,102,1600,47,8.3,1004.4,-4.5,0,1.9,HIGH
12/3/2013 1:00,132,168,64,94,1500,42,7.7,1003.7,-4.4,0,1.1,HIGH
12/3/2013 2:00,123,157,58,84,1600,42,7.7,1003.7,-4.4,0,0.6,HIGH
12/3/2013 3:00,121,150,65,82,1500,42,6.3,1003.2,-1.8,0,0.7,HIGH
12/3/2013 4:00,130,154,65,82,1600,42,6.2,1003.1,-1.7,0,0.7,HIGH
12/3/2013 5:00,126,164,54,84,1899,42,5.3,1003.2,-0.3,0.2,1.5,HIGH
12/3/2013 6:00,124,168,56,85,1800,42,3.4,1003.6,0.8,1.5,0.6,HIGH
12/3/2013 7:00,124,125,17,82,1800,42,3.1,1004,1.3,0.3,1.2,HIGH
12/3/2013 8:00,100,106,16,81,1700,42,2.7,1003.8,1.1,0.1,1,MEDIUM
12/3/2013 9:00,122,106,17,75,1700,42,3.1,1003.3,1.6,0,0.9,HIGH
12/3/2013 10:00,129,102,16,74,1700,42,3.6,1003.6,2,0,0,HIGH
12/3/2013 11:00,119,137,16,83,2200,42,3.8,1003.7,1.8,0,1.5,HIGH
12/3/2013 12:00,150,138,20,81,1899,42,4.4,1003.9,2.3,0,1.3,HIGH
12/3/2013 13:00,136,107,35,78,1600,34,5,1003.9,2.2,0,1.5,HIGH
12/3/2013 14:00,128,139,45,80,1899,34,5.3,1004.3,2.8,0,1.6,HIGH
12/3/2013 15:00,156,167,34,85,2000,34,6.3,1004.2,3.3,0,2.1,HIGH
12/3/2013 16:00,180,188,39,88,2299,32,6.7,1005,3.1,0,1.1,HIGH
12/3/2013 17:00,210,188,45,96,2299,29,6.6,1006.2,3.2,0,0,HIGH
12/3/2013 18:00,201,174,40,95,2200,10,5.5,1007.9,3.2,0,1.1,HIGH
12/3/2013 19:00,203,177,72,95,2299,8,4,1009.6,2.3,0,1.8,HIGH
12/3/2013 20:00,185,192,33,98,2600,8,4.6,1011.4,-0.4,0,1.1,HIGH
12/3/2013 21:00,203,193,51,91,2799,8,5.6,1012.9,-8.7,0,1.5,HIGH
12/3/2013 22:00,47,47,42,31,700,45,5,1014.1,-10,0,2.3,MEDIUM
12/3/2013 23:00,9,9,45,16,400,68,4.3,1015.1,-10.6,0,1.9,LOW
